Query	Subject	Query_length.x	BitScore_corrected.x	Evalue.x	Coverage.x	Similarity.x	Query_length.y	BitScore_corrected.y	Evalue.y	Coverage.y	Similarity.y
Ae_searsii_Tr165_SER04_Contig1567_simExt	HORVU5Hr1G094020	1199	1.58145018667715	7.60031440361564e-112	0.933277731442869	94.8261242180518	1199	1.58145018667715	3.84136372568285e-113	0.933277731442869	94.8261242180518
Ae_searsii_Tr165_SER04_Contig1593_simExt	HORVU6Hr1G026800	824	1.49422306059892	1.14029709974063e-65	0.883495145631068	93.5113083791209	824	1.49422306059892	1.26904032067909e-66	0.883495145631068	93.5113083791209
Ae_searsii_Tr165_SER04_Contig1606_simExt	HORVU3Hr1G061790	877	1.6260603204524	5.63619227144203e-15	0.936145952109464	95.8767496954933	877	1.6260603204524	3.65127238454288e-16	0.936145952109464	95.8767496954933
Ae_searsii_Tr165_SER04_Contig1626_simExt	HORVU4Hr1G023470	1452	1.51936800994142	0	0.986225895316804	94.1644936422231	1452	1.51936800994142	0	0.986225895316804	94.1644936422231
Ae_searsii_Tr165_SER04_Contig1635_simExt	HORVU2Hr1G025210	821	1.39071856287425	5.55873253493014e-95	0.957369062119367	91.7841891433418	821	1.39071856287425	8.27030938123752e-97	0.957369062119367	91.7841891433418
Ae_searsii_Tr165_SER04_Contig1644_simExt	HORVU4Hr1G049150	1780	1.57505614095699	0	0.979775280898876	94.9928824541284	1780	1.57505614095699	0	0.979775280898876	94.9928824541284
Ae_searsii_Tr165_SER04_Contig1673_simExt	HORVU4Hr1G035360	5614	1.45847860538827	6.75843335362807e-38	0.989312433202708	93.5633680976922	5614	1.45836854814368	1.33926955651601e-39	0.989312433202708	93.564086487681
Ae_searsii_Tr165_SER04_Contig1679_simExt	HORVU3Hr1G065960	1288	1.72624550590652	1.21129943502825e-57	0.822204968944099	97.843593282072	1288	1.72624550590652	4.8135593220339e-59	0.822204968944099	97.843593282072
Ae_searsii_Tr165_SER04_Contig1709_simExt	HORVU1Hr1G050900	1639	1.58879743023489	4.94358562537643e-35	1	95.4238982111424	1639	1.58879743023489	3.9678779361574e-36	1	95.4238982111424
Ae_searsii_Tr165_SER04_Contig1710_simExt	HORVU1Hr1G070230	1887	1.53533725969552	0	0.985161632220456	94.5836675351604	1887	1.53533725969552	0	0.985161632220456	94.5836675351604
Ae_searsii_Tr165_SER04_Contig1718_simExt	HORVU1Hr1G090080	4022	1.37513773705272	1.76781911123354e-28	0.968175037294878	94.0768989468092	4022	1.37487051104972	2.49962592081031e-13	0.968175037294878	94.0768839664905
Ae_searsii_Tr165_SER04_Contig1725	HORVU5Hr1G014300	902	1.58030136986301	4.23123287671233e-13	0.966740576496674	94.0819893212101	902	1.58030136986301	2.35068493150685e-14	0.966740576496674	94.0819893212101
Ae_searsii_Tr165_SER04_Contig1736_simExt	HORVU2Hr1G103010	470	1.34817813765182	1.14008097165992e-21	0.98936170212766	90.9606931899642	470	1.34817813765182	3.93238866396761e-22	0.98936170212766	90.9606931899642
Ae_searsii_Tr165_SER04_Contig1741_simExt	HORVU6Hr1G028610	706	1.61607328752863	0	1	95.8225046404964	706	1.61607328752863	0	1	95.8225046404964
Ae_searsii_Tr165_SER04_Contig1746_simExt	HORVU4Hr1G065920	1712	1.6017413737504	2.31786520477265e-32	0.948598130841122	95.6468860837439	1712	1.60381013884404	1.43448498546981e-33	0.948598130841122	95.6416108374384
Ae_searsii_Tr165_SER04_Contig1755_simExt	HORVU4Hr1G062880	2762	1.62189769975787	1.41829600484261e-129	1	96.0698719647598	2762	1.62189769975787	9.80856537530266e-131	1	96.0698719647598
Ae_searsii_Tr165_SER04_Contig1756_simExt	HORVU4Hr1G055230	869	1.61793372319688	2.50827067669173e-127	0.941311852704258	95.9188775876121	869	1.61793372319688	4.65268727373991e-129	0.941311852704258	95.9188775876121
Ae_searsii_Tr165_SER04_Contig178_simExt	HORVU5Hr1G092250	1653	1.64095806980558	1.19372220365508e-80	0.922565033272837	96.2718131396145	1653	1.64095806980558	7.16233322259615e-82	0.922565033272837	96.2718131396145
Ae_searsii_Tr165_SER04_Contig1781_simExt	HORVU4Hr1G007620	1236	1.6624419095902	0	1	96.6495279126214	1236	1.6624419095902	0	1	96.6495279126214
Ae_searsii_Tr165_SER04_Contig1815	HORVU1Hr1G027600	415	1.47990543735225	4.35177304964539e-22	1	93.7267068273092	415	1.47990543735225	4.92364066193853e-23	1	93.7267068273092
Ae_searsii_Tr165_SER04_Contig1819_simExt	HORVU6Hr1G038590	2290	1.43341970549201	3.38620994754471e-21	0.940174672489083	92.6255778522949	2290	1.43341970549201	3.12323832395879e-22	0.940174672489083	92.6255778522949
Ae_searsii_Tr165_SER04_Contig1844_simExt	HORVU6Hr1G071890	1388	1.59069939688922	5.86604592106655e-15	0.985590778097983	95.2891949471094	1388	1.59069939688922	4.21288752512962e-16	0.985590778097983	95.2891949471094
Ae_searsii_Tr165_SER04_Contig1850_simExt	HORVU7Hr1G075450	1153	1.68290447655975	6.46113365534037e-19	0.839549002601908	93.288547706777	1153	1.68290447655975	1.15475585178201e-19	0.839549002601908	93.288547706777
Ae_searsii_Tr165_SER04_Contig1852_simExt	HORVU3Hr1G017190	1160	1.52567237163814	4.68606356968215e-134	0.863793103448276	94.0488283433134	1160	1.52567237163814	7.09242053789731e-136	0.863793103448276	94.0488283433134
Ae_searsii_Tr165_SER04_Contig1875_simExt	HORVU3Hr1G048610	573	1.44106925880923	7.99902794653706e-158	0.821989528795812	93.0337197452229	573	1.44106925880923	4.78916160388821e-159	0.821989528795812	93.0337197452229
Ae_searsii_Tr165_SER04_Contig1879_simExt	HORVU1Hr1G053020	3224	1.59994510664994	0	0.996898263027295	95.5733714462035	3224	1.59994510664994	0	0.996898263027295	95.5733714462035
Ae_searsii_Tr165_SER04_Contig1881_simExt	HORVU6Hr1G061010	1714	1.49079126875853	0	0.995915985997666	93.8504937024019	1714	1.49079126875853	0	0.995915985997666	93.8504937024019
Ae_searsii_Tr165_SER04_Contig1882_simExt	HORVU5Hr1G051850	2493	1.57275014201087	7.43113689848251e-33	0.99558764540714	94.505869457235	2493	1.57275014201087	7.90770348129514e-34	0.99558764540714	94.505869457235
Ae_searsii_Tr165_SER04_Contig189_simExt	HORVU6Hr1G070270	2314	1.60508219864293	1.47711644428253e-100	0.987467588591184	95.6236975040168	2314	1.60508219864293	9.0750944942848e-102	0.987467588591184	95.6236975040168
Ae_searsii_Tr165_SER04_Contig1899_simExt	HORVU7Hr1G050160	2421	1.57358865693507	3.30351069952388e-29	0.997108632796365	95.167096028294	2421	1.57358865693507	1.71621409511851e-30	0.997108632796365	95.167096028294
Ae_searsii_Tr165_SER04_Contig1902_simExt	HORVU1Hr1G080720	1706	1.32702093935096	0	0.995896834701055	90.8850750196194	1706	1.32702093935096	0	0.995896834701055	90.8850750196194
Ae_searsii_Tr165_SER04_Contig1907_simExt	HORVU2Hr1G119540	1473	1.55849203264672	5.59133307423241e-24	0.999321113374066	94.2007766538885	1473	1.55849203264672	3.11344733773805e-25	0.999321113374066	94.2007766538885
Ae_searsii_Tr165_SER04_Contig1917_simExt	HORVU2Hr1G014840	1563	1.43272122843122	2.82991926547412e-101	0.99744081893794	92.7182679602309	1563	1.43272122843122	2.35230330853253e-102	0.99744081893794	92.7182679602309
Ae_searsii_Tr165_SER04_Contig1925_simExt	HORVU3Hr1G113850	3774	1.62830328850615	2.27511863790045e-59	0.985691573926868	95.9973076335127	3774	1.62830328850615	1.51489606865079e-60	0.985691573926868	95.9973076335127
Ae_searsii_Tr165_SER04_Contig1928_simExt	HORVU5Hr1G054650	2835	1.64471756227386	6.06620615412219e-37	0.92663139329806	96.1069203452541	2835	1.6358991020794	7.70280009451796e-15	0.955908289241623	95.7464393900304
Ae_searsii_Tr165_SER04_Contig1932_simExt	HORVU4Hr1G070370	602	1.67327667610954	1.56657223796034e-24	0.966777408637874	96.9236702176403	602	1.67327667610954	9.60339943342776e-26	0.966777408637874	96.9236702176403
Ae_searsii_Tr165_SER04_Contig1937_simExt	HORVU4Hr1G019990	1707	1.41901787263578	1.19087350338366e-27	1	91.4678942730879	1707	1.41901787263578	5.30294777025856e-29	1	91.4678942730879
Ae_searsii_Tr165_SER04_Contig1942_simExt	HORVU1Hr1G060170	1086	1.54685314685315	0	0.996316758747698	94.7325046210721	1086	1.54685314685315	0	0.996316758747698	94.7325046210721
Ae_searsii_Tr165_SER04_Contig1943_simExt	HORVU5Hr1G025740	1998	1.53823417190242	3.07240353063952e-19	0.95995995995996	94.3762754616926	1998	1.53065398214331	1.82543179101133e-20	0.95995995995996	94.2373253607983
Ae_searsii_Tr165_SER04_Contig1957_simExt	HORVU2Hr1G091010	1189	1.46198909164366	3.00464615177429e-27	0.997476871320437	93.1955159798031	1189	1.46198909164366	3.08134132381658e-28	0.997476871320437	93.1955159798031
Ae_searsii_Tr165_SER04_Contig1978_simExt	HORVU5Hr1G078110	995	1.63406312197896	2.40366789877737e-39	0.998994974874372	96.0833162977867	995	1.63406312197896	2.04404321865226e-40	0.998994974874372	96.0833162977867
Ae_searsii_Tr165_SER04_Contig1989_simExt	HORVU3Hr1G035230	822	1.31309537472742	1.3307815907265e-26	0.972019464720195	90.5901190692912	822	1.31309537472742	3.14929415815448e-27	0.972019464720195	90.5901190692912
Ae_searsii_Tr165_SER04_Contig1994_simExt	HORVU6Hr1G087460	1710	1.62671466095924	3.19408508168283e-104	0.901754385964912	95.7553188427727	1710	1.62671466095924	1.4484288495456e-105	0.901754385964912	95.7553188427727
Ae_searsii_Tr165_SER04_Contig2019_simExt	HORVU4Hr1G051810	1527	1.42114058909547	7.30666388134531e-53	0.971185330713818	91.5377551313881	1527	1.42114058909547	5.14476707750157e-54	0.971185330713818	91.5377551313881
Ae_searsii_Tr165_SER04_Contig202_simExt	HORVU1Hr1G070220	1608	1.40014472827267	4.7046683484407e-18	0.959577114427861	91.5696484245286	1608	1.40014472827267	2.93743404663663e-19	0.959577114427861	91.5696484245286
Ae_searsii_Tr165_SER04_Contig2044_simExt	HORVU5Hr1G117190	2922	1.55100288290499	5.0751395448731e-34	1	94.707892922873	2922	1.55100288290499	4.00858737655966e-35	1	94.707892922873
Ae_searsii_Tr165_SER04_Contig2052_simExt	HORVU5Hr1G076150	1680	1.61797516312355	1.33891812250053e-38	0.905357142857143	95.7543554760709	1680	1.61797516312355	9.97789938960219e-40	0.905357142857143	95.7543554760709
Ae_searsii_Tr165_SER04_Contig2055_simExt	HORVU3Hr1G008420	1620	1.53936763794172	1.5727216367018e-34	0.998765432098765	94.6056799017011	1620	1.53936763794172	2.228890266584e-35	0.998765432098765	94.6056799017011
Ae_searsii_Tr165_SER04_Contig2062_simExt	HORVU3Hr1G054200	3029	1.60449438202247	2.87726468001954e-68	0.981512050181578	95.7284565394102	3029	1.60449438202247	1.39743663898388e-69	0.981512050181578	95.7284565394102
Ae_searsii_Tr165_SER04_Contig2070_simExt	HORVU4Hr1G054910	935	1.59708454810496	1.66250728862974e-70	1	95.5839636363636	935	1.59708454810496	1.83253644314869e-71	1	95.5839636363636
Ae_searsii_Tr165_SER04_Contig2080_simExt	HORVU3Hr1G088910	2176	1.48483109216136	2.07773040341132e-114	0.9375	93.5019917307801	2176	1.48483109216136	1.14791734995099e-115	0.9375	93.5019917307801
Ae_searsii_Tr165_SER04_Contig2084_simExt	HORVU2Hr1G073830	482	1.54131227217497	6.84349939246659e-61	0.989626556016598	95.1235510132774	482	1.54131227217497	1.65346294046173e-61	0.989626556016598	95.1235510132774
Ae_searsii_Tr165_SER04_Contig2091_simExt	HORVU4Hr1G010180	2197	1.60010915913355	2.92771790005118e-27	0.966772872098316	95.4429555508997	2197	1.60010915913355	7.13948856216963e-29	0.966772872098316	95.4429555508997
Ae_searsii_Tr165_SER04_Contig2130_simExt	HORVU1Hr1G056430	1658	1.46863320875601	0	0.995778045838359	93.3308965619682	1658	1.46863320875601	0	0.995778045838359	93.3308965619682
Ae_searsii_Tr165_SER04_Contig2131_simExt	HORVU5Hr1G106140	2121	1.40018473985125	1.36223344109825e-26	0.989156058462989	92.7392968148475	2121	1.40018473985125	1.1057635648421e-27	0.989156058462989	92.7392968148475
Ae_searsii_Tr165_SER04_Contig2136_simExt	HORVU3Hr1G066860	586	1.52950197889182	1.7584234828496e-19	0.988054607508532	94.5015882890857	586	1.52950197889182	2.33383905013193e-20	0.988054607508532	94.5015882890857
Ae_searsii_Tr165_SER04_Contig2149_simExt	HORVU5Hr1G084010	1595	1.64566541561558	5.94093398141882e-125	0.925391849529781	96.3733603968976	1595	1.64566541561558	3.32234049098628e-126	0.925391849529781	96.3733603968976
Ae_searsii_Tr165_SER04_Contig2152_simExt	HORVU6Hr1G093460	904	1.48810048479506	0	1	93.502772337996	904	1.48810048479506	0	1	93.502772337996
Ae_searsii_Tr165_SER04_Contig2162_simExt	HORVU3Hr1G109160	283	1.56671348314607	3.49620786516854e-30	1	95.0157102473498	283	1.56671348314607	1.65582865168539e-30	1	95.0157102473498
Ae_searsii_Tr165_SER04_Contig2164_simExt	HORVU1Hr1G049690	4248	1.35286457880673	0	0.94774011299435	97.293	4248	1.34889710313719	0	0.94774011299435	97.293
Ae_searsii_Tr165_SER04_Contig2166_simExt	HORVU2Hr1G094380	954	1.64082882369695	1.26032469381942e-17	0.924528301886792	95.1033498068038	954	1.64082882369695	4.60438621475363e-19	0.924528301886792	95.1033498068038
Ae_searsii_Tr165_SER04_Contig2169_simExt	HORVU3Hr1G115580	1087	1.40637204522097	5.43075025693731e-30	0.923643054277829	91.9005095759818	1087	1.40637204522097	3.53792394655704e-31	0.923643054277829	91.9005095759818
Ae_searsii_Tr165_SER04_Contig218_simExt	HORVU2Hr1G081400	2376	1.40590099975616	2.01960497439649e-131	0.984006734006734	92.1415026690126	2376	1.40590099975616	1.11948792977323e-132	0.984006734006734	92.1415026690126
Ae_searsii_Tr165_SER04_Contig2183_simExt	HORVU1Hr1G084260	1449	1.47912247652669	1.02199741904861e-21	0.995859213250518	93.5095992631753	1449	1.47912247652669	4.76289363216993e-23	0.995859213250518	93.5095992631753
Ae_searsii_Tr165_SER04_Contig2220_simExt	HORVU7Hr1G025620	914	1.46385355259075	5.38876822835867e-142	0.975929978118162	93.1015172102188	914	1.46385355259075	8.78498293515358e-143	0.975929978118162	93.1015172102188
Ae_searsii_Tr165_SER04_Contig2223_simExt	HORVU2Hr1G046160	2386	1.60088049935169	1.24105177456804e-120	0.97024308466052	95.5990545986342	2386	1.60088049935169	7.51931369297108e-122	0.97024308466052	95.5990545986342
Ae_searsii_Tr165_SER04_Contig2225_simExt	HORVU1Hr1G091870	1363	1.66473223376094	4.32406841783751e-128	0.945707997065297	96.7322675175785	1363	1.66473223376094	4.62645082467929e-129	0.945707997065297	96.7322675175785
Ae_searsii_Tr165_SER04_Contig2226_simExt	HORVU3Hr1G088210	2195	1.4856028599285	1.26391940201495e-181	0.878359908883827	93.5778170957428	2195	1.4856028599285	0	0.878359908883827	93.5778170957428
Ae_searsii_Tr165_SER04_Contig2235_simExt	HORVU2Hr1G101670	910	1.50660450660451	0	0.806593406593407	94.0400095367847	910	1.50660450660451	0	0.806593406593407	94.0400095367847
Ae_searsii_Tr165_SER04_Contig2236_simExt	HORVU2Hr1G021110	1002	1.3516973125884	2.08580858201773e-17	0.951097804391218	90.8691706116025	1002	1.3516973125884	5.05610561338237e-18	0.951097804391218	90.8691706116025
Ae_searsii_Tr165_SER04_Contig224_simExt	HORVU1Hr1G087870	600	1.37310924369748	0	0.991666666666667	91.429	600	1.37310924369748	0	0.991666666666667	91.429
Ae_searsii_Tr165_SER04_Contig2243_simExt	HORVU4Hr1G035450	2126	1.60641108945203	1.18007364089235e-33	0.989181561618062	95.7057228227629	2126	1.60641108945203	7.20901017977041e-35	0.989181561618062	95.7057228227629
Ae_searsii_Tr165_SER04_Contig2249_simExt	HORVU3Hr1G045480	1907	1.64113286447443	3.67990876259266e-55	0.957524908232826	96.3508391588985	1907	1.64113286447443	3.74890705189127e-57	0.957524908232826	96.3508391588985
Ae_searsii_Tr165_SER04_Contig2270_simExt	HORVU6Hr1G083620	1633	1.63922887420326	2.32940992452978e-173	0.875076546233925	95.8460129495801	1633	1.63922887420326	1.49024361631408e-174	0.875076546233925	95.8460129495801
Ae_searsii_Tr165_SER04_Contig2271	HORVU7Hr1G078210	279	1.30714285714286	4.7e-100	0.978494623655914	90.714	279	1.27972027972028	3.87428571428571e-100	1	90.21
Ae_searsii_Tr165_SER04_Contig229_simExt	HORVU2Hr1G009840	3014	1.61353609625668	3.82921122994652e-27	0.981088254810883	96.0632680853153	3014	1.61353609625668	9.33790106951872e-29	0.981088254810883	96.0632680853153
Ae_searsii_Tr165_SER04_Contig2291	HORVU7Hr1G042160	507	1.40447705041384	2.8634408830663e-20	0.986193293885602	91.6564233928571	507	1.40447705041384	1.19421161664776e-21	0.986193293885602	91.6564233928571
Ae_searsii_Tr165_SER04_Contig2295_simExt	HORVU7Hr1G045770	2086	1.58595791500481	1.40695915279879e-22	1	95.0964157250148	2086	1.58595791500481	9.08128180442855e-24	1	95.0964157250148
Ae_searsii_Tr165_SER04_Contig2307_simExt	HORVU2Hr1G079300	694	1.6548885077187	3.94099641080618e-71	0.834293948126801	96.6080041615264	694	1.6548885077187	7.20137456740995e-72	0.834293948126801	96.6080041615264
