poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.212 1 13574504 13581973 1.55 513 0.0115759 0 0.1832 758246.72489083
0.213 1 13586405 13591514 1.55 91 0.0120925 0 0.183 792950.819672131
0.216 1 13725749 13735135 1.56 172 0.00692521 0 0.1178 705454.329371817
0.228 1 14369286 14375231 1.61 672 0.00969437 0.0599788330752798 0.1888 616167.584745763
0.251 1 15598792 15607504 1.63 757 0.00216018 0.261803645992464 0.1101 235441.961852861
0.252 1 15687487 15695576 1.63 208 0 Inf 0.1638 0
0.281 1 17566211 17571933 1.47 102 0.0122449 0 0.1969 746261.046216353
0.282 1 17580274 17583426 1.47 229 0.0156381 0.0272712158126627 0.434 432389.861751152
0.286 1 17898142 17905196 1.42 526 0.00115328 0.281608109045505 0.1052 131552.851711027
0.292 1 18353003 18360045 1.34 518 0.00360629 0.105731374903294 0.112 386388.214285714
0.293 1 18408378 18414274 1.33 260 0.0208914 0.0311836928113961 0.1288 1946403.72670807
0.296 1 18663602 18666481 1.31 234 0.00324037 0.649222156729015 0.2011 193358.727001492
0.298 1 18802466 18807666 1.3 303 0.00142364 0 0.1427 119717.449194114
0.312 1 19951023 19959238 1.21 63 0 Inf 0.1113 0
0.315 1 20234720 20239868 1.19 574 0.00227487 0.205113259219208 0.1012 269747.430830039
0.332 1 22166621 22176854 1.06 949 0.00364273 0.275666876216464 0.0583 749790.051457976
0.342 1 23817223 23824219 0.95 537 0.00652022 0.208807371530408 0.1275 613667.764705882
0.349 1 24655081 24658793 0.89 198 0.00647368 0.13236397226925 0.1757 442140.922026181
0.356 1 25330382.5 25336517.5 0.85 1702 0.00100797127438308 0.464030341817424 0.1146 105546.730301893
0.357 1 25397874 25405736 0.85 676 0.0131608 0.0939623731080177 0.0832 1898192.30769231
0.371 1 27435356 27438060 0.72 140 0.00201568 0 0.2584 93607.4303405573
0.372 1 27635089 27640155 0.71 170 0.000936037 0.327040490920765 0.3292 34120.42527339
0.374 1 27842175 27843491 0.7 88 0 NA 0.2133 0
0.375 1 28059407 28062129 0.69 115 0.0018018 0 0.2274 95081.7941952507
0.376 1 28250787 28255706 0.68 218 0.00393265 0.709707194894028 0.2417 195249.482829954
0.387 1 30191336 30193515 0.57 225 0 Inf 0.6843 0
0.393 1 31214977 31217837 0.52 249 0.00895475 0 0.2306 465988.725065048
0.394 1 31344211 31349062 0.52 163 0.00475945 0.219170282280516 0.1356 421190.265486726
0.398 1 32173373 32186590 0.48 214 0.00270121 0.251479892344542 0.1349 240285.544848036
0.404 1 33441856 33445024 0.42 535 0 NA 0.1253 0
0.407 1 34083562 34088731 0.39 337 0.0017762 1.25389595766243 0.2016 105726.19047619
0.417 1 36438691 36461615 0.4 850 0.000707667 0.72424600836269 0.0899 94460.5561735262
0.419 1 36947715 36953198 0.43 399 0.00616776 0 0.125 592104.96
0.42 1 37114344 37117197 0.45 437 0.00387064 0.123450385465969 0.1621 286537.199259716
0.421 1 37374602 37382171 0.44 324 0.00303273 0 0.0996 365389.156626506
0.422 1 37693920 37828128 0.43 520 0.00188039 0.224641696669308 0.0906 249058.278145695
0.425 1 38819098 38823047 0.39 164 0.00115895280487805 0 0.1619 85901.3814610042
0.426 1 39011650 39025960 0.38 1495 0.00150516 0.609717903744452 0.1243 145309.090909091
0.432 1 40513042 40543033 0.33 212 0 NA 0.0721 0
0.434 1 41229756 41235195 0.31 113 0 NA 0.135 0
0.443 1 44209940 44216086 0.22 167 0 Inf 0.1183 0
0.446 1 45642070 45647323.5 0.19 868 0.000823767741935484 0 0.11775 83950.8526813232
0.448 1 46520022.5 46524532 0.17 700 0.000768334285714286 0.431843886775473 0.1059 87063.3751517604
0.45 1 47369547 47376303 0.15 46 0 NA 0.1932 0
0.452 1 48897327 48900352 0.12 51 0 NA 0.1243 0
0.453 1 52228491.2222222 52236950.3333333 0.0733333333333333 3872 0.00162259830061983 0.581357925980563 0.0978111111111111 199069.199667093
0.454 1 59114949.5 59119417.1666667 0.03 1920 0.0045313374375 0.0369422119702821 0.17725 306776.018335684
0.455 1 61124506 61129528 0.03 31 0 NA 0.0596 0
0.456 1 61271314 61272801 0.03 46 0 NA 0.1948 0
0.457 1 63226660 63235665 0.04 436 0.00176063 0 0.0582 363016.494845361
0.458 1 64110158 64114041 0.05 119 0 NA 0.0975 0
0.46 1 66306340.5 66313125 0.07 711 0.0016550946835443 0 0.0984 201840.815066378
0.461 1 67297058 67303566 0.09 129 0 NA 0.1092 0
0.462 1 68142272.3333333 68145515 0.0766666666666667 706 0.00194587368271955 0.11113803668607 0.112633333333333 207314.153826291
0.463 1 69858306.8 69864727.4 0.06 1429 0.00163575522743177 0.201323727337388 0.12272 159949.989644567
0.465 1 72535217.6666667 72543587.6666667 0.04 1792 0.0005214505078125 0.169526785211979 0.1044 59936.8399784483
0.466 1 73808846 73814587.5 0.0325 1399 0.000674175439599714 1.66145284721514 0.1122 72104.3250908785
0.468 1 77684671 77688468 0.02 563 0 Inf 0.182125 0
0.469 1 79489723.2 79494661.8 0.02 1298 0.00349869298921418 0.0120036874875242 0.11608 361684.320042816
0.47 1 83689654 83727408 0.04 8 NA NA 0.1311 NA
0.471 1 85658236.2 85666844.2 0.04 2778 0.00904459496040317 0.219207866900671 0.11332 957775.675298606
0.472 1 90187611.6 90197824.3 0.035 4179 0.00444685024593869 0.135081443465067 0.14488 368320.009326783
0.473 1 97136535.6 97142240.2 0.03 3320 0.00214941889737522 0.154844159894361 0.14762 174725.828265158
0.474 1 116438333.697674 116444938.418605 0.0125581395348837 12192 0.00196283054161589 0.260901766385779 0.133204651162791 176825.405823143
0.476 1 142426894 142446852 0 530 0.00373031 0.0205012452048221 0.0752 595262.234042553
0.477 1 142831749 142921058 0 61 0 Inf 0.0819 0
0.478 1 143351069 143358345 0 232 0.00116493 0 0.0941 148556.429330499
0.479 1 143837029 143854668 0 478 0.00131433 0.529844103079135 0.075 210292.8
0.48 1 144464332 144470550 0 137 0.00425975 0.291099242913317 0.1745 292934.097421203
0.482 1 150898629.25 150902567.75 -0.01 810 0.00220479696296296 0.119618810508987 0.1265 209150.700043917
0.483 1 192879388.403846 192896246.673077 -0.00846153846153846 18185 0.0017198118497113 0.214983679225571 0.124107692307692 166288.985096667
0.484 1 270178764.631579 270191330.868421 0 14275 0.00152278556014011 0.236044425841118 0.144460526315789 126494.255473884
0.485 1 304580803.681818 304588962.545455 0 8332 0.00143895278527993 0.342231675335886 0.148540909090909 116246.988988005
0.486 1 322686457.878788 322694855.848485 0 10503 0.00164138367647339 0.209539567215197 0.120527272727273 163420.308715106
0.487 1 332993082.428571 332999113.142857 0.00285714285714286 1633 0.00287373393753827 0.0633312169172453 0.106285714285714 324453.831657547
0.488 1 344708794.909091 344718589.272727 0.0163636363636364 3437 0.00170777826069246 0.156196794626585 0.116509090909091 175894.764678063
0.489 1 354620406.5 354627049.3 0.03 3157 0.00171149308520748 0.299144466247619 0.12104 169678.759273709
0.49 1 359119127.285714 359125837 0.0414285714285714 1565 0.00165827137380192 0.463823577475709 0.107 185974.35967872
0.491 1 363694929 363698970.5 0.05 935 0.00244331604278075 0.165324598528212 0.229575 127713.350815067
0.492 1 368085689.916667 368092625.083333 0.06 3895 0.00220882250654685 0.186302298936076 0.121925 217394.874542237
0.494 1 373425488 373429737 0.07 15 0 NA 0.0704 0
0.497 1 375059276 375075518 0.07 2367 0.00195225 0.187113843001665 0.0802 292107.2319202
0.498 1 375999149 376001974 0.07 149 0.00401069677852349 0.132642556444108 0.34475 139603.658715828
0.499 1 376378591 376383176 0.07 73 0 NA 0.238 0
0.5 1 376970628 376975046.5 0.07 245 0.00234881742857143 0 0.22725 124029.963224894
0.501 1 377357105 377361928 0.07 567 0.00327240373897707 0.190536285878922 0.10055 390540.476058925
0.504 1 379618428 379623540.5 0.08 649 0.00489657679506934 0.11923320544738 0.1546 380070.643860492
0.505 1 380458510.777778 380462358.555556 0.08 2628 0.00163397138508371 0.44371178433511 0.116666666666667 168065.628180039
0.507 1 382336657.333333 382344269.333333 0.08 1067 0.0032682908153702 0.205535795187193 0.131033333333333 299309.258085289
0.508 1 383460565 383462205 0.08 60 0 Inf 0.1498 0
0.51 1 385035504 385040863 0.08 298 0.000455581859060403 1.34287676986036 0.1815 30121.1146486217
0.511 1 385866993 385870666 0.09 1065 0.00330567923004695 0.065189208960679 0.0932666666666667 425319.700792317
0.512 1 386658800 386662971 0.09 309 0.00184456 0.33615767445895 0.1322 167433.585476551
0.513 1 387189286 387201622 0.09 84 0 NA 0.098 0
0.514 1 388661089 388665922.5 0.09 496 0.00122810689516129 0.551043851881786 0.17485 84285.2887728652
0.515 1 392712007.4375 392719155.0625 0.09625 4713 0.00258484350095481 0.181954553871106 0.12955 239429.733781997
0.517 1 397315044.333333 397320891.333333 0.11 880 0.00533246328068182 0 0.105766666666667 605006.864495888
0.518 1 398635206.5 398639856.5 0.11 652 0.00191038527607362 0.744434408888067 0.1551 147805.437220396
0.519 1 399827250 399830041.666667 0.11 416 0.00608468754807692 0.202192523380392 0.138066666666667 528847.78302938
0.521 1 401378276 401390595 0.115 2464 0.00114832746753247 0.467816999574141 0.2126 64816.2258249746
0.522 1 402018869.666667 402023801.666667 0.12 859 0.00237578649592549 0.320066830634997 0.0750666666666667 379788.249792708
0.523 1 403049478.5 403053949.5 0.12 346 0 Inf 0.09835 0
0.526 1 405081116.5 405086013 0.1225 808 0.0033513689480198 0.0782341740792483 0.12675 317289.367859863
0.528 1 406314620.8 406317761 0.13 623 0.000274873912520064 2.25178833271855 0.19462 16948.345238109
0.529 1 406667511.5 406671858.5 0.13 870 0.0011299346091954 0.298730428007374 0.1451 93447.3832553055
0.53 1 407342662 407538866 0.13 277 0.000535714 0 0.0684 93984.9122807017
0.533 1 409442943.333333 409447907 0.14 742 0.0044365153638814 0.0514711349792995 0.0974666666666667 546219.401845863
0.534 1 409820775 409823159 0.14 10 0 NA 0.2023 0
0.535 1 410438726 410442190 0.14 224 0 Inf 0.1096 0
0.536 1 411145993 411149733 0.15 285 0.00174404 0 0.1247 167830.633520449
0.537 1 411729782.666667 411734889.666667 0.15 555 0.00360381108108108 0.108012172199186 0.142766666666667 302911.975061683
0.538 1 412359982 412371785 0.15 2141 0.00133415 0.785046658921411 0.08 200122.5
0.541 1 414148165 414150809.5 0.14 437 0.00191908862700229 0.0523066864321192 0.2113 108987.522593599
0.542 1 414864751 414869005 0.14 234 0.00167338 0 0.1507 133248.573324486
0.545 1 416315528 416322392 0.15 306 0 NA 0.0855 0
0.547 1 417252252 417258240.5 0.15 1065 0.00184252209389671 0.456692800284574 0.14175 155980.706361627
0.549 1 418514975 418519803 0.16 347 0.00209931 0 0.0902 279287.361419069
0.55 1 419183644.5 419199543 0.16 653 0.000205629973966309 3.08555986241898 0.1057 23344.9355496283
0.551 1 419848819.333333 419853333.666667 0.16 835 0.00212449449101796 0.34702389336267 0.129666666666667 196611.31536413
0.552 1 420574729 420581630 0.16 210 0.00184537 0.204144968217756 0.1103 200765.54850408
0.554 1 421688241 421708558 0.16 1118 0.00428857 0.486094432409871 0.1019 505032.777232581
0.555 1 422891831 422894245 0.16 200 0.00659341 0 0.3768 209981.210191083
0.556 1 423220050 423225008.333333 0.16 894 0 Inf 0.101733333333333 0
0.557 1 423826084.5 423831974 0.16 561 0.00286104488413547 0.281501350945553 0.14535 236205.975986417
0.558 1 424712471.5 424717179 0.16 276 0.00443873826086956 0.0346524288107203 0.151 352747.411459833
0.559 1 425494831 425505642 0.16 609 0.00379205 0.323729908624623 0.0747 609164.658634538
0.56 1 425801911 425807445 0.16 190 0.00720222 0.122749513344497 0.1232 701514.935064935
0.562 1 427243049 427248868 0.16 235 0 NA 0.0852 0
0.563 1 427811041 427818946.5 0.15 482 0.00318163481327801 0.23013219579866 0.0916 416808.054141224
0.564 1 428220464 428226049 0.14 902 0.00211228 0.209962694339766 0.0996 254491.56626506
0.565 1 428958870 428965278.5 0.13 792 0.00286427897727273 0.253595790309754 0.0675 509205.151515152
0.568 1 430856235 430868178 0.12 875 0 Inf 0.0629 0
0.569 1 431131875 431137118 0.11 48 0 NA 0.5242 0
0.57 1 431879601.5 431906951 0.11 2446 0.001743458789861 0.0978207303167672 0.0806 259572.028267146
0.571 1 432616064.5 432621300.5 0.115 294 0.00206986904761905 0.0707399248859774 0.1576 157604.242204496
0.572 1 432921187 432923227 0.12 383 0.00569044 0.111831071059531 0.3339 204508.176100629
0.573 1 433602425 433609131.5 0.12 787 0.00948605440914867 0.0503139050577827 0.09595 1186374.70463558
0.574 1 434515522.333333 434519357 0.13 559 0.00209390647584973 0.0358893339470459 0.173733333333333 144628.996796988
0.575 1 435053717.25 435067777.5 0.14 1881 0.00349246629984051 0.15024305929468 0.113625 368841.325395697
0.576 1 435727827 435732677.25 0.1525 1905 0.00409723294488189 0.12505367811923 0.1315 373891.979761085
0.578 1 437198800.5 437258896 0.185 608 0.00214302203947368 0.22666720492934 0.09705 264979.54120231
0.579 1 439169648 439175794 0.17 261 0 Inf 0.0654 0
0.58 1 439540125 439555641 0.17 170 0 NA 0.1296 0
0.581 1 440951350 440958926.5 0.16 1056 0.00309032257575758 0.285359916825394 0.12205 303841.62973446
0.582 1 442150408.333333 442155919.666667 0.16 376 0.00143539085106383 0 0.1851 93056.1329701024
0.584 1 443845079 443847803 0.16 201 0.00343902487562189 0.243274400935126 0.1569 263022.935038003
0.585 1 444560419.666667 444566594 0.16 1324 0.00226348653323263 0.153405361125489 0.111633333333333 243312.974608464
0.586 1 444895249 444898943 0.16 197 0.00320924 0.126153855741546 0.1119 344154.423592493
0.587 1 445556868 445563658 0.17 305 0 NA 0.0881 0
0.588 1 446122024 446125170 0.17 344 0 NA 0.1141 0
0.589 1 446879610.333333 446888381 0.17 454 0.00239652105726872 0 0.106766666666667 269356.09760123
0.59 1 447746706 447750206 0.18 193 0.0176708 0.547989904248817 0.1711 1239331.38515488
0.591 1 448240781 448266713 0.18 560 0.00301008 0.0257865903896242 0.062 582596.129032258
0.592 1 448786054 448790182 0.185 431 0.00260896464037123 0 0.10335 302927.679578662
0.593 1 449337746 449350190 0.19 170 0.00163716 0.611540716851132 0.0829 236983.353437877
0.594 1 449984154 449989492.25 0.1975 915 0.00258764169398907 0.352696866440175 0.13705 226572.056387223
0.596 1 450955307 450959520 0.21 81 0 NA 0.1109 0
0.597 1 451191493.333333 451197738 0.21 1044 0.00130323405172414 0.749851169322471 0.137833333333333 113461.731226285
0.598 1 451722894.5 451731540 0.22 632 0.00270944792721519 0.499556646918163 0.1454 223613.308986123
0.6 1 452492328 452500046 0.23 349 0.00361525 0.178964663577899 0.1518 285790.513833992
0.601 1 452999841 453013324 0.23 1408 0.00122746 0.123665944307757 0.1166 126325.214408233
0.602 1 453437619 453444243 0.24 883 0.001372 0.708548833819242 0.1008 163333.333333333
0.603 1 453739887 453742379 0.24 19 0 NA 0.1532 0
0.604 1 454083315 454093879 0.25 736 0.00322444 0.289780551041421 0.1202 321907.487520799
0.605 1 454379024.666667 454385026.666667 0.253333333333333 720 0.000204196733333333 5.64492611319389 0.112933333333333 21697.4096812279
0.606 1 454711788 454712640 0.26 47 0 NA 0.1733 0
0.607 1 455156108 455159755 0.27 224 0 Inf 0.5243 0
0.61 1 456204553 456209026 0.29 303 0.00166186864686469 0.445403122891206 0.161 123865.986101716
0.612 1 456657755 456663644 0.295 1273 0.00213761402985075 0.386727287906502 0.13205 194254.966741454
0.616 1 457841129 457846914 0.32 701 0.00327464 0.389551217843793 0.0782 502502.301790281
0.617 1 458152934.5 458156213 0.33 378 0.00169032962962963 0 0.2137 94917.9015234233
0.619 1 458912977 458916662 0.34 31 0 NA 0.1102 0
0.62 1 459029724 459034768 0.34 296 0.00194133 0.296981450861008 0.1243 187417.216411907
0.622 1 459668934.5 459679616.5 0.35 605 0.002189796 0 0.12415 211659.701973419
0.628 1 461519717.333333 461525535.333333 0.37 1058 0 Inf 0.091 0
0.63 1 462120103 462126552 0.38 58 0 NA 0.1397 0
0.633 1 462954501.5 462960428.5 0.39 576 0.00199950814236111 0.551290226592097 0.1278 187747.243414189
0.634 1 463315309 463320049 0.39 372 0.00402374 0.344309025931099 0.1196 403719.732441472
0.635 1 463422671 463429793 0.395 507 0.00281470666666667 0.173795821143088 0.10375 325556.43373494
0.636 1 463802135 463803519 0.4 31 0 NA 0.3615 0
0.641 1 465039785 465043386 0.41 211 0.00158014 0 0.4446 42648.8529014845
0.642 1 465323892 465328316 0.41 348 0.00833231 0.0276408342944514 0.1341 745620.581655481
0.643 1 465597322 465603798 0.42 771 0.001789 0.583678032420347 0.1188 180707.070707071
0.648 1 466760561 466767367 0.43 239 0.0054014 0 0.3365 192620.505200594
0.65 1 467283367 467285576 0.43 202 0.00409137 0 0.275 178532.509090909
0.659 1 469462416.5 469470197.5 0.45 800 0.0022807775 0.369711444891051 0.1233 221973.479318735
0.664 1 470625135 470627742.5 0.46 94 0 NA 0.1854 0
0.666 1 471017693 471025244 0.46 264 0.00248653 0.130506770479343 0.2197 135814.110150205
0.668 1 471472632 471476335 0.46 120 0.00509932 0 0.185 330766.702702703
0.67 1 471968196 471970846 0.46 59 0.0111111 0 0.5858 227608.740184363
0.675 1 472948820 472951168 0.47 70 0.0126957 0.0534737745850957 0.5 304696.8
0.677 1 473465420 473467310 0.48 177 0.00472074 0.0652726055660765 0.4076 138981.550539745
0.679 1 473873354 473876719 0.48 422 0 Inf 0.2005 0
0.681 1 474180096 474216609 0.48 768 0.000401003 1.27232963344414 0.0673 71501.2778603269
0.687 1 475304448.333333 475309531 0.49 890 0.00950127550561798 0.231161629724179 0.1408 809767.79877426
0.691 1 476056804 476062605 0.5 260 0 Inf 0.1001 0
0.695 1 476739645 476753209 0.51 997 0.000747123 0.113235973193169 0.108 83013.6666666667
0.699 1 477443467 477449042 0.51 153 0 NA 0.5667 0
0.7 1 477523494 477534400 0.51 703 0.000437302 2.79820352982607 0.1077 48724.4568245125
0.701 1 477741633 477743706 0.51 108 0.0177772 0.125966406408208 0.1423 1499131.41250878
0.704 1 478253894 478257709 0.52 18 0 NA 0.2383 0
0.711 1 479358547 479360848 0.53 66 0.0218579 0 0.2566 1022193.29696025
0.712 1 479597262 479600043 0.53 126 0.00828465 0 0.308 322778.571428571
0.713 1 479735762 479740474 0.53 223 0.0027604 0.0688719026228083 0.1644 201489.051094891
0.721 1 480958935 480963017 0.54 239 0.00526316 0 0.2472 255493.203883495
0.724 1 481468605 481469685 0.54 35 0.0675845 0 0.4795 1691374.34827946
0.725 1 481644427 481650694 0.54 269 0.00785169 0 0.1203 783210.972568579
0.73 1 482441098 482444797 0.55 191 0 Inf 0.105 0
0.732 1 482732286 482739212.5 0.55 546 0.00156460091575092 0.57848335208419 0.14645 128202.191799324
0.733 1 482863478 482872862 0.55 629 0.00361191 0.174878111580853 0.0932 465052.789699571
0.737 1 483521236 483525244 0.56 402 0.00165492 0.0607672878447297 0.1277 155513.234142522
0.744 1 484593509 484601144 0.56 66 0.0172579 0 0.7203 287511.870054144
0.761 1 487103964 487106996 0.58 142 0.00284765 0 0.0918 372241.830065359
0.77 1 488299757.666667 488303917.666667 0.58 889 0.00571242782902137 0.0407649722192944 0.1754 390816.043034529
0.773 1 488746894.666667 488750187.333333 0.58 604 0.00597083417218543 0.171943637591278 0.195533333333333 366433.737126961
0.774 1 488813450 488818290 0.58 519 0.00707677 0.145262598614905 0.1688 503087.914691943
0.776 1 489151928 489153445 0.59 118 0 NA 0.2964 0
0.777 1 489289900 489292529 0.59 283 0.00197073 0.386993144672279 0.1227 192736.430317848
0.78 1 489708007 489713264 0.59 309 0.00388234 0.176097147596553 0.1189 391825.735912532
0.785 1 490472317 490475680 0.59 337 0.000421348 0.30676542905152 0.1615 31307.5913312693
0.788 1 490841703 490843201 0.59 63 0 NA 0.9132 0
0.789 1 491085690 491097203 0.59 626 0 Inf 0.1932 0
0.791 1 491337576 491338820 0.6 32 0 Inf 0.3893 0
0.794 1 491927123 491932052 0.6 160 0 NA 0.104 0
0.795 1 492108076 492112377 0.6 305 0.00218023 0 0.2634 99327.1070615034
0.796 1 492201921 492207502 0.6 442 0.00475489052036199 0.019016368006075 0.2668 213863.141845367
0.798 1 492627220 492636539 0.6 47 0 Inf 0.3151 0
0.799 1 492785655 492791048 0.6 431 0.00423341 0 0.129 393805.581395349
0.8 1 492944624 492953455 0.6 600 0.000817898 0.530755668799777 0.0995 98640.9648241206
0.802 1 493350264 493354821 0.6 706 0.000685916 0.443341458720893 0.1304 63121.1042944785
0.804 1 493622114 493624232 0.6 87 0 NA 0.311 0
0.806 1 494029816 494035718 0.6 2261 0.000408598099955772 0.665096248063237 0.1328 36921.5150562444
0.807 1 494246151 494250406 0.61 104 0.00150754 0 0.1326 136428.959276018
0.811 1 494892795.5 494899028.5 0.61 907 0.00214886636163175 0 0.15475 166632.609625726
0.813 1 495202861 495210811 0.61 711 0.00132313 0 0.139 114227.050359712
0.814 1 495402131 495405745 0.61 117 0 NA 0.3029 0
0.816 1 495886719.5 495889273.5 0.61 338 0.0023124600591716 0 0.11415 243096.983881377
0.819 1 496434857 496442222 0.61 22 0 NA 0.0877 0
0.823 1 497144384 497153186 0.61 295 0.000651042 0 0.1155 67640.7272727273
0.824 1 497468826 497476505 0.61 7 NA NA 0.0056 NA
0.826 1 497889301 497943854 0.61 624 0.00290308 0 0.1268 274739.432176656
0.829 1 498567972 498571702 0.62 162 0.0158753 0.117438410612713 0.1109 1717796.21280433
0.83 1 498843154 498848787.666667 0.62 885 0.00615632555932203 0.131761336865531 0.1365 541215.433786553
0.838 1 500888949 500893295 0.63 300 0.00238217 0 0.1658 172412.786489747
0.839 1 501358479 501363332 0.63 159 0 Inf 0.2449 0
0.84 1 501616869 501619923 0.63 87 0.00636492 0 0.141 541695.319148936
0.842 1 502158738 502162531.5 0.63 706 0.00168764181303116 0.157407835759088 0.1723 117537.444900603
0.844 1 502678559 502680680 0.64 51 0 NA 0.2767 0
0.847 1 503458447 503465222.5 0.64 872 0.00151845837155963 0.488975268177368 0.26105 69800.8062007876
0.848 1 503856778 503859409 0.64 140 0.00250896 0 0.1571 191645.5760662
0.849 1 504078029 504080009 0.65 134 0.0248305 0.0968450091621192 0.1408 2116235.79545455
0.852 1 504803233 504813389 0.65 427 0 Inf 0.1294 0
0.853 1 505146277 505151988 0.65 503 0 Inf 0.1432 0
0.862 1 506605805 506612052 0.67 888 0 Inf 0.1843 0
0.863 1 506767745 506770889 0.67 271 0.00413472 0 0.2091 237286.657101865
0.869 1 507686919 507690316 0.68 377 0.000796813 0 0.1393 68641.464465183
0.872 1 507972973 507981024 0.68 302 0.00315789 0 0.1585 239083.154574132
0.873 1 508112459 508115584 0.69 40 0 NA 0.2855 0
0.874 1 508268516 508270626 0.69 182 0 Inf 0.2944 0
0.877 1 508564975.5 508569758.5 0.7 431 0 NA 0.09565 0
0.879 1 508769840 508778787 0.71 454 0.00157059 0.531306069693555 0.177 106480.677966102
0.883 1 509273585 509276914 0.72 227 0 NA 0.403 0
0.886 1 509572191 509576703 0.73 236 0.00417677 0.223329031763779 0.2419 207198.181066556
0.888 1 509763075 509768157 0.73 121 0.0096155 0 0.2883 400228.928199792
0.889 1 509819769 509821594 0.73 73 0 NA 0.2114 0
0.89 1 509976502 509979975 0.74 184 0.0305235 0 0.4028 909339.622641509
0.891 1 510048982 510050695 0.74 147 0 NA 0.3926 0
0.894 1 510268189 510270084 0.74 199 0 Inf 0.2992 0
0.897 1 510593208 510606742 0.74 618 0.000238095 1.23796383796384 0.1012 28232.6086956522
0.903 1 511092008 511097072.333333 0.74 939 0.00176643345047923 0.303380720564227 0.170566666666667 124275.169468932
0.904 1 511187121 511192251 0.74 482 0.000554772 0.843157188899223 0.1566 42511.2643678161
0.918 1 512473415 512475683 0.79 80 0 Inf 0.0578 0
0.919 1 512562774 512566356 0.79 20 0 Inf 0.2829 0
0.92 1 512682586 512687181 0.8 404 0.00361417663366337 0.136830450187578 0.26495 163691.713923232
0.926 1 513229270.666667 513236298.666667 0.83 1447 0.00396368297857637 0.0802318187011006 0.135933333333333 349908.257059218
0.932 1 513778616 513785966 0.85 630 0.00245592 0 0.1985 148468.715365239
0.935 1 514097453 514100580 0.86 38 0 NA 0.2581 0
0.942 1 514774831 514778545 0.87 73 0 NA 0.0775 0
