poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0.43 1 39892713 39906452 0.295 0.3525 1644 0.000648851313868613 0.867934901727324 0.1361 57209.5206937793
0.44 1 42985369 42987664 0.225 0.26 272 0.0104486169117647 0 0.16245 771827.657378741
0.45 1 52804324.4666667 52811034.9333333 0.0953333333333333 0.0873333333333333 6194 0.0278448696286729 0.0861618482057669 0.114186666666667 2926247.3920838
0.46 1 67138427.0833333 67144203.5833333 0.0691666666666667 0.0583333333333333 3221 0.0113181384197454 0.114980687346851 0.0941416666666667 1442694.46086867
0.47 1 101033095.363636 101040462.527273 0.0181818181818182 0.0232727272727273 22271 0.013503503835077 0.0852975833112165 0.125187272727273 1294397.12592782
0.48 1 218159595.804878 218173563.951219 0 -0.0051219512195122 31504 0.00230262900146013 0.150908167371284 0.123053658536585 224548.772837228
0.49 1 338267602.405797 338274705.681159 0.0121739130434783 0.0210144927536232 23353 0.00868421468089753 0.102946012660127 0.142047826086957 733630.207807449
0.5 1 378367831.363636 378372917.909091 0.141818181818182 0.0745454545454546 4695 0.0134241721490948 0.0628653731414054 0.137854545454545 1168550.99161205
0.51 1 384240733.375 384246485.375 0.09625 0.08375 3139 0.00537729669385154 0.229897939395764 0.1220875 528535.356414199
0.52 1 397038670.05 397044643.85 0.0815 0.106 6356 0.0114990441944619 0.145845258085854 0.132585 1040755.21615223
0.53 1 406837418.615385 406841224 0.142307692307692 0.13 2942 0.0160058157545887 0.10382344136874 0.170915384615385 1123771.21279798
0.54 1 412615427.714286 412620696.142857 0.17 0.145714285714286 2057 0.0161013321536218 0.0747474146798962 0.152728571428571 1265093.91161185
0.55 1 418933504.777778 418941261.222222 0.163333333333333 0.156666666666667 4160 0.01261982728125 0.137446177874201 0.1459 1037957.00736806
0.56 1 425340664.625 425346031.875 0.1525 0.155 1945 0.0137371397532134 0.118516390252015 0.12615 1306743.37723789
0.57 1 432980540.888889 432991727.111111 0.15 0.121111111111111 5939 0.0117341771645058 0.0792318293028989 0.119044444444444 1182836.60049153
0.58 1 439443412.75 439449318.833333 0.123333333333333 0.16 5515 0.0153102037805984 0.122006779985235 0.133183333333333 1379470.24427867
0.59 1 447539682.538462 447545728.076923 0.154615384615385 0.18 3683 0.0205719451153951 0.0949145511283531 0.137923076923077 1789862.48633666
0.6 1 452464451.3 452471700.8 0.246 0.228 4177 0.0179795922169021 0.0823803722449551 0.14746 1463143.27005849
0.61 1 455368985.5 455374343 0.3 0.275 860 0.0104793644186047 0.0692015595122969 0.10835 1160612.57981777
0.62 1 458566526.8 458570864.4 0.324 0.334 1960 0.0229179568367347 0.207607143381736 0.13342 2061276.2857204
0.63 1 462816529.333333 462824851.333333 0.366666666666667 0.386666666666667 983 0.007550051017294 0.241410278344376 0.0817333333333333 1108490.36142979
0.64 1 464473056 464477600 0.375 0.4075 1532 0.0313619432114883 0.0480175087894545 0.11835 3179918.19634862
0.65 1 466760561 466767367 0.39 0.43 419 0.0243516 0.0223723287176202 0.2921 1000408.07942485
0.67 1 471968196 471970846 0.49 0.46 49 0.0137255 0 0.5 329412
0.68 1 473822758 473841959.5 0.535 0.48 1026 0.0258293210526316 0.0491737664111227 0.2817 1100290.56667227
0.69 1 475310599 475316051 0.56 0.49 495 0.00544305 0.832823508878294 0.1005 649916.417910448
0.7 1 476739645 476753209 0.58 0.51 1053 0.0044114 0.0898077707757175 0.1066 496592.87054409
0.71 1 479735762 479740474 0.59 0.53 244 0.0155768 0.146804863643367 0.1291 1447882.26181255
0.72 1 481301681 481306855.5 0.585 0.54 628 0.0293672756369427 0.0548388058849962 0.15805 2229720.39002412
0.73 1 482574870 482582928.5 0.595 0.55 40 0 Inf 0.1058 0
0.74 1 483521236 483525244 0.62 0.56 427 0.0205102 0.00693742625620423 0.1574 1563674.71410419
0.75 1 486181438 486186412 0.66 0.57 331 0.0354821 0.0134169905388914 0.229 1859324.01746725
0.77 1 488431590.4 488435914.2 0.67 0.58 1705 0.0338742216422287 0.0265716845532687 0.16414 2476487.50887501
0.78 1 489498953.5 489502896.5 0.67 0.59 561 0.0428296190730838 0.0673352536036095 0.1406 3655444.01761739
0.79 1 491245672 491248850.666667 0.653333333333333 0.596666666666667 596 0.0313440186241611 0.0987917805475351 0.224833333333333 1672920.19343187
0.8 1 492926918.5 492931992.25 0.63 0.6 1488 0.0198519940188172 0.0648630357346318 0.268025 888812.342974746
0.81 1 494768544.6 494773985.4 0.592 0.608 2617 0.0152817783339702 0.253026092205952 0.2963 618904.286222215
0.82 1 496115120.333333 496117857.666667 0.563333333333333 0.61 555 0.0148267490810811 0 0.120633333333333 1474890.76241757
0.83 1 498707475.5 498721035.5 0.378333333333333 0.618333333333333 2253 0.0203449272525522 0.0677785231804185 0.1529 1596724.17940239
0.84 1 502158738 502162531.5 0.4 0.63 885 0.0422953750282486 0.0795559495788014 0.17105 2967228.88242609
0.85 1 504295263.75 504299783 0.42 0.6475 1463 0.012690457949419 0.130113103025306 0.1533 993382.226960392
0.86 1 506767745 506770889 0.61 0.67 276 0.0502608 0.072156432050425 0.2135 2824962.99765808
0.87 1 507977717.5 507980471 0.81 0.685 422 0.0321993549763033 0 0.17245 2240604.57938904
0.88 1 508944423 508949963.666667 0.876666666666667 0.713333333333333 807 0.0402703297397769 0.119844656663459 0.2947 1639782.68366923
0.89 1 509886716.333333 509889460.333333 1.07333333333333 0.733333333333333 655 0.0480692103816794 0.0282020202752947 0.1928 2991859.56732444
0.9 1 511101680.5 511107526 1.12 0.74 718 0.0492280467966574 0.0754414622825695 0.13185 4480368.30913833
0.91 1 511643440.5 511649176.5 1.055 0.74 1307 0.0386941702371844 0.037995964588455 0.14895 3117355.1047077
0.92 1 512673191 512675905 1.11 0.8 47 0.0230608 0.220612901547214 0.3021 916019.860973188
0.93 1 513411906.333333 513419615.666667 1.07666666666667 0.836666666666667 1728 0.0504173486111111 0.0324746335157469 0.149866666666667 4036976.31227758
0.94 1 514774831 514778545 0.91 0.87 154 0.0187262 0.0209580694428127 0.0783 2869915.70881226
0.95 1 515924061.333333 515928976.833333 0.86 0.856666666666667 1348 0.0507435505934718 0.0659362216649941 0.196033333333333 3106219.72685765
0.96 1 516874688.5 516880877 0.83 0.815 665 0.0267216115789474 0.0584318482164393 0.13135 2441258.76625328
0.97 1 518089404.333333 518094357 0.783333333333333 0.753333333333333 770 0.017016251038961 0.218232768365135 0.200533333333333 1018259.70312932
0.98 1 519386454.6 519391682.2 0.722 0.718 1392 0.037016657183908 0.048700844463723 0.15278 2907447.87411243
0.99 1 520201880 520206424 0.66 0.71 397 0.0498715 0.064121993523355 0.209 2863435.40669856
1 1 522798103.5 522805710.5 0.5075 0.7675 1075 0.0348116285581395 0.048609935893461 0.2067 2020994.40105309
1.01 1 524744331.5 524749117 0.725 0.895 1196 0.0427459434782609 0.092023923473315 0.18145 2826956.85720105
1.02 1 525920572.666667 525925547 0.893333333333333 1.00666666666667 1205 0.0446877107883817 0.0536974893809629 0.195533333333333 2742512.08384204
1.03 1 526821549.25 526829845.75 0.99 1.0625 1317 0.0252004201974184 0.130156916608283 0.1877 1611108.37703261
1.04 1 528228723 528246950.333333 1.18 1.08 925 0.030023528972973 0.013509082676465 0.157266666666667 2290900.89662363
1.05 1 528617045.75 528620909.75 1.2625 1.1325 490 0.0442439004081633 0.0392877123539575 0.1471 3609291.67163806
1.07 1 530072478.5 530077640.5 1.34 1.3 483 0.0525635565217391 0.0793342739751303 0.11755 5365909.64067095
1.08 1 530797118.5 530803971.5 1.46 1.355 415 0.0466744012048193 0.0559178211590559 0.1832 3057275.1880886
1.09 1 531655272.666667 531658721.333333 1.55666666666667 1.39666666666667 330 0.0315321066666667 0.302665673559932 0.1347 2809096.36228656
1.1 1 532313461 532325298.5 1.6 1.415 740 0.0346284436486487 0.100907371948251 0.081 5130139.7997998
1.11 1 532620538 532625023 1.61 1.42 506 0.0208542 0.167881769619549 0.1179 2122564.88549618
1.12 1 533330934 533336528 1.61 1.41 174 0.0823518 0 0.1221 8093542.997543
1.13 1 534099861 534102541 1.57 1.39 392 0.0710830028061225 0.0425146707353699 0.19145 4455450.68515784
1.15 1 535610393 535616797 1.38 1.29 498 0.0234358 0.0665247185929219 0.1064 2643135.33834586
1.17 1 537266546.333333 537273086 0.986666666666667 1.15666666666667 1813 0.0408856937120794 0.085514042474736 0.1208 4061492.75285557
1.18 1 538530550.333333 538537156.666667 0.906666666666667 1.14333333333333 756 0.0362597383597884 0.127294849110085 0.103066666666667 4221703.04318364
1.19 1 539312814.285714 539318331 0.884285714285714 1.08428571428571 3478 0.0266183292696952 0.108641856314594 0.224385714285714 1423530.69246476
1.21 1 541986545.666667 541991328.666667 0.84 0.913333333333333 1064 0.0539459729323308 0.0544459082105315 0.150966666666667 4288043.77470503
1.22 1 542670477.5 542676741.5 0.84 0.89 589 0.0173453273344652 0.187677541295426 0.0866 2403509.56135776
1.24 1 545237768.666667 545243278.666667 0.976666666666667 0.893333333333333 1436 0.0139360774373259 0.105481639726377 0.143033333333333 1169188.5055785
1.25 1 545850732 545853695 1.01 0.89 239 0.0584713 0.0859166804911127 0.165 4252458.18181818
1.26 1 546968963 546992238.333333 1.03 0.866666666666667 1333 0.0538764925731433 0.0357210852039536 0.2011 3214907.56279323
1.27 1 548531208 548532828 0.98 0.84 28 0.040625 0 0.157 3105095.54140127
1.28 1 549001942 549007725 0.945 0.83 1454 0.0145615095598349 0.215945735650839 0.1192 1465923.78119144
1.29 1 550405545 550412153.5 0.82 0.795 1711 0.0415872560490941 0.0496922913310261 0.15605 3197994.69778359
1.3 1 551660654.5 551666236.5 0.7975 0.7625 1349 0.0458656926612305 0.119516407393583 0.135225 4070166.84736377
1.31 1 553006668.333333 553010237 0.72 0.72 763 0.0543295532110092 0.0750887081191032 0.1582 4121078.625361
1.32 1 554488841.5 554493333 0.59 0.6725 868 0.0329486498847926 0.0880636962806959 0.256475 1541607.55869972
1.33 1 556624492.8 556630020.4 0.422 0.612 1829 0.0232286805467469 0.0359934710075585 0.1141 2442981.30202421
0.01 2 1342887 1353579 0.62 0.806666666666667 2221 0.0213144778027915 0.21254512134732 0.117166666666667 2182990.61422616
0.02 2 3529947.5 3563410 0.62 0.8 447 0.0748071062639821 0.0163124897228222 0.1768 5077405.40253272
0.03 2 4410482 4416796 0.62 0.8 86 0.0867273 0.0604077378172732 0.2269 4586723.66681357
0.04 2 6177034 6270249 0.63 0.8 477 0.0410311 0.0203149318443815 0.1445 3407426.98961938
0.07 2 11632470 11635852 0.64 0.81 263 0.0671819 0 0.1247 6464978.34803528
0.08 2 12606206 12663467 0.655 0.81 945 0.04211514994709 0.0941752042090236 0.11195 4514352.83041607
0.09 2 14011026 14015395 0.63 0.81 69 0 NA 0.1324 0
0.12 2 18793626.3333333 18808258 0.71 0.81 1833 0.0254652411347518 0.0496618459654053 0.0705333333333333 4332460.68455134
0.13 2 19716180.5 19725854 0.735 0.81 3367 0.0354578972972973 0.0441586527211336 0.11205 3797365.17240132
0.14 2 21649217.5 21656768 0.805 0.805 2553 0.0243356684684685 0.0496868127279307 0.1229 2376143.38178699
0.15 2 22262395.5 22268157 0.82 0.8 826 0.0292071092009685 0.153174094127685 0.1005 3487416.02399624
0.16 2 23520780.5 23533841 0.85 0.8 806 0.0311664918114144 0.0680001071966312 0.18245 2049865.17805959
0.18 2 25986621.5 25993958.5 0.885 0.785 565 0.0570709530973451 0.110974401574367 0.1761 3888991.69317514
0.19 2 27228590.5 27235785 0.89 0.775 578 0.0392516944636678 0.0325387425806324 0.2039 2310055.58393337
0.2 2 28740741 28742391 0.91 0.78 91 0.0398299 0.0543604176761679 0.4387 1089488.94460907
0.21 2 29427470.25 29454440 0.92 0.785 1990 0.0450877076884422 0.0783524185601744 0.129025 4193392.69336413
0.23 2 31276898.5 31281786 0.93 0.79 408 0.0107483648284314 0.140654880963027 0.22295 578517.057372399
0.27 2 36026947 36044163 0.92 0.76 847 0.0225308 0.0595855451204573 0.0809 3342022.24969098
0.28 2 37480982 37483961 0.93 0.77 100 0.0372049 0.243964101502759 0.1117 3996945.38943599
0.29 2 38175903.25 38182207 0.9225 0.78 1124 0.0517457866548043 0.0405951092598627 0.26145 2375021.76269899
0.3 2 39193949 39198578 0.92 0.785 356 0.0263168601123595 0.0572958291295765 0.17035 1853843.97621552
0.31 2 40132887 40136339 0.91 0.79 471 0.0200120239915074 0.320069120228388 0.1587 1513196.52109697
0.35 2 44751168.3333333 44785031.6666667 0.81 0.766666666666667 1099 0.0465827232029117 0.0489414473760699 0.148633333333333 3760883.68536628
0.36 2 45631775 45634058 0.78 0.75 47 0.0675477 0 0.2646 3063387.75510204
0.37 2 46831974 46835084 0.74 0.73 233 0.0661926 0.0728197713943855 0.2294 3462559.72101133
0.39 2 50879033 50887424.3333333 0.55 0.636666666666667 1396 0.0205144709885387 0.0485191078427184 0.0900333333333333 2734250.1132447
0.4 2 51926991 51935424 0.52 0.6 482 0.00533472 0.264233174374663 0.0968 661328.925619835
0.41 2 54669432 54675178 0.49 0.55 761 0.0308753700394218 0.103695829129773 0.143 2590940.14316826
0.42 2 57402268.3333333 57413991.3333333 0.436666666666667 0.51 1113 0.0423798233602875 0.0439519819813559 0.168133333333333 3024729.66092456
0.43 2 59534797.6666667 59539258.6666667 0.393333333333333 0.48 913 0.0316467704271632 0.0659124224383549 0.110266666666667 3444025.80223058
0.44 2 61767516.6666667 61862335.3333333 0.363333333333333 0.45 2014 0.0313419454816286 0.11180881073579 0.1125 3343140.85137372
0.45 2 65496117.25 65500695.75 0.315 0.405 661 0.0302584857791225 0.0471261371967767 0.147575 2460456.23818039
0.46 2 67998639.75 68005992.5 0.3 0.3775 1617 0.0279905821706865 0.0614579842058047 0.12035 2790918.03945357
0.47 2 70488144.5 70498009.75 0.29 0.3475 1375 0.0296095233454545 0.0812581179225811 0.166425 2134981.40390839
0.48 2 75051795 75062338.6666667 0.286666666666667 0.296666666666667 1598 0.0146661202878598 0.067735980950113 0.106133333333333 1658229.68078817
0.49 2 78153463.7142857 78158923.2857143 0.258571428571429 0.272857142857143 1933 0.0339913872736679 0.105611598157858 0.182185714285714 2238905.77196589
0.5 2 82097461.4 82100850.4 0.23 0.238 1425 0.0223265892210526 0.054964809791341 0.18114 1479071.82650233
0.51 2 88555412 88560113 0.18 0.16 595 0.0273369990252101 0.129676738376406 0.0736 4457119.40628425
0.52 2 94479169.2 94484402.2 0.133 0.119 2377 0.0209658164955827 0.10581744842558 0.17387 1446999.47056417
0.53 2 105104748.5 105109878.833333 0.0708333333333333 0.115 3155 0.0295144422599049 0.0379108231629322 0.148675 2382198.13094911
0.54 2 117611827.578947 117617228.736842 0.0563157894736842 0.09 6619 0.0106902834883584 0.125446270029977 0.119605263157895 1072556.49520164
0.55 2 166831786.263889 166843656 0.0131944444444444 -0.000833333333333333 29553 0.0100936947051061 0.128228440043595 0.130145833333333 930681.631205555
0.56 2 313292085.59596 313312572.121212 0.00494949494949495 0.000101010101010101 40824 0.00295246160545267 0.206989507329259 0.107989898989899 328081.974303412
0.57 2 472505247.707317 472517207.097561 0.00621951219512195 0.0135365853658537 28640 0.00479584893320531 0.133083347244643 0.122376829268293 470270.291709337
0.58 2 527894462.777778 527906280.888889 0.0688888888888889 0.04 2489 0.00386428675371635 0.262429364453566 0.0995111111111111 465992.596473164
0.59 2 543528817.105263 543534468.157895 0.0552631578947368 0.0563157894736842 6815 0.0181139975465884 0.0678548265609297 0.114836842105263 1892841.76205241
0.6 2 564482636.894737 564492406.789474 0.0552631578947368 0.0747368421052632 6814 0.0117940000352216 0.0792925122758439 0.123089473684211 1149797.754321
0.61 2 578911731.611111 578935713.944444 0.0777777777777778 0.0716666666666667 4553 0.0110132472325939 0.0471613992514554 0.143788888888889 919118.075202952
0.62 2 590001950.142857 590006241.642857 0.111428571428571 0.0864285714285714 3433 0.0196861456304197 0.169352191774486 0.153035714285714 1543651.092607
0.63 2 600370238.25 600377187.875 0.1225 0.1225 2539 0.0190347035092556 0.143196276396073 0.108375 2107648.83147467
0.64 2 608041437.777778 608056050.555556 0.152222222222222 0.164444444444444 2125 0.0184691233647059 0.0845260458828516 0.124988888888889 1773193.46020823
0.65 2 613470494.111111 613478351.555556 0.195555555555556 0.206666666666667 3076 0.0172018097821847 0.0711510145335361 0.126388888888889 1633226.77492391
0.66 2 618091312.5 618096348.75 0.2475 0.245 1202 0.0136763521381032 0.101856610798344 0.1012 1621701.83455769
0.67 2 621221337.857143 621226765.571429 0.281428571428571 0.28 1748 0.00780941926773455 0.0403681600868648 0.174814285714286 536071.928160254
0.68 2 625249282.142857 625253920 0.29 0.337142857142857 2713 0.0192244772502764 0.0525004582799082 0.1169 1973427.94699159
0.69 2 628186216.142857 628201608.142857 0.282857142857143 0.354285714285714 3065 0.0122384633572594 0.176416860983058 0.156028571428571 941247.86853121
0.7 2 632186369.714286 632199855.428571 0.315714285714286 0.368571428571429 3899 0.0284198905103873 0.118467484506025 0.102871428571429 3315193.44934389
0.71 2 635469125 635473724.5 0.32 0.405 971 0.0129127656024717 0.273208106103482 0.08945 1732288.28652499
0.72 2 637248158 637249412 0.35 0.42 155 0.043718 0.025713664852006 0.3307 1586380.40520109
0.73 2 640656978.5 640669702 0.455 0.43 1195 0.0174541956485356 0.161857106177413 0.1412 1483359.40355826
0.74 2 642440685 642448322.666667 0.546666666666667 0.436666666666667 1517 0.019483042649967 0.123617628821023 0.165133333333333 1415804.47193947
0.75 2 643622253.333333 643629526.666667 0.583333333333333 0.43 1000 0.0256923565 0.08919777444315 0.175666666666667 1755075.58633776
0.76 2 646656287 646661459 0.62 0.42 380 0.0196196 0.167367836245387 0.1445 1629309.34256055
0.77 2 647319555.833333 647325091.5 0.646666666666667 0.43 1887 0.0448222057233704 0.112837398302872 0.1826 2945599.49989291
0.78 2 649645044 649649558 0.61 0.44 255 0.0327926 0.0532690302080347 0.1833 2146815.05728314
0.8 2 651856577 651860835 0.603333333333333 0.44 657 0.0164691207914764 0.0998537980635345 0.129233333333333 1529245.1598998
0.81 2 655217245 655221723 0.325 0.445 542 0.0148128546125461 0.106142961598428 0.1163 1528411.48194801
0.82 2 657604674.333333 657622860.777778 0.226666666666667 0.434444444444444 3914 0.00932634041900869 0.190958706951189 0.1131 989532.139947871
0.83 2 662932791.666667 662936442 0.25 0.406666666666667 1061 0.0338126260131951 0.0695516162779899 0.135133333333333 3002601.22465472
0.84 2 665465260.5 665467635 0.38 0.405 198 0.01781265 0.201472656746296 0.183 1168042.62295082
0.85 2 668127008 668131569.666667 0.456666666666667 0.44 637 0.0335836161695447 0.132113416763571 0.162166666666667 2485118.56547505
0.86 2 669741373 669745253 0.5 0.47 370 0.0383626 0.110555853878517 0.222 2073654.05405405
0.87 2 672607615.666667 672614581.666667 0.59 0.553333333333333 1386 0.0233573718614719 0.100709553788269 0.0951333333333333 2946269.75127185
0.88 2 673886467.714286 673891588.142857 0.631428571428571 0.574285714285714 2517 0.0237838290107271 0.130420822071425 0.117871428571429 2421332.73167019
0.9 2 677008434.5 677017803 0.69 0.615 819 0.024037984041514 0.107429046464874 0.0934 3088391.95394185
0.91 2 678174897 678178327 0.71 0.625 477 0.0379805754716981 0.0746680849134263 0.1443 3158467.81469423
0.93 2 680332013 680337386 0.77 0.63 201 0.0384407 0.14473357665183 0.1163 3966366.29406707
0.95 2 684033000 684037149 0.79 0.63 603 0.0173961 0.294619483677376 0.0666 3134432.43243243
0.96 2 684424566.5 684430611.5 0.8 0.63 1534 0.0264541190352021 0.0562890542038213 0.13355 2377008.07504624
0.97 2 685549157 685555676.666667 0.833333333333333 0.63 2440 0.0269138092213115 0.197572049463394 0.147966666666667 2182692.34504891
0.98 2 687470520 687473913.333333 0.866666666666667 0.64 748 0.0214086254278075 0.108148367996676 0.120433333333333 2133159.46692795
0.99 2 688311955.4 688317161 0.87 0.64 1602 0.0186906938826467 0.12314326306766 0.18374 1220683.17509394
1 2 689311719 689326894.5 0.86 0.64 378 0.0270050918518519 0.00601000513647989 0.1852 1749789.9688025
1.02 2 691217193 691223434.5 0.825 0.645 483 0.0304558248447205 0.0825837124283745 0.13025 2805910.92619306
1.03 2 692273991.2 692292014.4 0.788 0.65 2081 0.0256849796636233 0.0864749158706126 0.19482 1582074.50961646
1.04 2 694081808 694089943 0.7 0.65 343 0.0199104 0.0717544599807136 0.1667 1433262.14757049
1.05 2 695061085 695101304.333333 0.643333333333333 0.65 519 0.0226391454720617 0.0842979139113697 0.0963666666666667 2819125.69005264
1.06 2 698242870.625 698246563 0.38625 0.66 2162 0.0295934272432932 0.0505792577322386 0.1968125 1804362.66456408
1.07 2 701454470.5 701460633.5 0.196666666666667 0.665 3700 0.0196485605297297 0.10368231577142 0.103266666666667 2283241.37853541
1.08 2 704886345 704891615 0.5 0.67 784 0.0249753 0.149662666714714 0.1078 2780181.81818182
1.1 2 707561796 707565362 1.1 0.67 149 0.0405106 0 0.1975 2461403.5443038
1.11 2 709008956.5 709013681.5 0.92 0.68 577 0.0300699055459272 0.0850817126850371 0.09405 3836670.56407365
1.13 2 710867875.25 710901434 0.87 0.695 775 0.0291603966709677 0.114579994947473 0.168475 2077012.96958963
1.14 2 712345679.666667 712352340 0.843333333333333 0.71 1147 0.0218880259285092 0.133820268174526 0.1018 2580120.93459833
1.15 2 713431570 713435235 0.81 0.745 610 0.058761228852459 0.0899943610638146 0.19525 3611445.56327533
1.18 2 716746405 716823436 0.66 0.83 489 0.0271183443762781 0.0531890440615421 0.15875 2049890.59852181
1.19 2 718381590.5 718389713.5 0.66 0.82 718 0.0243978142061281 0.158049275796465 0.10695 2737482.65987412
1.2 2 720381018 720405685.5 0.74 0.76 899 0.0459768889877642 0.0621243653700832 0.12025 4588130.29399726
1.21 2 721839725.75 721889673.75 0.755 0.76 2321 0.0149984988625592 0.0594986447970209 0.107025 1681681.72250139
1.22 2 722925153 722929699.666667 0.78 0.75 738 0.0130435674796748 0.239412234345584 0.127233333333333 1230202.85372883
1.23 2 724368144 724374142 0.79 0.75 60 0.00657967 1.42693934498235 0.2124 371732.768361582
1.24 2 725892245 725896720.5 0.78 0.74 558 0.0386702062724014 0.0660832862857461 0.1028 4514031.86059161
1.26 2 727863744.5 727866236.5 0.815 0.735 504 0.0735551045634921 0.0465369228216054 0.13465 6555226.54854738
1.27 2 729270382.333333 729275023.666667 0.813333333333333 0.73 1326 0.0363785009049774 0.121915720811698 0.180333333333333 2420750.52232751
1.28 2 731053054 731058752 0.78 0.72 429 0.0339632 0.158387902200028 0.1429 2852053.18404479
1.29 2 731697136 731699235 0.75 0.72 118 0.0456594 0.092961361734933 0.1566 3498804.59770115
1.3 2 733322968 733328241.5 0.685 0.7125 1917 0.0365439142931664 0.0347683970201125 0.124075 3534370.11096512
1.31 2 734933393.75 734941370.25 0.645 0.7025 1952 0.0433900571209016 0.0538867490978161 0.137525 3786080.24323446
1.33 2 737638031 737640845 0.64 0.69 389 0.0665723 0.0176107780563387 0.1706 4682694.02110199
1.36 2 743105366.8 743107879.4 0.678 0.66 569 0.0753480437609842 0.0635404655693985 0.22706 3982103.95988642
1.37 2 744269740 744275915.4 0.674 0.66 1459 0.0563904491432488 0.0327599563015944 0.2394 2826588.92948615
1.38 2 745510939.75 745515065.5 0.6875 0.66 681 0.0404087008810573 0.0380483128455495 0.157425 3080224.93614538
1.39 2 747544172 747547985.5 0.68 0.65 522 0.0282395799425287 0.0923316377925268 0.08545 3965768.97964125
1.4 2 748259723 748262738 0.66 0.65 58 0.0646822 0.0180680310811939 0.2013 3855868.85245902
1.41 2 750588835 750591912.666667 0.64 0.633333333333333 1031 0.051931368671193 0.0591027569026598 0.135366666666667 4603618.00581864
1.43 2 753282710 753289542 0.62 0.62 165 0.107479 0.0121085049172396 0.1038 12425317.9190751
1.44 2 754737879.5 754740681 0.625 0.61 760 0.0746392847368421 0.0231354747779533 0.2235 4007478.37513246
1.45 2 756331521 756338601 0.67 0.6 382 0.0240497 0 0.0925 3119961.08108108
1.46 2 757941579.666667 758029719 0.646666666666667 0.593333333333333 1554 0.0447205805662806 0.0549230646690958 0.132366666666667 4054245.53106548
1.47 2 759279572 759283062 0.55 0.59 271 0.033979 0.0573386503428588 0.2306 1768204.68343452
1.48 2 761629894.666667 761634480.666667 0.486666666666667 0.573333333333333 1651 0.0310584493034525 0.0629930370747132 0.3334 1117880.59880453
1.49 2 763321441 763324717.5 0.425 0.56 385 0.0675517953246753 0.0282850836552117 0.21965 3690514.65466016
1.5 2 766921797.833333 766925899.666667 0.3 0.543333333333333 1976 0.0348019840789474 0.0887528878256486 0.206616666666667 2021249.37782061
0 3 526743.333333333 532787.333333333 0.68 1.26 960 0.051091055625 0.0591012573152328 0.190833333333333 3212712.66812227
0.01 3 1320251 1322467 0.69 1.26 104 0.0185403 0.031446848217127 0.3499 635849.099742784
0.05 3 6928467 6930901 0.84 1.24 10 0.0507937 0 0.2885 2112736.22183709
0.06 3 7647535.6 7653203.6 0.856 1.236 2285 0.0326932246389497 0.0581862606177906 0.29312 1338423.49777359
0.07 3 8867275 8871458.5 0.885 1.225 246 0.0572992 0.0731192000353699 0.3811 1804225.66255576
0.08 3 10173748 10181915 0.92 1.21 758 0.0606024 0.0141037978693913 0.1163 6253042.13241616
