poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0.551 1 419848819.333333 419853333.666667 0.156666666666667 0.16 733 0 Inf 0.133933333333333 0
0.552 1 420615436.5 420621200 0.15 0.16 571 0 Inf 0.30605 0
0.554 1 421688241 421708558 0.14 0.16 1103 0.00192271 0.376421821283501 0.1013 227764.264560711
0.555 1 422891831 422894245 0.14 0.16 223 0.00285714 0 0.2846 120469.711876318
0.556 1 423220050 423225008.333333 0.14 0.16 743 0 NA 0.1054 0
0.557 1 423932483.666667 423937710 0.14 0.16 929 0.00131987024757804 0 0.1144 138447.928067627
0.558 1 424601544 424604152 0.14 0.16 301 0 NA 0.1459 0
0.56 1 425801911 425807445 0.15 0.16 252 0 NA 0.116 0
0.562 1 427094732 427098155 0.17 0.16 64 0 NA 0.1089 0
0.563 1 427972885 427982398 0.17 0.15 331 0 NA 0.071 0
0.564 1 428220464 428226049 0.17 0.14 1028 0 NA 0.0985 0
0.565 1 428980683 428991816 0.18 0.13 718 0 NA 0.1182 0
0.568 1 430856235 430868178 0.17 0.12 985 0 NA 0.0711 0
0.57 1 431956908 432006360 0.16 0.11 2315 0.00107299 0 0.0691 186336.903039074
0.571 1 432616064.5 432621300.5 0.15 0.115 405 0.00151487486419753 0 0.12545 144906.324195858
0.572 1 432921187 432923227 0.15 0.12 255 0.00256118 0.55995673869076 0.3586 85705.9676519799
0.574 1 434601360 434605641 0.14 0.13 483 0.00142190049689441 0.262607153631056 0.14935 114247.110563997
0.575 1 435113728 435120111 0.14 0.14 1430 0.00318300036363636 0.0408706609517028 0.125766666666667 303705.309013806
0.576 1 435748067 435753445 0.14 0.153333333333333 1787 0.000725892028539452 0.283775583129371 0.1482 58776.6824728301
0.578 1 437198800.5 437258896 0.14 0.185 638 0.002968495 0.097865431962845 0.09505 374770.541820095
0.579 1 439169648 439175794 0.12 0.17 265 0 Inf 0.0776 0
0.581 1 440951350 440958926.5 0.11 0.16 1090 0.0011957389266055 0.421910934916656 0.10825 132553.044981673
0.582 1 441988698.5 441994632.5 0.11 0.16 381 0.00305558923884514 0 0.19505 187988.058785654
0.584 1 443868951.666667 443873018.333333 0.11 0.16 570 0.0010995218245614 0 0.144233333333333 91478.5895174729
0.585 1 444560419.666667 444566594 0.12 0.16 1463 0.000434741813397129 0.386228810348515 0.131066666666667 39803.4213690149
0.586 1 444895249 444898943 0.12 0.16 197 0 NA 0.1058 0
0.587 1 445556868 445563658 0.13 0.17 207 0 NA 0.0969 0
0.588 1 446446299 446451989 0.135 0.17 531 0 NA 0.14465 0
0.589 1 447018688.333333 447026089.666667 0.14 0.17 655 0.000978950610687023 0 0.1399 83970.0309381292
0.59 1 447746706 447750206 0.15 0.18 228 0 Inf 0.1619 0
0.591 1 448240781 448266713 0.16 0.18 576 0 NA 0.0658 0
0.594 1 449920084 449924761 0.19 0.2 243 0.00495458 0.207434333485381 0.1143 520165.879265092
0.595 1 450208347 450211340 0.19 0.2 23 0 NA 0.2829 0
0.596 1 450955307 450959520 0.21 0.21 17 0 Inf 0.1 0
0.597 1 451137849 451143787.5 0.21 0.21 965 0 Inf 0.1418 0
0.598 1 451722894.5 451731540 0.23 0.22 657 0.00125335707762557 0 0.13725 109583.132469995
0.6 1 452492328 452500046 0.25 0.23 389 0.0021322 0 0.1505 170009.302325581
0.601 1 452999841 453013324 0.26 0.23 1407 0.000593384 0 0.1167 61016.3496143959
0.602 1 453437619 453444243 0.27 0.24 890 0.00220692 0.217072209232777 0.1108 239016.606498195
0.605 1 454384478.666667 454390528.333333 0.29 0.253333333333333 1224 0.000306372826797386 1.79065950980204 0.116833333333333 31467.6797851808
0.607 1 455156108 455159755 0.3 0.27 248 0 NA 0.5189 0
0.61 1 456208061 456212488 0.31 0.29 313 0.0020679 0.283224527298225 0.0872 284573.394495413
0.611 1 456555473 456570754 0.32 0.29 542 0.00238371 0.141969031467754 0.1441 198504.649548924
0.612 1 456657755 456663644 0.32 0.295 1239 0.00454358638418079 0.0436307847914255 0.126 432722.512779123
0.616 1 457844667.5 457848997.5 0.32 0.32 818 0 Inf 0.0797 0
0.617 1 458109639 458113226 0.32 0.33 219 0.00288925 0 0.2611 132788.203753351
0.62 1 459029724 459034768 0.33 0.34 296 0.00210946 0.395553838423104 0.1436 176277.994428969
0.622 1 459681957 459699019 0.33 0.35 219 0.00649351 0 0.0817 953759.11872705
0.623 1 459861794 459865828 0.33 0.35 208 0 NA 0.1502 0
0.628 1 461568200 461574175 0.35 0.37 441 0.00197726 0 0.0645 367862.325581395
0.631 1 462186628 462193644 0.36 0.38 316 0 Inf 0.0467 0
0.633 1 462954501.5 462960428.5 0.37 0.39 490 0 Inf 0.116 0
0.634 1 463315309 463320049 0.37 0.39 376 0 Inf 0.1106 0
0.635 1 463480622 463484909 0.37 0.4 194 0.00351288 0 0.1284 328306.542056075
0.641 1 465039785 465043386 0.38 0.41 263 0.0023166 0 0.4456 62385.9964093357
0.642 1 465323892 465328316 0.38 0.41 382 0.00200736 0 0.1126 213928.241563055
0.643 1 465597322 465603798 0.38 0.42 898 0.000702576 0 0.1069 78867.2778297474
0.652 1 467879121 467884272 0.41 0.44 609 0 NA 0.1835 0
0.659 1 469543041 469552480 0.43 0.45 747 0 Inf 0.1225 0
0.668 1 471472632 471476335 0.47 0.46 169 0 NA 0.1955 0
0.675 1 472948820 472951168 0.51 0.47 50 0 NA 0.4027 0
0.677 1 473465420 473467310 0.53 0.48 298 0 Inf 0.367 0
0.679 1 473873354 473876719 0.53 0.48 392 0.00752916 0.142189832597527 0.2166 417127.977839335
0.681 1 474180096 474216609 0.54 0.48 802 0.00248048 0.274589192414371 0.083 358623.614457831
0.687 1 475301373 475306271 0.56 0.49 271 0.00463974553505535 0 0.16655 334295.685503838
0.695 1 476739645 476753209 0.58 0.51 642 0.00426439 0.0879265264199569 0.1103 463940.888485948
0.7 1 477523494 477534400 0.59 0.51 179 0 NA 0.1068 0
0.711 1 479358547 479360848 0.59 0.53 23 0 NA 0.3209 0
0.713 1 479730003.5 479734491 0.59 0.53 354 0.00180259607344633 0.379919665768929 0.1369 158006.960418962
0.725 1 481644427 481650694 0.58 0.54 379 0 NA 0.0948 0
0.73 1 482427258.5 482431832 0.59 0.55 624 0.00308090435897436 0.0959774798059211 0.13485 274162.790565015
0.732 1 482728251 482731435 0.6 0.55 386 0.00161522 0 0.1908 101586.163522013
0.733 1 482863478 482872862 0.6 0.55 588 0 Inf 0.0872 0
0.737 1 483521236 483525244 0.62 0.56 423 0 NA 0.1411 0
0.753 1 485985464 485992576 0.65 0.57 641 0.000912178 0.323316282567657 0.1414 77412.5601131542
0.755 1 486173912.5 486178013 0.66 0.57 370 0 NA 0.2161 0
0.77 1 488299092 488305072 0.67 0.58 650 0.000962361 0 0.1202 96075.9733777038
0.773 1 488763591 488768565 0.67 0.58 199 0 NA 0.1451 0
0.774 1 488813450 488818290 0.67 0.58 555 0 Inf 0.1852 0
0.776 1 489151928 489153445 0.67 0.59 67 0 NA 0.2932 0
0.777 1 489289900 489292529 0.67 0.59 322 0.00246305 0 0.1739 169963.197239793
0.78 1 489708007 489713264 0.67 0.59 397 0 NA 0.1224 0
0.785 1 490472317 490475680 0.66 0.59 338 0 Inf 0.146 0
0.789 1 491085690 491097203 0.66 0.59 382 0.0130447 0.0992004415586407 0.1701 920261.02292769
0.791 1 491337576 491338820 0.65 0.6 87 0 Inf 0.3488 0
0.794 1 491927123 491932052 0.65 0.6 177 0.0276498 0.101555888288523 0.1016 3265724.40944882
0.796 1 492207946 492212200 0.64 0.6 645 0.00107178258914729 0.260478045580718 0.124 103720.895723931
0.798 1 492627220 492636539 0.64 0.6 157 0.00427858 0 0.2829 181488.016967126
0.799 1 492785655 492791048 0.63 0.6 127 0.00699708 0 0.1305 643409.655172414
0.8 1 492944624 492953455 0.63 0.6 820 0 Inf 0.1174 0
0.802 1 493355473.5 493359892 0.62 0.6 936 0.000876875726495726 0 0.16255 64733.9816545599
0.804 1 493622114 493624232 0.62 0.6 89 0 NA 0.2148 0
0.806 1 494029816 494035718 0.61 0.6 2368 0.000806225381756757 0.513893779568287 0.1234 78401.1716457138
0.811 1 494892795.5 494899028.5 0.59 0.61 419 0.00155429651551313 0 0.14695 126924.519810531
0.813 1 495202861 495210811 0.58 0.61 1155 0.00133705 0.471881380651434 0.1407 114034.115138593
0.816 1 495886719.5 495889273.5 0.57 0.61 346 0.00364867939306358 0 0.11325 386615.035026605
0.819 1 496434857 496442222 0.55 0.61 24 0 NA 0.073 0
0.82 1 496571922 496575026 0.55 0.61 211 0 NA 0.1656 0
0.826 1 497825921 497854533.5 0.505 0.61 1095 0.00260362390319635 0.0645726124475496 0.2055 152036.432303436
0.829 1 498539811.5 498544079 0.385 0.62 527 0.00470009237191651 0.175365781094827 0.14325 393725.015448503
0.83 1 498808444 498813373 0.3575 0.62 1194 0.00487762655778894 0.0436161928997612 0.1344 435502.371231156
0.836 1 500387097 500392498 0.37 0.62 165 0 NA 0.2057 0
0.838 1 500888949 500893295 0.45 0.63 341 0 NA 0.1886 0
0.839 1 501358479 501363332 0.43 0.63 11 0 NA 0.2495 0
0.842 1 502158738 502162531.5 0.4 0.63 754 0.000810493421750663 0 0.1669 58273.9428460633
0.847 1 503498269 503505706 0.39 0.64 578 0 Inf 0.1608 0
0.849 1 504078029 504080009 0.41 0.65 113 0 NA 0.1282 0
0.85 1 504458480 504461429 0.42 0.65 249 0.00322234 0 0.1543 250603.2404407
0.852 1 504803233 504813389 0.44 0.65 448 0 NA 0.1393 0
0.853 1 505146277 505151988 0.46 0.65 524 0.00153886 0 0.1593 115921.657250471
0.862 1 506605805 506612052 0.59 0.67 86 0.0779221 0 0.3278 2852547.89505796
0.863 1 506767745 506770889 0.61 0.67 236 0.00242588 0 0.2322 125368.475452196
0.869 1 507686919 507690316 0.73 0.68 364 0.00175644 0 0.1408 149696.590909091
0.874 1 508268516 508270626 0.89 0.69 154 0 NA 0.3053 0
0.879 1 508769840 508778787 0.83 0.71 448 0.00553144 0.324676756866205 0.1665 398662.342342342
0.883 1 509273585 509276914 0.97 0.72 283 0.0275132 0.104408429408429 0.4858 679617.949773569
0.886 1 509572191 509576703 1.03 0.73 417 0.00595755 0.0746820421146277 0.223 320585.650224215
0.888 1 509763075 509768157 1.07 0.73 173 0 NA 0.2927 0
0.89 1 509976502 509979975 1.1 0.74 95 0 Inf 0.3455 0
0.891 1 510048982 510050695 1.1 0.74 149 0.00374844 0 0.5574 80698.3853606028
0.894 1 510268189 510270084 1.12 0.74 241 0 NA 0.2187 0
0.897 1 510593208 510606742 1.14 0.74 1365 0.00191202 0.490561814206964 0.1001 229213.186813187
0.903 1 511101680.5 511107526 1.12 0.74 808 0.00080516745049505 0 0.1423 67898.871440201
0.904 1 511187121 511192251 1.11 0.74 493 0.028166 0.0265954342114606 0.1305 2589977.01149425
0.92 1 512673191 512675905 1.11 0.8 13 0 NA 0.3785 0
0.926 1 513229270.666667 513236298.666667 1.1 0.83 1586 0.00812494374527112 0.0287416510101933 0.138466666666667 704135.712156381
0.932 1 513778616 513785966 1.03 0.85 663 0 NA 0.1707 0
0.934 1 514008170 514016820 0.98 0.86 966 0.00206984 0.333447029722104 0.1341 185220.581655481
0.935 1 514097453 514100580 0.95 0.86 72 0.00576923 0 0.2222 311569.576957696
0.942 1 514774831 514778545 0.91 0.87 16 0 NA 0.1003 0
0.952 1 515948509.5 515952114 0.86 0.86 262 0.0292119938931298 0.0801766146875988 0.2937 1193544.18358038
0.954 1 516143122.666667 516148544 0.85 0.85 748 0.0138607251336898 0.0179937927949074 0.135266666666667 1229635.54660629
0.955 1 516307649 516310887 0.84 0.84 126 0 NA 0.1698 0
0.961 1 517055945 517062466 0.82 0.8 598 0.00331455 0 0.071 560205.633802817
0.963 1 517244177 517252345 0.82 0.79 557 0.00419757 0 0.088 572395.909090909
0.965 1 517549911 517559380 0.81 0.78 701 0.0072223 0.184457859684588 0.1394 621718.794835007
0.969 1 518064149 518071401 0.78 0.75 515 0 NA 0.1086 0
0.971 1 518250447.5 518254167 0.78 0.745 247 0 NA 0.16385 0
0.973 1 518554761 518558462 0.76 0.73 126 0 NA 0.1673 0
0.975 1 518820575 518824592 0.75 0.73 224 0.0161725 0 0.1537 1262654.52179571
0.976 1 518997434 519000496 0.74 0.72 64 0 NA 0.2227 0
0.978 1 519265438.5 519274744.5 0.73 0.72 1319 0.00185524645185747 0.0759350254322713 0.1953 113993.637594929
0.984 1 520051670 520056549 0.69 0.71 747 0.00272569698795181 0.17519090323679 0.29975 109118.81186129
0.985 1 520160380 520164278.5 0.67 0.71 516 0.03240035 0.0733924122721279 0.1934 2010362.97828335
0.992 1 521283934 521292837 0.52 0.71 675 0.000560224 0.767221682755469 0.1221 55058.8697788698
0.993 1 521550289 521570080 0.5 0.72 351 0.00183936 0 0.1347 163862.80623608
0.995 1 522260222 522266530 0.48 0.74 393 0.00329248 0 0.2079 190042.135642136
0.996 1 522426564.166667 522433078 0.48 0.75 1318 0.00446630987101669 0.0939943329663397 0.202916666666667 264126.743912281
0.998 1 522838188 522847799 0.49 0.77 164 0.00378151 0 0.1691 268350.798344175
0.999 1 523079483 523083778 0.5 0.78 220 0.00581114 0.575609949166601 0.2374 293739.174389217
1.005 1 523990397.5 523996393.5 0.59 0.835 734 0.000831693065395095 0.305507673023959 0.0928 107546.517076952
1.008 1 524413456 524417311 0.65 0.865 375 0.0140818 0.100959725792631 0.2367 713906.210392902
1.009 1 524594117.5 524600490 0.685 0.88 867 0.00370663310265283 0.30568545264204 0.1795 247797.199063142
1.012 1 525019023 525023930 0.77 0.915 669 0.00100240082212257 1.00000293167607 0.2317 51915.4504336247
1.014 1 525278493 525282734 0.83 0.94 826 0.00541285047215496 0.348204232726609 0.1074 604787.762251951
1.015 1 525399085 525407552 0.86 0.95 49 0 Inf 0.1439 0
1.016 1 525476773 525480502 0.86 0.96 276 0.0422274 0.0372836120623103 0.2458 2061549.22701383
1.022 1 526142472.5 526148069.5 0.91 1.03 817 0.0102593905263158 0.0746740157591014 0.2057 598506.010285802
1.024 1 526369760 526372538 0.94 1.05 44 0 NA 0.3012 0
1.027 1 526678143.5 526690809 0.99 1.06 740 0.0029150402027027 0.113315431304028 0.13805 253389.948804291
1.031 1 527099358 527102913 0.99 1.07 312 0.00738916 0.0780969690736159 0.1239 715657.142857143
1.034 1 527450813.5 527455622 1.015 1.07 758 0.0114532257915567 0 0.1545 889570.935266542
1.039 1 527862261 527868015 1.08 1.06 235 0.0189474 0.0827522509684706 0.1538 1478340.70221066
1.04 1 527951848 527954521 1.11 1.06 408 0.0125164 0.112162442874948 0.1802 833500.554938957
1.041 1 528031392 528035150 1.13 1.05 225 0.00279503 0 0.0841 398815.219976219
1.042 1 528122024 528124172 1.15 1.06 116 0 NA 0.1571 0
1.044 1 528355864 528364696 1.21 1.1 741 0.00577979 0 0.1042 665618.809980806
1.046 1 528529528 528531838.5 1.25 1.12 421 0.01549944152019 0.0570302488624799 0.21305 873003.042676744
1.062 1 529697208 529701530 1.31 1.26 556 0 Inf 0.1172 0
1.064 1 529829043 529838367 1.3 1.28 116 0.038211 0.225091989217764 0.1028 4460428.0155642
1.069 1 530175208 530180789 1.36 1.31 388 0.00997967 0.126353877432821 0.1387 863417.736121125
