poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0.356 1 25330382.5 25336517.5 0.66 0.85 2161 0.000463422811198519 0.573081073665397 0.12045 46169.1468192796
0.357 1 25397874 25405736 0.66 0.85 677 0 Inf 0.0815 0
0.372 1 27635089 27640155 0.62 0.71 311 0 NA 0.2731 0
0.375 1 28059407 28062129 0.62 0.69 217 0 NA 0.1656 0
0.393 1 31214977 31217837 0.53 0.52 293 0 NA 0.2974 0
0.394 1 31344211 31349062 0.53 0.52 479 0 Inf 0.1224 0
0.398 1 32173373 32186590 0.5 0.48 234 0 NA 0.1138 0
0.404 1 33441856 33445024 0.47 0.42 460 0 NA 0.101 0
0.407 1 34083562 34088731 0.46 0.39 483 0 NA 0.1248 0
0.417 1 36438691 36461615 0.39 0.4 870 0.00233372 0.140124350821864 0.0887 315723.111612176
0.419 1 36947715 36953198 0.37 0.43 416 0.00501253 0 0.1507 399139.747843397
0.42 1 37114344 37117197 0.37 0.45 438 0.00214247 0.310288125387987 0.1299 197918.70669746
0.421 1 37374602 37382171 0.36 0.44 348 0.00286533 0 0.0998 344528.657314629
0.422 1 37693920 37828128 0.35 0.43 562 0 Inf 0.1035 0
0.423 1 38111312 38113007 0.34 0.41 156 0.00613497 0 0.2852 258133.380084151
0.424 1 38531416 38549552 0.33 0.4 1721 0 Inf 0.0929 0
0.432 1 40513042 40543033 0.28 0.33 212 0 NA 0.0825 0
0.436 1 41877286 41878345 0.25 0.29 66 0 NA 0.1188 0
0.438 1 42490639 42497130 0.23 0.27 175 0 NA 0.16 0
0.443 1 44151696 44156534.5 0.2 0.225 845 0 NA 0.20045 0
0.446 1 45642070 45647323.5 0.17 0.19 825 0 NA 0.1073 0
0.448 1 46520022.5 46524532 0.16 0.17 747 0 NA 0.11685 0
0.453 1 52461438.6363636 52469196.2727273 0.0854545454545454 0.0718181818181818 4989 0.00100175619843656 0.517255330811119 0.115618181818182 103972.179740231
0.454 1 59033931.5 59039082 0.05 0.03 2011 0.000841809472899055 0.680807960356998 0.185925 54332.1967179705
0.455 1 61124506 61129528 0.05 0.03 213 0.00498753 0 0.0692 864889.595375723
0.456 1 61919204 61923605 0.05 0.03 100 0 NA 0.1245 0
0.457 1 63226660 63235665 0.05 0.04 520 0 Inf 0.059 0
0.458 1 64110158 64114041 0.06 0.05 124 0 NA 0.0226 0
0.46 1 66306340.5 66313125 0.07 0.07 873 0 Inf 0.1233 0
0.462 1 68265152 68269538.5 0.08 0.075 744 0 NA 0.16165 0
0.463 1 69929284.2 69935335.4 0.074 0.06 2100 0.000933382690476191 0.292528367058548 0.10962 102176.539734668
0.465 1 72535217.6666667 72543587.6666667 0.07 0.04 1778 0.00218284031496063 0.0747205511911231 0.107 244804.521303996
0.466 1 73768603 73774575.6666667 0.0633333333333333 0.0333333333333333 1447 0.00139785541119558 0.70507625221018 0.101133333333333 165862.870148453
0.468 1 77667893 77672208.6666667 0.05 0.02 772 0 NA 0.1396 0
0.469 1 79922504.6666667 79929254.6666667 0.04 0.02 2057 0.000521885075352455 0 0.08 78282.7613028683
0.47 1 81515624 81521507 0.03 0.03 65 0 NA 0.1085 0
0.471 1 85582714 85590982.4 0.028 0.04 3234 0 Inf 0.11974 0
0.472 1 90180574.1111111 90189912.8888889 0.02 0.0355555555555556 4421 0.000415597701877403 0.466882072766418 0.147877777777778 33724.9619075509
0.473 1 96808861.4375 96816343.875 0.01 0.03 4823 0.000411365647936969 0.25224264916907 0.14105625 34995.8812547734
0.474 1 113629218.939394 113637104.484848 0.00757575757575758 0.0145454545454545 12087 0.000607994006784148 0.23398461902928 0.135033333333333 54030.5708324595
0.476 1 142426894 142446852 0 0 640 0 NA 0.082 0
0.478 1 143351069 143358345 0 0 274 0 NA 0.0829 0
0.479 1 143837029 143854668 0 0 463 0 NA 0.0729 0
0.48 1 144464332 144470550 0 0 194 0 NA 0.2395 0
0.482 1 150166868.6 150178182.4 0 -0.01 1637 0 NA 0.12892 0
0.483 1 188398220.354167 188415688.958333 0 -0.00895833333333333 20778 0.000145716537684089 0.474319803576725 0.109885416666667 15912.9255296303
0.484 1 268684532.459459 268697921.081081 0 0 14310 0.000873434257302586 0.178677166651065 0.120981081081081 86635.1250457628
0.485 1 303754242.157895 303762745.631579 0 0 8691 0.00106599060867564 0.240396824235029 0.137815789473684 92818.7354508483
0.486 1 322135223.6875 322144500.65625 0.005625 0 13912 0.00120754696528177 0.243267728739663 0.1261 114913.271874554
0.487 1 333501344.2 333507297 0.01 0.004 1385 0.000717677703971119 0 0.07282 118266.03196448
0.488 1 345631181.727273 345646156.818182 0.01 0.0181818181818182 4410 0.00115839825396825 0.221865717191831 0.199772727272727 69582.9667912671
0.489 1 354024411.166667 354030319.5 0.0133333333333333 0.03 2260 0.000853207522123894 0.898179903114172 0.115583333333333 88581.0260892867
0.49 1 359833876.285714 359838828.428571 0.0242857142857143 0.0442857142857143 1586 0 Inf 0.146971428571429 0
0.492 1 367816732.363636 367824802.272727 0.0190909090909091 0.06 4819 0.000619326846856194 0.168455770801832 0.111427272727273 66697.5147140554
0.496 1 374864089 374867984 0.12 0.07 30 0 NA 2e-04 0
0.497 1 375059276 375075518 0.13 0.07 2349 0 NA 0.0869 0
0.498 1 375899671 375903804 0.17 0.07 198 0 NA 0.1734 0
0.499 1 376378591 376383176 0.18 0.07 114 0 NA 0.2648 0
0.5 1 376868924 376871410 0.19 0.07 178 0 NA 0.1312 0
0.501 1 377354906 377358430 0.19 0.07 404 0 NA 0.1458 0
0.503 1 378882289 378884507 0.14 0.07 45 0 NA 0.0905 0
0.504 1 379645200 379651249 0.11 0.08 651 0 NA 0.1663 0
0.505 1 380533751.222222 380537300.333333 0.105555555555556 0.08 2817 0.000313542811501597 0 0.117411111111111 32045.6360766277
0.507 1 382472796 382482399.5 0.1 0.08 1053 0 NA 0.10005 0
0.508 1 383460565 383462205 0.1 0.08 99 0 NA 0.1357 0
0.51 1 384984877.666667 384989559.333333 0.0966666666666667 0.08 648 0 NA 0.147533333333333 0
0.511 1 385971166.5 385976103 0.09 0.09 971 0 NA 0.14 0
0.512 1 386658800 386662971 0.09 0.09 313 0 NA 0.1426 0
0.513 1 387545376 387551621 0.09 0.09 422 0 NA 0.2016 0
0.514 1 389010799.333333 389016772.333333 0.09 0.09 997 0 NA 0.1005 0
0.515 1 393342490.909091 393350012.909091 0.0727272727272727 0.0981818181818182 5359 0 Inf 0.101981818181818 0
0.516 1 396314737 396321894 0.07 0.1 78 0 NA 0.0929 0
0.517 1 397046857 397056931 0.07 0.11 344 0 NA 0.0657 0
0.518 1 398276256 398284346 0.07 0.11 612 0 NA 0.0807 0
0.519 1 400083932 400088638 0.08 0.11 618 0 Inf 0.0928 0
0.521 1 401233293 401236066 0.09 0.11 219 0 NA 0.3385 0
0.522 1 402018869.666667 402023801.666667 0.0933333333333333 0.12 1152 0 NA 0.0794 0
0.523 1 402992586 402997198.666667 0.1 0.12 809 0 NA 0.0764 0
0.526 1 405081116.5 405086013 0.1225 0.1225 971 0 NA 0.12655 0
0.528 1 406342174.2 406345495.8 0.14 0.13 872 0 NA 0.25224 0
0.529 1 406785711.5 406791467.25 0.1475 0.13 1506 0 NA 0.1369 0
0.53 1 407342662 407538866 0.16 0.13 278 0 NA 0.0702 0
0.533 1 409442943.333333 409447907 0.17 0.14 860 0 NA 0.106333333333333 0
0.535 1 410438726 410442190 0.16 0.14 233 0 NA 0.1025 0
0.536 1 411145993 411149733 0.17 0.15 352 0 NA 0.1409 0
0.537 1 411729782.666667 411734889.666667 0.17 0.15 791 0 NA 0.176866666666667 0
0.538 1 412359982 412371785 0.18 0.15 2139 0 NA 0.0831 0
0.541 1 414083259.333333 414086676.333333 0.176666666666667 0.14 904 0 NA 0.1791 0
0.542 1 414509191 414517060 0.17 0.14 298 0 NA 0.1301 0
0.545 1 416315528 416322392 0.18 0.15 433 0 Inf 0.1068 0
0.547 1 417252252 417258240.5 0.18 0.15 1450 0 NA 0.1319 0
0.548 1 418193184 418203596 0.18 0.15 299 0.0029873 0.3311900378268 0.1178 304308.998302207
0.549 1 418544529 418552924 0.17 0.16 545 0 NA 0.0977 0
0.55 1 419183644.5 419199543 0.16 0.16 983 0 NA 0.10945 0
0.551 1 419848819.333333 419853333.666667 0.156666666666667 0.16 927 0 NA 0.1141 0
0.552 1 420574729 420581630 0.15 0.16 381 0 NA 0.1261 0
0.554 1 421688241 421708558 0.14 0.16 1296 0 NA 0.1079 0
0.556 1 423220050 423225008.333333 0.14 0.16 925 0 NA 0.107333333333333 0
0.557 1 423932483.666667 423937710 0.14 0.16 953 0 Inf 0.109766666666667 0
0.558 1 424601544 424604152 0.14 0.16 262 0 NA 0.17 0
0.559 1 425494831 425505642 0.15 0.16 1008 0 NA 0.0866 0
0.56 1 425861612 425866357 0.15 0.16 498 0 Inf 0.0871 0
0.562 1 427094732 427098155 0.17 0.16 65 0 NA 0.0898 0
0.563 1 427972885 427982398 0.17 0.15 367 0 NA 0.0604 0
0.565 1 428937057 428938741 0.18 0.13 100 0 NA 0.0115 0
0.568 1 430856235 430868178 0.17 0.12 906 0 NA 0.0685 0
0.57 1 431956908 432006360 0.16 0.11 2150 0 NA 0.0726 0
0.571 1 432715786 432721754 0.15 0.12 251 0 NA 0.1259 0
0.573 1 433602425 433609131.5 0.14 0.12 838 0 NA 0.09295 0
0.574 1 434601360 434605641 0.14 0.13 670 0 NA 0.1442 0
0.575 1 435113728 435120111 0.14 0.14 1457 0.000714118524365134 0 0.119566666666667 71670.6631646078
0.576 1 435727827 435732677.25 0.14 0.1525 1966 0 NA 0.131775 0
0.578 1 437203736.666667 437246355 0.14 0.186666666666667 583 0 NA 0.0927666666666667 0
0.579 1 439169648 439175794 0.12 0.17 261 0 NA 0.0773 0
0.581 1 440951350 440958926.5 0.11 0.16 1097 0.000911578122151322 0 0.1032 105997.456064107
0.582 1 441988698.5 441994632.5 0.11 0.16 43 0 NA 0.2104 0
0.583 1 442734789 442743432 0.11 0.16 907 0 Inf 0.1351 0
0.584 1 443704140 443712055 0.11 0.16 1071 0.0018123849859944 0.148745591284682 0.1059 205369.403512113
0.585 1 444560419.666667 444566594 0.12 0.16 1490 0.00374284342281879 0.0506997093890162 0.126766666666667 354305.451542142
0.586 1 444895249 444898943 0.12 0.16 201 0.00529101 0.792451724717965 0.1168 543596.917808219
0.587 1 445805848 445829075 0.13 0.17 252 0 NA 0.0949 0
0.588 1 446122024 446125170 0.13 0.17 357 0 NA 0.1127 0
0.589 1 447027028.8 447033151.8 0.14 0.17 798 0 NA 0.143 0
0.591 1 448240781 448266713 0.16 0.18 568 0 NA 0.0864 0
0.592 1 448786054 448790182 0.17 0.185 558 0 NA 0.08935 0
0.593 1 449337746 449350190 0.18 0.19 195 0 NA 0.0826 0
0.594 1 449927207.25 449930763.75 0.19 0.195 827 0.00111514062877872 0.315773838665405 0.162 82603.0095391643
0.596 1 450955307 450959520 0.21 0.21 186 0.00543478 0 0.105 621117.714285714
0.597 1 451191493.333333 451197738 0.213333333333333 0.21 1287 0.000756569463869464 0.293243435459758 0.1312 69198.4265734266
0.598 1 451722894.5 451731540 0.23 0.22 719 0.000669300917941586 0.900619989686372 0.1242 64666.7553566749
0.6 1 452492328 452500046 0.25 0.23 381 0 NA 0.1516 0
0.601 1 452999841 453013324 0.26 0.23 1412 0 NA 0.114 0
0.602 1 453373805.5 453380813 0.27 0.24 937 0 NA 0.2382 0
0.603 1 453801263 453805857 0.28 0.25 30 0 NA 0.1674 0
0.604 1 454083315 454093879 0.28 0.25 746 0 NA 0.1228 0
0.605 1 454384478.666667 454390528.333333 0.29 0.253333333333333 1392 0 Inf 0.1104 0
0.61 1 456208061 456212488 0.31 0.29 312 0 NA 0.094 0
0.611 1 456554113 456559885 0.32 0.29 224 0.00912201 0.5211965345357 0.1007 1087031.97616683
0.612 1 456657755 456663644 0.32 0.295 1325 0.000757349947169811 0 0.1336 68025.4443565699
0.616 1 457844667.5 457848997.5 0.32 0.32 848 0 NA 0.12 0
0.617 1 458152934.5 458156213 0.32 0.33 516 0 NA 0.2381 0
0.619 1 458912977 458916662 0.33 0.34 20 0 NA 0.1716 0
0.62 1 459029724 459034768 0.33 0.34 296 0 NA 0.1416 0
0.622 1 459668934.5 459679616.5 0.33 0.35 633 0 NA 0.0855 0
0.623 1 459861794 459865828 0.33 0.35 201 0 NA 0.1471 0
0.628 1 461559499 461565100 0.35 0.37 962 0.00429861454261954 0 0.105766666666667 487709.182270103
0.63 1 462120103 462126552 0.36 0.38 216 0 NA 0.0887 0
0.631 1 462186628 462193644 0.36 0.38 317 0 NA 0.0489 0
0.633 1 462954501.5 462960428.5 0.37 0.39 851 0.00347366858989424 0 0.1158 359965.656983859
0.634 1 463315309 463320049 0.37 0.39 382 0 Inf 0.1131 0
0.635 1 463480622 463484909 0.37 0.4 213 0 NA 0.088 0
0.641 1 465039785 465043386 0.38 0.41 310 0.00902256 0.31294111649022 0.5735 188789.398430689
0.642 1 465323892 465328316 0.38 0.41 379 0 NA 0.1156 0
0.643 1 465597322 465603798 0.38 0.42 888 0 NA 0.1106 0
0.648 1 466760561 466767367 0.39 0.43 414 0 NA 0.3586 0
0.658 1 469199514 469203560 0.43 0.45 84 0 Inf 0.1708 0
0.659 1 469462416.5 469470197.5 0.43 0.45 821 0 Inf 0.17045 0
0.675 1 472948820 472951168 0.51 0.47 107 0 NA 0.5844 0
0.677 1 473465420 473467310 0.53 0.48 269 0 NA 0.4401 0
0.678 1 473580718 473584260 0.53 0.48 310 0 NA 0.1559 0
0.679 1 473873354 473876719 0.53 0.48 526 0.00199203 0 0.2224 107483.633093525
0.681 1 474180096 474216609 0.54 0.48 759 0.0013541 0 0.0695 233801.438848921
0.687 1 475301373 475306271 0.56 0.49 636 0 NA 0.14425 0
0.695 1 476739645 476753209 0.58 0.51 1175 0 NA 0.1132 0
0.699 1 477443467 477449042 0.59 0.51 146 0 NA 0.4629 0
0.7 1 477523494 477534400 0.59 0.51 743 0 Inf 0.1138 0
0.704 1 478253894 478257709 0.59 0.52 18 0 NA 0.2221 0
0.707 1 478707507 478710032 0.59 0.52 101 0 NA 0.2058 0
0.711 1 479358547 479360848 0.59 0.53 101 0 NA 0.2788 0
0.713 1 479730003.5 479734491 0.59 0.53 350 0 NA 0.1195 0
0.721 1 481021667 481025728.5 0.59 0.54 308 0.0294490246753247 0.0314303024786524 0.20955 1686415.15678309
0.725 1 481644427 481650694 0.58 0.54 386 0.0210804 0 0.083 3047768.67469879
0.73 1 482427258.5 482431832 0.59 0.55 731 0 Inf 0.1199 0
0.732 1 482779361 482787844 0.6 0.55 431 0 NA 0.174 0
0.733 1 482863478 482872862 0.6 0.55 629 0 Inf 0.0897 0
0.737 1 483521236 483525244 0.62 0.56 428 0.00240385 0 0.1485 194250.505050505
0.753 1 485985464 485992576 0.65 0.57 612 0.00149757 0.320071181981477 0.1357 132430.655858511
0.755 1 486166387 486169614 0.66 0.57 187 0 NA 0.1755 0
0.768 1 487995238 487999364 0.67 0.58 23 0 NA 0.078 0
0.77 1 488295383.5 488299811 0.67 0.58 748 0 NA 0.18895 0
0.773 1 488761044 488765430 0.67 0.58 898 0.00421170155902004 0.23042396198099 0.18795 268903.531302158
0.774 1 488852818.5 488855956 0.67 0.58 692 0.00144370716763006 0.581101632862796 0.19815 87431.1683651814
0.776 1 489151928 489153445 0.67 0.59 11 0 NA 0.3619 0
0.777 1 489289900 489292529 0.67 0.59 345 0.0320856 0 0.1654 2327854.89721886
0.78 1 489714895 489719543 0.67 0.59 694 0 NA 0.1226 0
0.785 1 490472317 490475680 0.66 0.59 371 0 NA 0.1518 0
0.789 1 491085690 491097203 0.66 0.59 663 0 NA 0.1674 0
0.794 1 491927123 491932052 0.65 0.6 180 0 NA 0.0824 0
0.795 1 492108076 492112377 0.64 0.6 356 0 NA 0.2428 0
0.796 1 492209466 492215197 0.64 0.6 598 0 Inf 0.1121 0
0.798 1 492627220 492636539 0.64 0.6 319 0 NA 0.2924 0
0.8 1 492944624 492953455 0.63 0.6 819 0 NA 0.0872 0
0.802 1 493350264 493354821 0.62 0.6 706 0 NA 0.1311 0
0.804 1 493622114 493624232 0.62 0.6 90 0 NA 0.2722 0
0.806 1 494029816 494035718 0.61 0.6 2307 0.000419977897702644 0 0.1264 39871.3194021498
0.807 1 494246151 494250406 0.61 0.61 62 0 NA 0.1225 0
0.809 1 494490814 494493876 0.6 0.61 39 0 NA 0.0703 0
0.811 1 494910477 494913834 0.59 0.61 209 0 NA 0.1916 0
0.814 1 495399707 495401012 0.58 0.61 118 0.00875274 0 0.4179 251334.96051687
0.816 1 495886719.5 495889273.5 0.57 0.61 346 0 NA 0.1044 0
0.82 1 496571922 496575026 0.55 0.61 205 0 NA 0.164 0
0.823 1 497206745 497210574 0.53 0.61 329 0 NA 0.2329 0
0.825 1 497659687 497669017 0.51 0.61 22 0 NA 0.1187 0
0.826 1 497889301 497943854 0.5 0.61 748 0 NA 0.1279 0
0.828 1 498200229 498207010 0.45 0.61 213 0 Inf 0.14 0
0.829 1 498539811.5 498544079 0.385 0.62 553 0 NA 0.13515 0
0.83 1 498806053.75 498810839 0.3575 0.62 1199 0.000789190458715596 0.304448411446338 0.142775 66330.1383616681
0.831 1 499211490 499238456.5 0.325 0.62 97 0 NA 0.42215 0
0.838 1 500888949 500893295 0.45 0.63 335 0 Inf 0.1548 0
0.839 1 501358479 501363332 0.43 0.63 212 0 NA 0.2531 0
0.842 1 502081021 502084964 0.4 0.63 446 0 NA 0.217 0
0.847 1 503575688.5 503588298 0.39 0.64 2106 0.000474990561253561 0.285593319362226 0.1466 38880.5370739614
0.849 1 504078029 504080009 0.41 0.65 138 0 NA 0.1142 0
0.85 1 504458480 504461429 0.42 0.65 330 0 NA 0.1963 0
0.853 1 505146277 505151988 0.46 0.65 615 0 NA 0.151 0
0.862 1 506605805 506612052 0.59 0.67 894 0.0142505 0.135349636854847 0.2016 848244.047619048
0.863 1 506761360.5 506764385 0.61 0.67 291 0.00317208659793814 0.321285608614317 0.22845 166623.064894978
0.869 1 507662698 507666268 0.725 0.68 433 0 NA 0.22695 0
0.874 1 508268516 508270626 0.89 0.69 155 0 NA 0.234 0
0.879 1 508769840 508778787 0.83 0.71 415 0 NA 0.1853 0
0.883 1 509273585 509276914 0.97 0.72 261 0 NA 0.3814 0
0.886 1 509540521 509545335.5 1.025 0.73 795 0 Inf 0.28005 0
0.887 1 509663089 509667186 1.05 0.73 437 0 NA 0.2428 0
0.888 1 509763075 509768157 1.07 0.73 163 0 NA 0.23 0
0.89 1 509976502 509979975 1.1 0.74 14 0 NA 0.411 0
0.891 1 510048982 510050695 1.1 0.74 210 0 NA 0.6924 0
0.894 1 510268189 510270084 1.12 0.74 302 0 NA 0.2149 0
0.897 1 510593208 510606742 1.14 0.74 1411 0 Inf 0.0985 0
0.903 1 511101680.5 511107526 1.12 0.74 809 0.00224744202719407 0 0.1301 207296.728103988
0.904 1 511187121 511192251 1.11 0.74 505 0.00193237 0.294871582564416 0.1282 180877.067082683
0.92 1 512691981 512698457 1.11 0.8 647 0.00650407 0 0.1542 506153.307392996
0.926 1 513229270.666667 513236298.666667 1.1 0.83 1739 0.0088271358826912 0.0188362401988072 0.134966666666667 784828.085396106
0.932 1 513778616 513785966 1.03 0.85 610 0.0176282 0 0.1832 1154685.58951965
0.934 1 514008170 514016820 0.98 0.86 1215 0.00170721 0.272695801922435 0.1255 163239.203187251
0.935 1 514097453 514100580 0.95 0.86 88 0 NA 0.1813 0
0.942 1 514774831 514778545 0.91 0.87 139 0.0299625 0.0678354609929078 0.0946 3800739.9577167
0.946 1 515217981 515224001 0.89 0.87 208 0 Inf 0.2872 0
0.952 1 515948509.5 515952114 0.86 0.86 430 0.00229778344186047 0 0.2977 92621.4353454
0.954 1 516143122.666667 516148544 0.85 0.85 764 0.00125464626963351 0.301797794011213 0.121 124427.729219852
0.955 1 516307649 516310887 0.84 0.84 70 0 NA 0.2242 0
0.957 1 516505200 516509409 0.84 0.84 116 0 NA 0.1477 0
0.96 1 516958434 516962852 0.83 0.81 281 0.0253623 0.0797747049754951 0.1231 2472360.68237206
0.961 1 517055945 517062466 0.82 0.8 597 0.00156495 0 0.0694 270596.541786744
0.963 1 517244177 517252345 0.82 0.79 563 0 NA 0.0952 0
0.965 1 517549911 517559380 0.81 0.78 752 0 Inf 0.1352 0
0.968 1 517975530 517979750 0.79 0.76 108 0 NA 0.2859 0
0.969 1 518064149 518071401 0.78 0.75 536 0 Inf 0.0966 0
0.971 1 518228534 518231920 0.78 0.75 393 0 Inf 0.1744 0
0.973 1 518523566 518529444 0.76 0.74 10 0 NA 0.1484 0
0.975 1 518820575 518824592 0.75 0.73 231 0.00450958 0.40675628329024 0.1498 361248.064085447
0.976 1 518999681 519004914 0.74 0.72 616 0 NA 0.1758 0
0.978 1 519265438.5 519274744.5 0.73 0.72 1568 0.000610635629464286 0.302239116600843 0.20785 35254.4024708753
0.984 1 519999643 520006938.5 0.7 0.71 972 0.0139980737654321 0.115264993433804 0.19375 866977.471923536
0.985 1 520160380 520164278.5 0.67 0.71 545 0.00542848499082569 0 0.20105 324008.057149506
0.993 1 521550289 521570080 0.5 0.72 351 0 NA 0.1079 0
0.995 1 522260222 522266530 0.48 0.74 383 0.0394997 0 0.2054 2307674.78091529
0.996 1 522426564.166667 522433078 0.48 0.75 1215 0.007597990781893 0.122750857634141 0.1886 483435.25653614
0.999 1 523079483 523083778 0.5 0.78 200 0.0444444 0.0645161145161145 0.2399 2223146.3109629
1.001 1 523370174 523372384 0.52 0.79 28 0 NA 0.2097 0
1.005 1 523990397.5 523996393.5 0.59 0.835 786 0.00483790534351145 0.228382291497046 0.09585 605684.550048382
1.006 1 524197273 524199981 0.62 0.85 36 0 Inf 0.4771 0
1.008 1 524413456 524417311 0.65 0.865 358 0 NA 0.2462 0
1.009 1 524594117.5 524600490 0.685 0.88 847 0.0203211828807556 0.117030582524901 0.17185 1418994.44032044
1.012 1 525019023 525023930 0.77 0.915 669 0.0014947668161435 0.285714581714582 0.2519 71207.6291930209
1.014 1 525278493 525282734 0.83 0.94 853 0 Inf 0.11825 0
1.015 1 525399085 525407552 0.86 0.95 161 0.00628931 0 0.1206 625801.990049751
1.016 1 525476773 525480502 0.86 0.96 348 0.0192837 0 0.2488 930081.993569132
1.017 1 525567058 525571275 0.86 0.97 185 0.00617284 0 0.1894 391098.627243928
1.022 1 526142472.5 526148069.5 0.91 1.03 983 0.000945839562563581 0.610960057242281 0.1924 58992.0725091631
1.026 1 526601896 526604513 0.98 1.06 110 0.0185185 0 0.344 645994.186046512
1.027 1 526678143.5 526690809 0.99 1.06 1145 0 NA 0.1307 0
1.034 1 527450813.5 527455622 1.015 1.07 720 0.013968546375 0.0285747332181593 0.179 936438.863128492
1.039 1 527862261 527868015 1.08 1.06 714 0 NA 0.1513 0
1.041 1 528031392 528035150 1.13 1.05 223 0 NA 0.09 0
1.042 1 528122024 528124172 1.15 1.06 113 0 NA 0.1364 0
1.044 1 528355864 528364696 1.21 1.1 731 0.00410678 0 0.1199 411020.517097581
1.046 1 528530989 528536363 1.25 1.12 398 0 NA 0.2735 0
1.062 1 529697208 529701530 1.31 1.26 644 0 Inf 0.0997 0
1.064 1 529829043 529838367 1.3 1.28 144 0.0338409 0 0.1341 3028268.45637584
1.066 1 529969749 529974492 1.32 1.29 174 0.0496552 0 0.1055 5647984.83412322
1.069 1 530175208 530180789 1.36 1.31 495 0.0237389 0 0.1571 1813283.25907066
1.078 1 530744050 530752626 1.45 1.35 260 0 NA 0.1419 0
1.079 1 530850187 530855317 1.47 1.36 240 0.0384615 0.0614658814658815 0.1165 3961699.57081545
1.093 1 531720741 531724018 1.56 1.4 351 0.0265556518518519 0.302836265865703 0.14865 2143745.86089621
1.094 1 531731521 531734225 1.56 1.4 128 0.0377358 0.179256038032849 0.1931 2345052.30450544
