poscM Chromosome Start End Loess1 Loess2 nb_complete_site piSyn f0 div Ne
0.61 1 456208061 456212488 0.31 0.29 315 0.0141825 0.027350467124978 0.0949 1793361.43308746
0.616 1 457841129 457846914 0.32 0.32 729 0.0256087 0.372372279733059 0.075 4097392
0.617 1 458152934.5 458156213 0.32 0.33 527 0.0183707470588235 0.144604875334091 0.2034 1083819.88547631
0.62 1 459029724 459034768 0.33 0.34 295 0.0377099 0.0819474461613529 0.1064 4252996.2406015
0.622 1 459655912 459660214 0.33 0.35 409 0.0133121 0.0114296767602407 0.0789 2024653.99239544
0.631 1 462186628 462193644 0.36 0.38 315 0.0079929 0.214547911271253 0.0532 1802909.77443609
0.633 1 462898240 462906233 0.37 0.39 313 0.00741125 0.10700934390285 0.101 880544.554455445
0.635 1 463445243.333333 463450987.666667 0.37 0.396666666666667 676 0.028411274704142 0.0940039300278412 0.111833333333333 3048601.75662925
0.642 1 465323892 465328316 0.38 0.41 368 0.0389913 0.0485038970231821 0.1203 3889406.48379052
0.643 1 465597322 465603798 0.38 0.42 843 0.0202561 0.0473721002562191 0.1086 2238243.09392265
0.648 1 466760561 466767367 0.39 0.43 419 0.0243516 0.0223723287176202 0.2921 1000408.07942485
0.67 1 471968196 471970846 0.49 0.46 49 0.0137255 0 0.5 329412
0.677 1 473465420 473467310 0.53 0.48 270 0.0469971 0.0194964157362901 0.4913 1147903.92835335
0.681 1 474180096 474216609 0.54 0.48 756 0.0182694 0.0764392919307695 0.0721 3040676.83772538
0.687 1 475310599 475316051 0.56 0.49 495 0.00544305 0.832823508878294 0.1005 649916.417910448
0.695 1 476739645 476753209 0.58 0.51 1053 0.0044114 0.0898077707757175 0.1066 496592.87054409
0.713 1 479735762 479740474 0.59 0.53 244 0.0155768 0.146804863643367 0.1291 1447882.26181255
0.721 1 480958935 480963017 0.59 0.54 249 0.0304499 0.103689995697851 0.2225 1642241.79775281
0.725 1 481644427 481650694 0.58 0.54 379 0.028656 0.0207347850362926 0.0936 3673846.15384615
0.73 1 482413419 482418867 0.59 0.55 37 0 Inf 0.1199 0
0.732 1 482736321 482746990 0.6 0.55 3 NA NA 0.0917 NA
0.737 1 483521236 483525244 0.62 0.56 427 0.0205102 0.00693742625620423 0.1574 1563674.71410419
0.755 1 486181438 486186412 0.66 0.57 331 0.0354821 0.0134169905388914 0.229 1859324.01746725
0.768 1 487995238 487999364 0.67 0.58 251 0.021435 0 0.064 4019062.5
0.77 1 488295383.5 488299811 0.67 0.58 741 0.0208620874493927 0.0153881653401607 0.16015 1563191.06707907
0.773 1 488758497 488762295 0.67 0.58 387 0.0372595 0.00430534494558435 0.2556 1749272.30046948
0.774 1 488813450 488818290 0.67 0.58 326 0.0690096 0.0548825091001832 0.1808 4580283.18584071
0.777 1 489289900 489292529 0.67 0.59 347 0.0527057 0.0453125563269248 0.1573 4020778.13095995
0.78 1 489708007 489713264 0.67 0.59 214 0.0268156 0.137522188576799 0.1239 2597152.54237288
0.785 1 490472317 490475680 0.66 0.59 347 0.0342834 0.0851849583180198 0.1683 2444449.19786096
0.791 1 491337576 491338820 0.65 0.6 75 0.0389071 0.0524703717316377 0.423 1103747.5177305
0.794 1 491927123 491932052 0.65 0.6 174 0.0222222 0.175612225612226 0.0832 3205125
0.795 1 492108076 492112377 0.64 0.6 349 0.022538 0.00770436595971249 0.2462 1098521.52721365
0.798 1 492627220 492636539 0.64 0.6 282 0.028337 0.0466199668278223 0.3231 1052441.96843083
0.802 1 493350264 493354821 0.62 0.6 706 0.0140131 0.149889746023364 0.1291 1302534.46940356
0.804 1 493622114 493624232 0.62 0.6 151 0.0250975 0 0.3737 805913.834626706
0.806 1 493984036 493991270 0.61 0.6 1265 0.0177098 0.227989587685914 0.1264 1681310.12658228
0.808 1 494381005 494382611 0.6 0.61 12 0 Inf 0.6103 0
0.811 1 494875114 494884223 0.59 0.61 77 0 NA 0.1102 0
0.813 1 495202861 495210811 0.58 0.61 1150 0.0137755 0.30736815360604 0.138 1197869.56521739
0.814 1 495399707 495401012 0.58 0.61 113 0.0154663 0.0345634702546828 0.4966 373732.581554571
0.816 1 495886719.5 495889273.5 0.57 0.61 345 0.0134315267826087 0 0.1018 1583284.10011104
0.82 1 496571922 496575026 0.55 0.61 210 0.0171189 0 0.1583 1297705.62223626
0.826 1 497889301 497943854 0.5 0.61 737 0.0228937 0.0564998230954367 0.1229 2235349.0642799
0.829 1 498511651 498516456 0.39 0.62 311 0.0271555 0.196684649518514 0.156 2088884.61538462
0.83 1 498843154 498848787.666667 0.353333333333333 0.62 1087 0.017762681048758 0.0193394246767005 0.122666666666667 1737653.58085677
0.831 1 499314439 499319540 0.32 0.62 118 0.0102633 0.0982529985482252 0.2705 455303.512014787
0.842 1 502158738 502162531.5 0.4 0.63 885 0.0422953750282486 0.0795559495788014 0.17105 2967228.88242609
0.847 1 503498269 503505706 0.39 0.64 598 0.00862609 0.0951738273076214 0.1442 717843.828016644
0.849 1 504078029 504080009 0.41 0.65 115 0.0390362 0.152343209636184 0.1424 3289567.41573034
0.85 1 504458480 504461429 0.42 0.65 118 0.0464099 0.0240002671843723 0.1837 3031675.55797496
0.853 1 505146277 505151988 0.46 0.65 632 0.00544653 0.32230062076221 0.1429 457371.308607418
0.863 1 506767745 506770889 0.61 0.67 276 0.0502608 0.072156432050425 0.2135 2824962.99765808
0.869 1 507686919 507690316 0.73 0.68 376 0.0325472 0 0.1233 3167610.70559611
0.874 1 508268516 508270626 0.89 0.69 46 0.0293561 0 0.2216 1589680.50541516
0.879 1 508779842 508786488.5 0.83 0.71 547 0.0299013822669104 0.213863607376597 0.2271 1579993.77896488
0.883 1 509273585 509276914 0.97 0.72 260 0.062085 0.0245795280663606 0.4299 1733007.67620377
0.886 1 509572191 509576703 1.03 0.73 407 0.037334 0.0464646167032732 0.2174 2060754.36982521
0.889 1 509819769 509821594 1.07 0.73 20 0 NA 0.112 0
0.894 1 510268189 510270084 1.12 0.74 228 0.0714491 0.0111675024597931 0.249 3443330.12048193
0.903 1 511101680.5 511107526 1.12 0.74 718 0.0492280467966574 0.0754414622825695 0.13185 4480368.30913833
0.908 1 511566379 511571516 1.07 0.74 604 0.046407 0.0465496584566983 0.1448 3845883.97790055
0.91 1 511720502 511726837 1.04 0.74 703 0.0320675 0.0273605675528183 0.1531 2513455.25800131
0.92 1 512673191 512675905 1.11 0.8 47 0.0230608 0.220612901547214 0.3021 916019.860973188
0.926 1 513228551.5 513236440.5 1.1 0.83 1076 0.0456415992565056 0.0576096020047973 0.1368 4003649.05758821
0.932 1 513778616 513785966 1.03 0.85 652 0.0582988 0 0.176 3974918.18181818
0.942 1 514774831 514778545 0.91 0.87 154 0.0187262 0.0209580694428127 0.0783 2869915.70881226
0.946 1 515217981 515224001 0.89 0.87 223 0.0502284 0.0399184525089392 0.2633 2289178.88340296
0.952 1 515948509.5 515952114 0.86 0.86 405 0.0737650651851852 0.0528438501287407 0.2772 3193292.86515953
0.954 1 516143122.666667 516148544 0.85 0.85 720 0.0379535022222222 0.0909140054620051 0.1195 3811230.34867503
0.957 1 516505200 516509409 0.84 0.84 103 0.0377587 0.251634457754107 0.1596 2839000
0.963 1 517244177 517252345 0.82 0.79 562 0.0246988 0.00429972306346867 0.1031 2874739.08826382
0.968 1 517975530 517979750 0.79 0.76 72 0.0364229 0.118613564543186 0.3317 1317681.0370817
0.969 1 518064149 518071401 0.78 0.75 551 0.0124916 0.120877229498223 0.1014 1478295.85798817
0.971 1 518228534 518231920 0.78 0.75 147 0.0244707 0.477137964994871 0.1685 1742720.47477745
0.975 1 518820575 518824592 0.75 0.73 236 0.0398571 0 0.1598 2993023.77972466
0.976 1 518999681 519004914 0.74 0.72 519 0.0377301828516378 0.0543284703773522 0.1579 2867398.31678058
0.984 1 519993456 520001858 0.7 0.71 520 0.0361671 0.0630036690804626 0.1625 2670801.23076923
0.985 1 520160380 520164278.5 0.67 0.71 514 0.04578023307393 0.0650292780517077 0.1674 3281737.13791613
0.995 1 522260222 522266530 0.48 0.74 380 0.0549065 0 0.1643 4010213.02495435
0.996 1 522480356.5 522489705 0.48 0.75 446 0.0238018403587444 0.165503283613898 0.26205 1089952.6208927
1.005 1 523990397.5 523996393.5 0.59 0.835 625 0.02744022832 0.0670648262302797 0.10955 3005775.80867184
1.008 1 524411024 524415115 0.65 0.86 20 0.0816327 0 0.3986 2457582.5388861
1.014 1 525278493 525282734 0.83 0.94 800 0.047854702 0.0944697827185299 0.12325 4659281.3306288
1.016 1 525476773 525480502 0.86 0.96 318 0.044778 0.00872671847782393 0.2102 2556308.27783064
1.022 1 526142472.5 526148069.5 0.91 1.03 887 0.0446553410372041 0.0698643284103507 0.1882 2847311.8620959
1.026 1 526601896 526604513 0.98 1.06 112 0.0278843 0.123956491645837 0.3343 1000932.09691894
1.027 1 526678143.5 526690809 0.99 1.06 1128 0.0246220460992908 0.141596369626079 0.13365 2210733.65650198
1.033 1 527328014 527333252 1 1.07 77 0.0297694 0 0.1492 2394321.71581769
1.041 1 528031392 528035150 1.13 1.05 224 0.0399394 0 0.0782 6128808.18414322
1.044 1 528327388.5 528352850.5 1.205 1.095 701 0.0268549767475036 0.0199290470136402 0.1968 1637498.58216485
1.046 1 528529346 528533525.666667 1.25 1.12 402 0.032410352238806 0.0653727001544007 0.1707 2278407.89024998
1.051 1 528880145 528883062 1.3 1.17 88 0.0983017 0 0.0763 15460293.5779816
1.066 1 529969749 529974492 1.32 1.29 35 0.0321726 0 0.1133 3407512.79788173
1.069 1 530175208 530180789 1.36 1.31 448 0.0541566 0.0830162897966268 0.1218 5335625.61576355
1.078 1 530744050 530752626 1.45 1.35 153 0.0453019 0.113871824360568 0.2448 2220681.37254902
1.079 1 530850187 530855317 1.47 1.36 262 0.0474759 0.0236241966976929 0.1216 4685121.71052632
1.09 1 531491320 531495831 1.54 1.39 23 0 Inf 0.1463 0
1.093 1 531725395 531727930 1.56 1.4 151 0.0364468 0.221215579968612 0.1253 3490515.56264964
1.094 1 531749103 531752403 1.57 1.4 156 0.0314239 0.279476131224959 0.1325 2845938.11320755
1.102 1 532258356 532276672 1.6 1.41 269 0.0169753 0.0721719203784322 0.074 2752751.35135135
1.103 1 532368566 532373925 1.6 1.42 471 0.0447106 0.107138351979173 0.088 6096900
1.107 1 532620538 532625023 1.61 1.42 506 0.0208542 0.167881769619549 0.1179 2122564.88549618
1.12 1 533330934 533336528 1.61 1.41 174 0.0823518 0 0.1221 8093542.997543
1.129 1 533930744 533934050 1.58 1.4 314 0.0878555 0.0309322694652014 0.3452 3054073.00115875
1.134 1 534268978 534271032 1.56 1.38 78 0.00356295 1.1922367700922 0.0377 1134095.49071618
1.153 1 535610393 535616797 1.38 1.29 498 0.0234358 0.0665247185929219 0.1064 2643135.33834586
1.169 1 537081308 537085526 1.04 1.15 407 0.0732769 0.0467091266142536 0.139 6326063.30935252
1.172 1 537359165.5 537366866 0.96 1.16 1406 0.0315092918918919 0.111637116395867 0.1117 3385062.69205642
1.182 1 538451092.5 538458292 0.895 1.15 589 0.0363286190152801 0.134810029197446 0.10575 4122396.48400342
1.184 1 538689466 538694886 0.93 1.13 167 0.0360168 0.100559738788565 0.0977 4423762.5383828
1.186 1 538876759 538890933 0.97 1.12 1565 0.0162205 0.181644832156839 0.1578 1233498.09885932
1.188 1 539089529 539095171.5 0.865 1.105 1043 0.0239196516778524 0.0992954713235847 0.25985 1104621.20505764
1.19 1 539380081 539386124 0.87 1.08 436 0.0443399 0.120375102334466 0.166 3205293.97590361
1.191 1 539483738.5 539485710 0.915 1.07 220 0.0302414463636364 0.0965680002498678 0.23865 1520625.83852351
1.194 1 539786325 539789497 0.79 1.04 214 0.0759811 0 0.2499 3648552.22088835
1.211 1 541949496 541954211 0.84 0.915 757 0.0536780568031704 0.0200371747614435 0.1731 3721182.44736017
1.212 1 542060645 542065564 0.84 0.91 307 0.0546066 0.137848172198965 0.1067 6141323.33645736
1.216 1 542661017 542669438 0.84 0.89 136 0.0296467 0.0725062148569655 0.0843 4220170.81850534
