poscM Chromosome Start End recRate nb_complete_site piSyn f0
1.05 1D 449859932.5 449864444.5 7.27894831437522e-07 1678 0.00430690607866508 0.196396158599065
1.06 1D 451128789 451132397 7.38813049530761e-07 328 0.00321285 0.534450721322191
1.07 1D 451737271 451739395.666667 7.46887581545128e-07 331 0.00300948425981873 0
1.08 1D 452473412.25 452478639.25 7.58907327084825e-07 1438 0.0115192294993046 0.129768703707426
1.09 1D 453274017 453278271 7.74903385554547e-07 644 0 Inf
1.1 1D 454394531 454399086.5 8.02456861524297e-07 318 0.0424940075471698 0
1.11 1D 455595780 455599057.75 8.38614240588707e-07 1056 0.0218868560606061 0.0366969586180996
1.12 1D 457159564 457166736 8.9559563631993e-07 1224 0.0120296890522876 0.135313814757625
1.13 1D 458768885.142857 458773178.5 9.55401952329483e-07 3535 0.0123850030551627 0.162130525850334
1.14 1D 461535937 461539983.25 1.01253871632343e-06 1315 0.0103207940988593 0.0209441541601424
1.15 1D 462712840.5 462717207.75 1.04637145068118e-06 1190 0 NA
1.16 1D 463490591 463494658 1.10445679939063e-06 258 0.0588235 0.0397660798830399
1.17 1D 464140500 464147926 1.14170428773417e-06 498 0.0282486 0.186315782021056
1.18 1D 464512902.666667 464517485 1.15727490624447e-06 1574 0.00183613092121982 0.0990194545698333
1.19 1D 465213512 465217160 1.17598503088196e-06 1141 0.0086174888694128 0.0586056991007057
1.2 1D 466288601.25 466293457.5 1.17867847301728e-06 1634 0.00062853488372093 0.276119436119436
1.21 1D 467016328 467019324.5 1.16271500100385e-06 247 0 NA
1.22 1D 467985840.166667 467993116.333333 1.12908086304713e-06 2540 0.00774078024409449 0.0579039583601519
1.23 1D 469083136.5 469087539.75 1.15110802155529e-06 1636 0.00243679698655257 0.289698877655359
1.24 1D 469783173.5 469785860.5 1.16261532394141e-06 1275 0.00386584454901961 0.232615778470384
1.25 1D 470558223.5 470562842.5 1.15676084773583e-06 1017 0.0153470878072763 0.203981116515829
1.26 1D 471604847 471610191.5 1.11496855387349e-06 939 0.00434903923322684 0.139112369876393
1.27 1D 472116569.5 472120408.5 1.08015212803411e-06 796 0.0180511783919598 0.138047511201053
1.28 1D 472653724.75 472656604.5 1.05231527086348e-06 1222 0.00481105994271686 0.0989637752041007
1.29 1D 473735806.714286 473740288.857143 1.02287077878153e-06 2282 0.00293361537248028 0.233673312695249
1.3 1D 475230686.375 475233769.125 9.93799985551052e-07 2504 0.00289709704472843 0.352481486163231
1.31 1D 476847675.384615 476852129.153846 9.84271598627321e-07 2990 0.00217626031772575 0.0895545508950348
1.32 1D 478258399.5 478263063.25 9.92015451560388e-07 1631 0.0346721529000613 0.0508290606139509
1.33 1D 478903931.6 478907899 1.00103596464072e-06 1448 0.0100759493853591 0.178686641465741
1.34 1D 479686632 479692643.75 1.01649994770564e-06 2302 0.00231894071676803 0.251460401495932
1.35 1D 480601318.777778 480607049.444444 1.04044313922287e-06 2120 0.0134841869716981 0.056177645529043
1.36 1D 481553347.5 481559681.5 1.05690333698491e-06 1098 0.0244727918032787 0.0371658824903552
1.37 1D 482217137 482218242 1.06049841476365e-06 21 0 NA
1.38 1D 483066434 483070928.5 1.05837717269826e-06 1507 0.0176302882149967 0.065102269103813
1.39 1D 483846792 483855398.5 1.05234038650623e-06 978 0.0147821816155419 0.189491279019156
1.4 1D 484617719.857143 484623322.571429 1.05078965799486e-06 3413 0.0105466195985936 0.0437005402171417
1.41 1D 485605728.666667 485610425.666667 1.05145391355512e-06 1849 0.0177572102217415 0.120070309757125
1.42 1D 486325285.25 486329730.5 1.05222664009748e-06 678 0.0146621126843658 0.202237971939075
1.43 1D 487022845.5 487027068 1.05316748969337e-06 819 0.0228192002686203 0.0603847227056829
1.44 1D 488035066.4 488040786.4 1.05338234614111e-06 1969 0.00562132168613509 0.0826179334028069
1.46 1D 491038570.5 491046358 1.04846513493729e-06 552 0.00345015760869565 0.476526245650404
1.47 1D 492747840 492754069.666667 1.04805968518512e-06 3932 0.00184999402848423 0.107919989821748
1.48 1D 493961975.142857 493966141 NA 2282 0.00559147434706398 0
0 2D 304202 309743.75 1.65063745148952e-06 887 0 NA
0.01 2D 672180 675387 1.63675003794495e-06 254 0.0379507 0.029960185187625
0.02 2D 2014157 2015713 1.57271633822152e-06 518 0.00193237 0
0.03 2D 2472602 2477802 1.55116453599258e-06 577 0.0318199383015598 0.0621340410242983
0.04 2D 3077076 3080377 1.52307003389834e-06 34 0 NA
0.05 2D 3773856 3790417 1.49011709750458e-06 1705 0.00771399 0.297712338232225
0.06 2D 4461128 4465758 1.45761527914681e-06 244 0.0370752 0.063074508026929
0.07 2D 5122632.5 5126907.5 1.42551571972158e-06 1024 0.0338704890625 0.0750623860751199
0.08 2D 5390158.25 5393975.75 1.41237067362203e-06 1081 0.0425960541165587 0.0123628720110175
0.09 2D 5761715 5768783 1.39391323107849e-06 552 0 NA
0.1 2D 6712365.5 6717819 1.34605816342094e-06 1144 0.0099012473951049 0.025368126119293
0.11 2D 7144325.75 7147772 1.32404965386953e-06 1180 0.0127896240677966 0.0566969541066804
0.12 2D 8395237.33333333 8400534.66666667 1.25866311959314e-06 861 0.0343714011614402 0.0383444743469779
0.14 2D 10457505.6666667 10462462.3333333 1.14926427726156e-06 1176 0.00248283947278912 0
0.15 2D 11570148 11577493.2 1.06632687444298e-06 2043 0.0108612527753304 0.0131551378545918
0.16 2D 12552532 12559454.6666667 9.54655016767701e-07 647 0.0231884347140649 0.0185380613103508
0.17 2D 12895528.25 12899085.75 9.13639586958347e-07 689 0.040775091436865 0.0517101493206495
0.18 2D 13760291.0833333 13765644.5 8.52172678581217e-07 2640 0.0149643117765152 0.152975742468696
0.19 2D 14457123.5 14461858.8333333 8.5047367403427e-07 1194 0.0122370162981575 0.206127623267686
0.2 2D 15633355.25 15641625 8.86325989710319e-07 915 0.00755075960655738 0
0.21 2D 18436287.5 18440525.5 8.74682975882326e-07 1070 0.0257372364485981 0.0102388371218065
0.22 2D 19580696 19582357 7.78518417558993e-07 306 0.00324675 0.576240856240856
0.23 2D 20778047 20783120 9.60590299907669e-07 218 0.025974 0.102666897666898
0.24 2D 22197449 22206640 1.062592704677e-06 510 0.0335697 0.084327831347912
0.25 2D 22624600.3333333 22628973.6666667 1.08509434254762e-06 545 0.00719781306422018 0.441541453727795
0.28 2D 25145476.7142857 25153590 1.15161515244772e-06 2573 0.00326733190050525 0.104460434811063
0.29 2D 26532331 26535858 1.13700380969102e-06 147 0.0201005 0.194240939280117
0.3 2D 26979932.3333333 26989046 1.1236129321101e-06 1580 0.00395137346202532 0.181851960986224
0.31 2D 27748884.1666667 27752142.6666667 1.11838023936849e-06 1263 0.0187504560965954 0.0483179044801742
0.32 2D 28626605 28640397 1.18526565373525e-06 2310 0.0185263 0.0807641029239514
0.33 2D 28883800.3333333 28887565 1.19725237429642e-06 1398 0.00784623499284692 0
0.34 2D 29604332.5 29606847.5 1.21492722358508e-06 387 0.00234719813953488 0
0.35 2D 30467249.6666667 30474380.3333333 1.19476296319527e-06 1402 0.00716446619828816 0.234703041254896
0.36 2D 31673149.6666667 31676204.6666667 1.09674764456936e-06 751 0.00128260338215712 0
0.37 2D 32315982.3333333 32323151.6666667 1.00905354422179e-06 1044 0.0215159685823755 0.0478870813013548
0.38 2D 32885216 32889757.3333333 9.59585285540733e-07 1536 0.0105347549414063 0.197845295316925
0.39 2D 34006862.4 34010752 9.34341534416874e-07 1871 0.00814666218065206 0.0698882344481264
0.4 2D 35399919.8571429 35405777 9.00495800321881e-07 3566 0.0142445674711161 0.0811483224527868
0.41 2D 36663902 36672542 8.67586041900619e-07 1507 0.0159434867285999 0.0444394174355344
0.42 2D 37641395.4285714 37645258 8.40588722376215e-07 2252 0.0291760375666075 0.107471010260516
0.45 2D 43369633 43377942 6.46586993945924e-07 805 0.00958658 0.0374148027763811
0.46 2D 43991669 43995409 6.23494640755343e-07 270 0 NA
0.47 2D 46033973.6666667 46040953.7777778 5.60126898775068e-07 2392 0.0072679660409699 0
0.48 2D 48309835 48313658 5.102165793157e-07 163 0.0237906 0.182476272141098
0.49 2D 49691736.5 49696983.25 4.9178852838365e-07 2925 0.0146724682632479 0.0591991934550769
0.5 2D 51749450.4 51756153.8 4.80033726671038e-07 1581 0 Inf
0.51 2D 53570318 53572100 4.85891334296585e-07 484 0.00219200842975207 0
0.52 2D 55650348.5 55656139.0833333 5.09766584467514e-07 4914 0.00947053701668702 0.0413885517221631
0.53 2D 57832703 57838228.25 5.3128954972612e-07 1170 0.00422129115384615 0.0578885021943047
0.54 2D 60172663.3333333 60176853.8333333 5.18191373994572e-07 1811 0.00870767332965213 0.0463621516654668
0.55 2D 62213599.3571429 62217129.7142857 5.10670288970013e-07 2806 0.0126148842444761 0.128435289903565
0.56 2D 63865722 63870179.1666667 5.0504725959778e-07 1769 0.00222421034482759 0.149333269896588
0.57 2D 66629168.25 66634431.5 4.80403883922558e-07 1373 0.0087997693809177 0.164354981738845
0.58 2D 67690836 67697166.3333333 4.70819905313191e-07 2242 0.00169466251115076 0.227210930019341
0.59 2D 69853863.6666667 69857696 4.51056040915821e-07 1168 0.00246886974315068 0.0743743360517981
0.6 2D 72273524 72277039.25 4.28585042050564e-07 944 0.00475154237288136 0.143453240874506
0.61 2D 73576698 73583564 4.16315558563758e-07 1225 0.00154563715102041 0.157615047819313
0.62 2D 75520690.7692308 75525236.1538462 3.97302522416275e-07 3986 0.00443945763923733 0.223190134027161
0.63 2D 77713104.4545455 77719751 3.7521207963172e-07 3817 0.00408732889703956 0.0500651790400698
0.64 2D 80194063.4666667 80199874.8666667 3.52475957298062e-07 6434 0.00691669619707802 0.108393000336491
0.65 2D 83267677.6 83272702.6 3.27637810700772e-07 1313 0.0160731416450876 0.0820045759799058
0.66 2D 86253980.7777778 86260653.6666667 3.07161058280885e-07 4342 0.00136296892883464 0.0829255075260302
0.67 2D 89094997.3636364 89099328.8181818 2.91025634699456e-07 3382 0.00949697518923714 0.13923456575295
0.68 2D 95636924.8823529 95642073.8235294 2.60095602357261e-07 4821 0.0155003090250985 0.133707201285698
0.69 2D 101417659.666667 101422082.4 2.14242289926302e-07 3072 0.000822895983072917 0.621806221743406
0.7 2D 108986283.454545 108990930.227273 1.85781101540944e-07 6682 0.00338530912226878 0.095014821390592
0.71 2D 115513397.818182 115517589.454545 1.65989530427695e-07 7150 0.00962758849846154 0.0940203631032021
0.72 2D 121082092.12 121086833.36 1.52297201340274e-07 8326 0.00128555318436224 0.275048034069738
0.73 2D 126673920.266667 126680005.4 1.42554058229505e-07 4364 0.00183181833180568 0.339724041059912
0.74 2D 131776958.75 131782349.7 1.28461257774997e-07 6635 0.000928747505651846 0.210986839736208
0.75 2D 136350194.636364 136355009.818182 1.18390349056271e-07 3270 0.00185450621406728 0.288547035638452
0.76 2D 145098127.2 145103061.8 9.99915683135748e-08 7058 0 Inf
0.77 2D 169693490.931034 169699163.655172 4.90084616770915e-08 38606 0.000731033485986634 0.171748380746275
0.78 2D 195900419.380952 195906173.238095 1.83952655387246e-08 7290 0 Inf
0.79 2D 207866385.351351 207874639.648649 1.06111201862035e-08 14974 0.000116445396687592 0.372289790028622
0.8 2D 300548849.874317 300557711.278689 1.11142071661216e-08 73073 0.000141524114214553 0.479110378421656
0.81 2D 352616757.44 352622918.54 4.62587884629188e-08 19431 0.000153633696155628 0.789213679421535
0.82 2D 372087156.761905 372091994.52381 6.18834418865321e-08 13076 0.000296395353624962 0.166073170165347
0.83 2D 383146458.921053 383151637.078947 6.82824546643092e-08 11977 0.000217415645487184 0.823854154326856
0.84 2D 398923547.981481 398928097.648148 7.449339126955e-08 15931 0.00053413889755822 0.254924155680215
0.85 2D 415073971.217391 415078315.173913 7.9147650811876e-08 4993 0 Inf
0.86 2D 422177727.965517 422182374.724138 7.95336956461479e-08 9437 0.00149168863579527 0.436369623123963
0.87 2D 439423065.823529 439427711.220588 8.60307538916576e-08 20943 0.0028275254283054 0.201915577005196
0.88 2D 455689269.222222 455693505.944444 9.5188024523411e-08 5810 0.00154154850430293 0.113028882872821
0.89 2D 460938998.529412 460945135.588235 9.72826299454654e-08 7063 0.00828081389494549 0.138177068112264
0.9 2D 470850772.3125 470856021.53125 1.00660448474492e-07 10303 0.00473465026497137 0.0651582681926834
0.91 2D 477665089.047619 477669611.142857 9.74186704631793e-08 5472 0.00287319678910819 0.14617899720416
0.92 2D 488947049.69697 488950907.151515 8.94237166123364e-08 8645 0.000356418646616541 0.370514791581257
0.93 2D 498624207.428571 498628761 9.10152394458094e-08 4900 0 Inf
0.94 2D 509460450.857143 509467706.714286 1.02893559366488e-07 6067 0.000789634751936707 0.17969844637189
0.95 2D 517664623.296296 517670197.592593 1.18987764146249e-07 8982 0.00144332279225117 0.310147734714041
0.96 2D 525758477.272727 525763359.772727 1.38287798960091e-07 6069 0.0037420153633218 0.112681720368814
0.97 2D 534050576.653846 534054571.769231 1.54474552189251e-07 9589 0.00337172546146626 0.216878731125152
0.98 2D 540167217.619048 540173107.714286 1.69518289485861e-07 9048 0.00695785027961981 0.151958513675836
0.99 2D 546276761.2 546280838.7 1.8742587739443e-07 6200 0.0105250870596774 0.105025418518579
1 2D 551560287.4 551569097.8 2.09091601607031e-07 2627 0 NA
1.01 2D 554658946.454545 554663088.636364 2.14010154532981e-07 3127 0.00225635002238567 0
1.02 2D 557741707.285714 557744897 2.29107751934429e-07 2416 0.00287911079884106 0.165669119732255
1.03 2D 562478282.571429 562482095.857143 2.55889815183872e-07 1530 0.00849283431372549 0.0447195115236132
1.04 2D 565868998.888889 565873746.277778 2.71177796525435e-07 7079 0.00573938625935867 0.12185990696047
1.05 2D 571594255.888889 571598578.111111 3.06538685448542e-07 2325 0.00460891290752688 0.0998182208434212
1.06 2D 574975656 574980274 3.34029859058074e-07 2524 0.00231888736529319 0.181753685491254
1.07 2D 578200357.785714 578204518.5 3.74721622309131e-07 4188 0.0101667253361987 0.0286476242672163
1.08 2D 580113150 580117753 4.02120523325635e-07 2420 0.00224005730165289 0.398585813368001
1.1 2D 584644156.166667 584646544 4.26639913785803e-07 852 0.00860990124413146 0.183125308512792
1.11 2D 587683533 587688118.166667 4.20575252235006e-07 2499 0.00608526114445778 0.0423164965742639
1.12 2D 589008830.25 589013638.75 4.20069307698967e-07 1052 0.00762467536121673 0.0527469942222112
1.13 2D 590376393 590381263.75 4.17782690020529e-07 3080 0.00397688517532468 0.1235217604069
1.14 2D 592976746.111111 592984034.333333 4.16768830740074e-07 3951 0.00470235845229056 0.165083326769724
1.15 2D 595243405.384615 595247854.692308 4.22199718862252e-07 3250 0.0135916088 0.0595623925301277
1.16 2D 598179930.166667 598184157.833333 4.44741295603703e-07 2538 0.00443857085894405 0.242055407685393
1.17 2D 601135277.875 601140964.5 4.64189157282248e-07 2976 0.00656530947916667 0.0768393595159597
1.18 2D 604731023.75 604734872.25 4.70094564294852e-07 726 0.018297714600551 0.0539153330865027
1.19 2D 607060789 607065683.75 4.80321614795077e-07 2791 0.0126522324747402 0.170788439013459
1.2 2D 609020917.666667 609025948.416667 4.86042553993941e-07 5628 0.0027789213503909 0.0458691075608036
1.21 2D 610810502.428571 610814954.285714 4.82986339822895e-07 1840 0.0194478032717391 0.029818890112816
1.22 2D 612034540.666667 612038995.333333 4.76627252408503e-07 1233 0.0107105256447689 0.0388225349979983
1.23 2D 613341043.111111 613346392.666667 4.65717554770002e-07 2472 0.00731425533980583 0.10781949822329
1.24 2D 615065700.5 615068881.75 4.44862643942623e-07 775 0.00226179677419355 0.529329228689152
1.25 2D 617184921.538462 617190062.076923 4.09568757568489e-07 4855 0.0101482945066941 0.135237679482866
1.26 2D 620198941.285714 620203279.285714 3.84024989646096e-07 1360 0.0146669622794118 0.0995136383121797
1.27 2D 622292980.285714 622297864.714286 3.54570112115094e-07 2483 0.00598935265404752 0.0376862024231772
1.28 2D 624689383 624694015.625 3.3184207800811e-07 3301 0.0127859438988185 0.093662358744965
1.29 2D 628477514.333333 628483840.166667 2.95768569030923e-07 4540 0.0040818475969163 0.139296196389826
1.3 2D 634444345.875 634449252.916667 2.38654207636568e-07 7824 0.0147689707413088 0.0599798600266666
1.31 2D 644462838.538462 644467701.653846 1.7787695770578e-07 17212 0.0168194422199628 0.0894288853064507
0 3D 1701169.46153846 1705965.23076923 9.00524510756906e-07 4302 0.0196574187587169 0.0578259400055569
0.01 3D 3828891.5 3834347.75 9.28225958718266e-07 2003 0.018461603349975 0.0698286428595235
0.02 3D 6213400.26666667 6218059.66666667 9.66270835848323e-07 4826 0.00583850539784501 0.095530348938625
0.03 3D 7418421.5 7425270.83333333 9.83743795950141e-07 2236 0.00736753430232558 0.0344043559768126
0.04 3D 8767690 8775183.5 1.00086066952729e-06 1138 0 NA
0.05 3D 8971249 8975091 1.00320593344541e-06 354 0.0316623 0.0260158927178379
0.06 3D 10453763 10456812 1.01960951541152e-06 217 0.0100460829493088 0.133175394495413
0.08 3D 11692665 11697586 1.02743486681109e-06 1690 0.00528795188757396 0.031929790036079
0.09 3D 12271502.6666667 12274413.3333333 1.03011290698092e-06 624 0.0247922822115385 0.0556660755436576
0.1 3D 13302372.2 13306714.8 1.05364691400083e-06 1761 0.0107280917206133 0.0620301761933375
0.11 3D 13864791 13868334.5 1.06229984651606e-06 175 0.023252628 0
0.12 3D 14596417 14603787 1.06977301720594e-06 385 0.0150374397402597 0.0995651788126478
0.13 3D 15304981 15308627.5 1.07443320411985e-06 329 0.0215246945592705 0.0392860408804702
0.14 3D 16404639.6 16409914.6 1.0937012511935e-06 2018 0.0073885264271556 0.0772872098781735
0.15 3D 16989921 16992606 1.09673229779577e-06 16 0 NA
0.18 3D 19744891.5 19747444.5 1.10470879804918e-06 273 0.00967032967032967 0
0.19 3D 20785158.3333333 20786587.6666667 1.18889476279284e-06 281 0.0163578072597865 0
0.2 3D 22047120 22052398 1.26047788850451e-06 397 0 NA
0.21 3D 22357174.6 22362044.2 1.26809349283021e-06 1575 0.00445502567619048 0.125035062381427
0.22 3D 23128353 23131209.5 1.27416755304865e-06 388 0.0102454556701031 0.071930960188334
0.23 3D 23669446 23673272.5 1.26522617057576e-06 436 0 NA
0.25 3D 25259300.6666667 25263528.6666667 1.17663916435633e-06 1071 0.0122487371428571 0.0823957297869587
0.26 3D 26215820.5 26219240.5 1.08021369422023e-06 437 0.00968387034324943 0.134603584633481
0.27 3D 26376617.5 26380103.5 1.06056871797917e-06 349 0.0249317908309456 0
0.29 3D 28369339 28373793 8.81903070516482e-07 356 0.00217667266853933 0
0.3 3D 29220472.5 29225185.5 8.2732826910849e-07 713 0 Inf
0.31 3D 30072114 30079482.8 7.86440901902269e-07 2561 0.0214306599414291 0.103163929465169
0.32 3D 31690334 31694647 7.25666031943846e-07 352 0.0149477 0
0.33 3D 33239028.6666667 33247311.6666667 6.89323078927085e-07 2929 0.00134180158415842 0
0.34 3D 36722328.0909091 36726926 6.09094503866452e-07 2939 0.0137586724872406 0.0422817473406493
0.35 3D 39872910.75 39877099 5.52826701807514e-07 2276 0.00656902739015817 0.0959655927375338
