poscM Chromosome Start End recRate nb_complete_site piSyn f0
0.3 1D 34733574 34736854.6666667 7.214901644776e-07 1052 0.00161599049429658 0.479332138054684
0.31 1D 35639168 35645648 7.0246643381053e-07 262 0.00299625 0
0.32 1D 36792337.8 36797632.2 6.78427112521435e-07 3235 0.000974289171561051 0.146084222423648
0.33 1D 37530336 37533695 6.63122898946303e-07 176 0.00448179 0.290952945140223
0.35 1D 39287710 39292333 6.26857713432907e-07 82 0 NA
0.36 1D 41486068.8333333 41489175.6666667 5.81991628846337e-07 1512 0.00259056831349206 0.117510174634338
0.37 1D 43173708.6666667 43178988 5.47845694936579e-07 511 0.0127970454011742 0
0.38 1D 45436761.6666667 45441451.3333333 5.025965087685e-07 868 0.000852692580645161 0
0.39 1D 47867028.3333333 47873481 4.54539786346725e-07 1014 0 NA
0.4 1D 49744518.25 49750067.375 4.17882107031281e-07 3997 0.00158315708781586 0.434515102792233
0.41 1D 52751592 52757766.3333333 3.59920902121984e-07 454 0.00168883114537445 0
0.42 1D 55509563 55514464.25 3.0761932074991e-07 2464 0.00386484113230519 0.0963463005451173
0.43 1D 59820843 59826961.8571429 2.2745639822204e-07 5030 0.000308269145129225 0.148762983574422
0.44 1D 71551374.4897959 71556650.8979592 5.73970384468747e-08 17830 0.000934591897924846 0.256895068498392
0.45 1D 84740712.3333333 84743071 0 702 0 NA
0.46 1D 85557991.6666667 85564106.1666667 0 2600 0 NA
0.47 1D 87171325.75 87179454 0 2681 0.000317591052219321 0
0.48 1D 91236406.7 91240987.8 0 4872 0 NA
0.49 1D 116939648.896552 116945573.87069 0 36726 5.82618756466808e-05 0.84463987858593
0.5 1D 150285006.5 150301843 0 613 0 NA
0.51 1D 154007616 154022637 0 892 0 Inf
0.52 1D 207666079.111732 207673229.111732 3.54187092085792e-08 67830 0.000106274575807165 0.642477951422774
0.53 1D 251146043.457143 251152377.485714 7.7633388899607e-08 13314 0.00175081965900556 0.219617532524072
0.54 1D 262337404.333333 262342903.2 8.76201959574457e-08 9803 0.000550889229827604 0.296722039149072
0.55 1D 281201599.707317 281206180.463415 1.03509492895671e-07 13839 0.000232300576631259 0.472213998816875
0.56 1D 293460267.607143 293464710.285714 1.13031136404362e-07 8970 0.000614842250167224 0.051807298430395
0.57 1D 301482800.030303 301489345.878788 1.19116170673943e-07 12536 0.000267691391193363 0.247821784750992
0.58 1D 310041596.25 310046030.892857 1.27002282038674e-07 9016 0.000267187436335404 0.377675341889152
0.59 1D 317017233.304348 317024165.913043 1.34970155949227e-07 9532 0.000256608158833403 0.0926260235752412
0.6 1D 324483387.4375 324488765.0625 1.40052391958624e-07 5830 0.000141591612349914 1.66791523371094
0.61 1D 329234769.52381 329239815.285714 1.42064984571392e-07 6905 0.0015782376929761 0.190767681868155
0.62 1D 335173347.73913 335179187.347826 1.45641928982726e-07 9100 0.00103217601978022 0.195141751836266
0.63 1D 343363251.515152 343368547.121212 1.52360870396512e-07 9716 0.00152665855496089 0.309226392033492
0.64 1D 349628111.434783 349632944.913043 1.58954357900788e-07 7489 0.00107009014287622 0.256592959421476
0.65 1D 355855111.75 355859570.75 1.66745313690862e-07 5230 0.000767453684512428 0.28037918429751
0.66 1D 361797506 361802586.529412 1.75399699661738e-07 5449 0.00144852262616994 0.0862717995840717
0.67 1D 365914177.043478 365917771.347826 1.82008844678249e-07 5323 0.0030940364230697 0.056051705202387
0.68 1D 371237241.111111 371240945.555556 1.91734891887771e-07 3414 0.000681797355008787 0.100277439171783
0.69 1D 376241537.933333 376245812.733333 2.18674674429817e-07 4678 0.00238255343138093 0.246011002994327
0.7 1D 381231239.2 381235306.5 2.50513407883934e-07 4242 0.00382321037010844 0.057247244563657
0.71 1D 386662919.9375 386668441.875 2.87585849920794e-07 7195 0.000565911245031272 0.616112963903045
0.72 1D 392210215.8 392214910.1 3.3366812137052e-07 2882 0.00213567786259542 0
0.73 1D 397069847.5 397074266.5 3.86326675240538e-07 1176 0.00329488724489796 0.295099106082569
0.74 1D 399063673.333333 399066885.666667 4.00983810255685e-07 1360 0 Inf
0.75 1D 400098991.2 400104174.4 4.0667115627301e-07 1352 0 Inf
0.76 1D 402249154.75 402252678.75 4.14086662607393e-07 1111 0.0169672520252025 0.0854716023353506
0.77 1D 403454267 403458202.1 4.15933138113445e-07 2165 0.000356178203233256 0.306057658736646
0.78 1D 406038975.2 406042703.8 4.13860956226628e-07 1062 0.00304318781544256 0.212361253429157
0.79 1D 408598871.4 408603038.2 4.14182639049971e-07 3107 0.00421080218538783 0.15092327464835
0.8 1D 410255273.6 410261550.2 4.19833672880058e-07 3056 0.00220017304319372 0.101983723519653
0.81 1D 412040903 412049208 4.30597484824584e-07 1656 0.00149079106280193 0.461131641518987
0.82 1D 414248673.25 414252050 4.32434516589218e-07 751 0.00413799386151798 0.0741152543093251
0.83 1D 416154494.6 416160570.4 4.3948138613262e-07 1918 0.00124179627737226 0.191855225900809
0.84 1D 418894368.5 418901013.75 4.89876034656581e-07 3704 0 Inf
0.85 1D 422178438.25 422185965.625 5.09195522027946e-07 7482 0.00288371989708634 0.0419074870664106
0.86 1D 426216120.692308 426220182.153846 5.47962276954707e-07 2552 0.00252598354231975 0.139879843817626
0.87 1D 430413348.5 430418318 6.17892992914589e-07 897 0.00628326722408027 0
0.89 1D 430976701 430983376 6.27658063680163e-07 474 0.0032967 0
0.9 1D 431796768 431801512.666667 6.41478746530212e-07 2367 0.00265942433882552 0.146520588621244
0.91 1D 432058408 432062311.333333 6.4579507217574e-07 1055 0.00143688437914692 0
0.92 1D 432873260.25 432878408.25 6.58994652736807e-07 1996 0.00325538544088176 0.197875715839786
0.93 1D 433694969.666667 433700850 6.7187181695893e-07 1155 0.00756218060606061 0.157490132086549
0.94 1D 434267438 434269267 6.80596758915021e-07 85 0 NA
0.95 1D 435767140.666667 435769610.666667 7.02492175702492e-07 553 0.00547217772151899 0.150568314293801
0.96 1D 436594306 436599601 7.13930569382346e-07 1044 0.00551352210727969 0.235984192315977
0.97 1D 437432659 437437008.5 7.33534519686398e-07 768 0.003061313203125 0.391145023402649
0.98 1D 438672143 438677427 7.71668894864884e-07 784 0.00309901637755102 0.0953990750290896
0.99 1D 439981355.777778 439985114.555556 7.42548789856351e-07 2373 0.00236571405815424 0.446528730980134
1 1D 443585459.071429 443589973.357143 7.21379312484028e-07 4290 0.0037824548997669 0.163061843769262
1.01 1D 446153839.2 446158836.6 7.29021767905843e-07 2148 0.00586432442271881 0.0183847987951221
1.02 1D 446981946.5 446985864 7.2825582144251e-07 739 0 Inf
1.03 1D 447968115 447972004.285714 7.2531057627782e-07 1008 0 Inf
1.04 1D 449163163.5 449166746.75 7.24921650200236e-07 308 0.00240136590909091 0.313429302343755
1.05 1D 449742046.4 449747452 7.27326287955261e-07 2044 0.00079048310665362 0.422423181637413
1.06 1D 451128789 451132397 7.38813049530761e-07 248 0.00349345 0
1.07 1D 451737271 451739395.666667 7.46887581545128e-07 332 0 Inf
1.08 1D 452494071 452500203.5 7.59288875583914e-07 974 0.00320265737166324 0.0742927129289593
1.09 1D 453274017 453278271 7.74903385554547e-07 656 0.00120907 0.28889477036069
1.1 1D 454394531 454399086.5 8.02456861524297e-07 454 0 Inf
1.11 1D 455637271 455640157.8 8.39948598392818e-07 1482 0.00103989553306343 0
1.12 1D 457224174.5 457229064.75 8.98235245533771e-07 1377 0 Inf
1.13 1D 458842059.615385 458846759.846154 9.57738667521297e-07 3532 0.00276900159682899 0.185062818656573
1.14 1D 461474354 461478506.571429 1.01208564627624e-06 1988 0.00511904823943662 0.180207012552704
1.15 1D 462658451.166667 462662406.333333 1.04338501748841e-06 1543 0.0115398213869086 0.0129089092292122
1.16 1D 463490591 463494658 1.10445679939063e-06 230 0.0115942 0
1.17 1D 464140500 464147926 1.14170428773417e-06 460 0 NA
1.18 1D 464512902.666667 464517485 1.15727490624447e-06 1547 0 Inf
1.19 1D 465292942.75 465296845 1.1772453245853e-06 1674 0.000282265770609319 0
1.2 1D 466124310 466131412 1.18035837954181e-06 1458 0 Inf
1.21 1D 467016328 467019324.5 1.16271500100385e-06 240 0 NA
1.22 1D 467985840.166667 467993116.333333 1.12908086304713e-06 2347 0.00434748335066042 0.112544331540643
1.23 1D 469078805.75 469084527 1.15099376049844e-06 1822 0.00210658383644347 0.717771660030628
1.24 1D 469783173.5 469785860.5 1.16261532394141e-06 1240 0.000592850322580645 0
1.25 1D 470584075 470587839.142857 1.15623796882182e-06 1297 0.0121733837316885 0.0300699859072323
1.26 1D 471561390 471567662.4 1.11734273442656e-06 1746 0.00556746380297824 0.281165463290758
1.27 1D 472116569.5 472120408.5 1.08015212803411e-06 811 0.00100409854500617 0
1.28 1D 472526935.666667 472530229.333333 1.05595047701203e-06 994 0 Inf
1.29 1D 473807556.75 473812095.75 1.02103484422738e-06 2836 0.00835177602961918 0.0571150407430759
1.3 1D 475327230.777778 475332210 9.92542353190174e-07 3340 0.00639977649550898 0.145842279565443
1.31 1D 476786196 476790483.923077 9.84242882683813e-07 2972 0.00616446986877524 0.0505229199692702
1.32 1D 478258399.5 478263063.25 9.92015451560388e-07 1325 0.00119905858113208 0.287995441354489
1.33 1D 478961323 478965638.4 1.00201238005677e-06 1522 0.0110705990998686 0.164944694820971
1.34 1D 479750606.666667 479756894 1.01795443385136e-06 1933 0.00489269722193482 0.0477441704869791
1.35 1D 480596972.571429 480602579.857143 1.0402902619383e-06 2651 0.00198015356167484 0.0886560771464632
1.36 1D 481637538.666667 481642496.333333 1.05754506026353e-06 1148 0.00427704136759582 0
1.37 1D 482217137 482218242 1.06049841476365e-06 166 0.00469667 0.295375233942346
1.38 1D 483066434 483070928.5 1.05837717269826e-06 1403 0.0055608006129722 0.0586084350965805
1.39 1D 483879050.8 483886553.6 1.05198520622478e-06 1902 0.00691309400630915 0.0518383228133618
1.4 1D 484678218.125 484683325.625 1.05082224899672e-06 3499 0.00330250038868248 0.135516170680366
1.41 1D 485630303.25 485635274.25 1.05147613424436e-06 2195 0.00525044387471526 0.13622948961294
1.42 1D 486153883 486157901.666667 1.05201162733837e-06 1134 0.017958681984127 0.156685462442147
1.43 1D 487213038.25 487217736.25 1.05333978273969e-06 882 0.00178795756235828 0.427480431772767
1.44 1D 488158308.333333 488164652.666667 1.05323772916889e-06 1869 0.000899329502407705 0.132129124269288
1.46 1D 490598491 490599939 1.04891394947515e-06 165 0 NA
1.47 1D 492813999 492820976.428571 1.04805968518512e-06 4067 0.00158129206540448 0.178017648924487
1.48 1D 494161954.285714 494166795 NA 2466 0.00201208142741281 0.137021624522491
0 2D 276881.333333333 283114 NA 962 0.00104953777546778 0.595390878633891
0.01 2D 672180 675387 1.63675003794495e-06 246 0.0533516 0
0.03 2D 2472602 2477802 1.55116453599258e-06 256 0.0545190984375 0.0628757158866032
0.04 2D 3055410 3058091.5 1.52408936685445e-06 350 0.0404879565714286 0.0813630265558757
0.05 2D 3773856 3790417 1.49011709750458e-06 1781 0.000455192 2.52796622084747
0.06 2D 4551240 4553710 1.4533230545736e-06 525 0.0146507268380952 0.090986202577599
0.07 2D 5128180 5132372.5 1.42524642028195e-06 881 0.0189640087627696 0.0273962688071146
0.08 2D 5293241.33333333 5296648.66666667 1.41716802697136e-06 901 0.0182910498335183 0.0139118585068312
0.09 2D 5750473.33333333 5756617 1.39449512572081e-06 747 0.00114201410977242 0.265987471769211
0.1 2D 6544777 6551864.5 1.35457445229177e-06 1101 0.00144596571662125 0.141308583944063
0.11 2D 7171466.33333333 7174692.66666667 1.32265975285021e-06 1010 0.0154381188118812 0.0892677012666346
0.12 2D 8424253 8431177 1.25707849912081e-06 639 0.0270776791862285 0.03940680544821
0.14 2D 10604162 10609282.5 1.13966163442667e-06 1290 0.0117363508527132 0.174597945298502
0.15 2D 11633154.6 11640131 1.05963835090182e-06 2114 0.00710537108798486 0.0615026957021403
0.16 2D 12598533.3333333 12605249.6666667 9.48011033153969e-07 846 0.0273658613475177 0.0807245289701016
0.17 2D 12786575.25 12790057 9.24668499210806e-07 1180 0.0142099211016949 0.0674277179189004
0.18 2D 13785665.6 13791672.4 8.51516721872853e-07 3090 0.00134713595469256 0.219889991474422
0.19 2D 14559687.75 14564423.75 8.53716800297913e-07 1060 0.0169272262075472 0.013014597052154
0.2 2D 15603333.3333333 15612279.6666667 8.85750226229152e-07 566 0 NA
0.21 2D 18174100 18178256.8 8.80538765586072e-07 1149 0.0175797158398607 0.0223494452362429
0.24 2D 22144303 22146318 1.05925612354944e-06 238 0 NA
0.25 2D 22704955.5 22708829.5 1.08896942947058e-06 343 0.0131945064139942 0.0513950776890382
0.27 2D 24630220.5 24635012.5 1.14813834901622e-06 1321 0.00123372311127933 1.1139721256209
0.28 2D 25167098.375 25174340 1.15167104441735e-06 2752 0.000541448869186047 0.152126818584316
0.29 2D 26516591.5 26521336.5 1.13736138041395e-06 335 0 Inf
0.3 2D 26979932.3333333 26989046 1.1236129321101e-06 1622 0.00301233235511714 0.0935619197358345
0.31 2D 27748884.1666667 27752142.6666667 1.11838023936849e-06 1272 0.0235561254716981 0.0765475060573583
0.32 2D 28309274 28318688 1.16049440489281e-06 2590 0 NA
0.33 2D 28994680 28999303.2 1.20172331774466e-06 2188 0.00775664729890311 0.0135389187968822
0.34 2D 29586502.5 29589142.75 1.2148430056502e-06 972 0 NA
0.35 2D 30434355.5 30441227.5 1.19650555244367e-06 1748 0.00740880160183066 0.169228870831258
0.36 2D 31805895 31811622 1.08079072254637e-06 506 0.00164271 0.272066889469231
0.37 2D 32249896.75 32256377.75 1.01890433857953e-06 1148 0.00483090975609756 0.0412349885980314
0.38 2D 32793492.5 32798717.5 9.61569407114963e-07 977 0.0202553547594678 0.0577039317189592
0.39 2D 34062019.2 34065884.4 9.33052054194288e-07 787 0.00908998025412961 0.0314656262415841
0.4 2D 35484603.1666667 35490838 8.983719263319e-07 3784 0.00295359967758985 0.36693895496161
0.41 2D 36429955 36435843.75 8.73853702040349e-07 2086 0.00232942659635666 0.0464941357600981
0.42 2D 37572995.6 37576636.6 8.42526853737547e-07 1582 0.00779997271175727 0.0557910724416186
0.45 2D 43325165.5 43331997 6.48343102226166e-07 78 0 Inf
0.46 2D 44033364.5 44038002.5 6.21990576391103e-07 1158 0.00171564816062176 0.399408941036937
0.47 2D 46090555.3333333 46098494.5 5.58652655484363e-07 3658 0.000827433039912521 0.150166767321382
0.48 2D 47862631.5 47867842 5.1851414123593e-07 601 0 NA
0.49 2D 49751558 49756721.3333333 4.91211354674989e-07 3085 0.000271613776337115 0.953239078274578
0.5 2D 51593202.2 51600317.6 4.80845997153954e-07 2626 0 Inf
0.51 2D 54073140.6666667 54074732.3333333 4.88781223108388e-07 432 0 Inf
0.52 2D 55600703.6153846 55606641.5384615 5.08935088296721e-07 4947 0.000647041605013139 0
0.53 2D 58021597.6 58026877 5.30745723152727e-07 1097 0.00427088450319052 0.0487862300036991
0.54 2D 60119906.2 60124337.6 5.18525593729751e-07 2132 0.00651786766885554 0.0826818841862069
0.55 2D 62185707.3333333 62190223 5.10656075034391e-07 3169 0.00384277761123383 0.111864574133889
0.56 2D 63631297 63641301 5.07091412338199e-07 1408 0.00282606154119318 0.0575247120598149
0.57 2D 66985283.2857143 66990158 4.7719851795633e-07 1304 0.00949083441717791 0.127903029284288
0.58 2D 67690836 67697166.3333333 4.70819905313191e-07 2315 0 NA
0.59 2D 69853863.6666667 69857696 4.51056040915821e-07 1124 0.00627481252669039 0
0.6 2D 72343502 72347843.2 4.27921915441232e-07 1816 0 NA
0.61 2D 73717107 73721759.3333333 4.14995689815162e-07 986 0.000833672576064909 0
0.62 2D 75359744.4166667 75364481.3333333 3.98979461579823e-07 4945 0.000150223609706775 0.307206848705149
0.63 2D 77783831.4166667 77790843.1666667 3.74529845258428e-07 5118 0.000912626678389996 0.198895319384954
0.64 2D 80252563.9 80257784.7 3.51987484566455e-07 4026 0.00229784743914555 0.413633456272823
0.65 2D 82959082.3333333 82964532.8888889 3.29974897777736e-07 2710 0.000293347058302583 1.72847984120488
0.66 2D 86552888.5454545 86563940.6363636 3.05294905312417e-07 4380 0.00092208471826484 0
0.67 2D 89100503.6153846 89104541.4615385 2.91019388175424e-07 3707 0.000452169080118694 0.68679570949555
0.68 2D 95373260.4705882 95378096.7058824 2.61441109074737e-07 6261 0.00120512307618591 0.511654740647657
0.69 2D 100942472.882353 100946276.941176 2.17783362516446e-07 3005 0.00467301600998336 0.125757998227699
0.7 2D 109011446.952381 109015952.571429 1.85978856572763e-07 6880 0.000801688280232558 0.29249492982412
0.71 2D 115651524.913043 115655885.608696 1.65498095112506e-07 8069 0.00359522503408105 0.14342843591706
0.72 2D 120842277.230769 120846910.692308 1.52616437210586e-07 7509 0.00115567858436543 0.106567443242266
0.73 2D 127220036.222222 127225694.666667 1.4100641193307e-07 2964 0.00106339967948718 0.219450353802979
0.74 2D 131691203.277778 131696876.111111 1.28678884995082e-07 5852 0.00053116757518797 0.442739168103489
0.75 2D 136596084.666667 136601887.25 1.17943187523722e-07 4292 0.00106997340167754 0.230949535584348
0.76 2D 145155020.315789 145160359 9.98411605728339e-08 7225 0.0004408392816609 0.580987758923423
0.77 2D 170144378.405172 170150356.077586 4.82280802803912e-08 38957 0.000787926297199476 0.250951776675131
0.78 2D 195813194.833333 195819362.611111 1.84619969485288e-08 7985 0.000718211213149656 0.238046314918846
0.79 2D 207954025.325 207962412.775 1.05752286715784e-08 16768 0.000141868185233779 1.05898795295145
0.8 2D 298981557.333333 298990320.655556 1.03165328560708e-08 67917 0.00019548887671717 0.402475124828557
0.81 2D 353236919.244898 353243571.55102 4.68027400315035e-08 18796 0.00102080898276229 0.178105756334642
0.82 2D 371878394.157895 371883279.894737 6.17876822005456e-08 12299 6.11614414180015e-05 1.53372778832185
0.83 2D 382621882.294118 382627489 6.79760982465283e-08 13470 0.00142955072590943 0.426236192104753
0.84 2D 398312917.791667 398317256.354167 7.43091095209809e-08 14253 0.000891521020136112 0.314894225902155
0.85 2D 414705371.157895 414710009.684211 7.90464341358461e-08 5769 0.000793046968278731 0.0489228003826182
0.86 2D 422720420.1 422725264.2 7.9549048797447e-08 9533 0 Inf
0.87 2D 439977757.310811 439982637.418919 8.64646250084845e-08 23420 0.00191639831127242 0.135704659754673
0.88 2D 455184015.15 455188433.35 9.49769154160639e-08 6474 0.000688455514365153 0.55081331577019
0.89 2D 460837974.777778 460843426.166667 9.7243895589718e-08 7132 0.000213763655356141 1.80950422238869
0.9 2D 470918893.333333 470924969 1.00695266720428e-07 7085 0.00444081545518701 0.142489260024675
0.91 2D 478521614.32 478526422.32 9.64616666594959e-08 6739 0.000906333678587327 0.336950012232426
0.92 2D 489722534.125 489727519.34375 8.91450136849583e-08 10092 0.000155713908045977 0.87510844213904
0.93 2D 497948116.615385 497953270.153846 9.03949259879812e-08 4447 0 NA
0.94 2D 509479711 509486170.791667 1.0288224771475e-07 6273 0 Inf
0.95 2D 517659971.928571 517665698.678571 1.18970840036535e-07 8260 0.000189602828087167 0.146855401876904
0.96 2D 525638731.857143 525643656.928571 1.37969382011109e-07 10062 0.00064141573126615 0.237666992424812
0.97 2D 534262457.76 534266314.2 1.5494797704483e-07 8498 0.00201283896928689 0.146539376974968
0.98 2D 539734561.7 539740396.4 1.68359179939675e-07 10114 0.00141232840963022 0.201894999743157
0.99 2D 546199515.666667 546203864.904762 1.87204539317681e-07 5808 0.00246261454373278 0.241043312785117
1 2D 552100560.75 552105101.5 2.11097329209769e-07 558 0.00134558817204301 0
1.01 2D 554418812.777778 554423472.333333 2.13566264923315e-07 2653 0.00611250163965322 0.0276915782058901
1.02 2D 557936652 557939946.666667 2.30635300232521e-07 2743 0.00107207676266861 0
1.03 2D 561756673 561762896.4 2.53352120841919e-07 1098 0 NA
1.04 2D 566138440.421053 566143291.894737 2.72827189537754e-07 7568 0.000201168212209302 0.68622620608169
1.05 2D 571579412.916667 571584285.083333 3.06426907141188e-07 3356 0.000967071927890346 0
1.06 2D 574700346.2 574705162.4 3.3159455660374e-07 2381 0.00243411049979 0.234371256168735
1.07 2D 578145234.6 578150002.8 3.73822929585265e-07 3229 0.00751399282130691 0.07620115202083
1.08 2D 580171170.833333 580175663.833333 4.02771424552314e-07 2102 0.00682503051379638 0.126911631684316
1.1 2D 584787728.666667 584790992.166667 4.26472449947998e-07 687 0.00147164902474527 0.140860899211302
1.11 2D 587787334.2 587792096.8 4.20638506116758e-07 2210 0.000211342235294118 0
1.12 2D 589145046.25 589149455.25 4.19998391120118e-07 1038 0 NA
1.13 2D 590349022.625 590353777 4.17842903545496e-07 2983 0 Inf
1.14 2D 593054827.428571 593062804.714286 4.16889835631954e-07 3249 0.000472886848261003 0
1.15 2D 595371527.916667 595375784.083333 4.22677356914008e-07 2886 0.00469715817740818 0.0844202570544693
1.16 2D 598105352 598111035.5 4.43224055509821e-07 1428 0.0011018431302521 0
1.17 2D 601151576.636364 601156520.727273 4.64415357391756e-07 2806 0 Inf
1.18 2D 604892974.333333 604896744 4.69994487002012e-07 1047 0 NA
1.19 2D 606998075.5 607003064.75 4.79995544994461e-07 2760 0.00545383357246377 0.156286644605165
1.2 2D 608864995.545455 608870382.909091 4.86048716354017e-07 5033 0.00219480241247765 0.209341487260775
1.21 2D 610813387.142857 610818338.285714 4.82971076426153e-07 1751 0.0027555467447173 0.0967081720337154
1.22 2D 612034540.666667 612038995.333333 4.76627252408503e-07 1306 0.0028637482388974 0.062170946033096
1.23 2D 613331600.166667 613337232.333333 4.65806304606977e-07 1812 0.00614037588852097 0.123104745249456
1.24 2D 615281131 615284924.5 4.41714175109851e-07 351 0 NA
1.25 2D 617005560.75 617010276.75 4.12859540517325e-07 5361 0.00224602040664055 0.133003904669906
1.26 2D 619809933.111111 619813710.888889 3.89396180791396e-07 1657 0.000494870247435124 1.96187475243902
1.27 2D 622158833.181818 622164428.909091 3.55978431698607e-07 1959 0.0019360719754977 0.184275313656396
1.28 2D 624733549.454545 624737722.636364 3.31423707030181e-07 3423 0.00335882210049664 0.120694383035426
1.29 2D 628151574.545455 628156787.272727 2.98884727235138e-07 4414 0.00506687948572723 0.0878257752514648
1.3 2D 634181590.84 634186120.52 2.41177485052838e-07 8327 0.00313500213762459 0.061619322826058
1.31 2D 644581042.254902 644586152.117647 1.78526152990974e-07 19341 0.00426690808799959 0.119801591496466
0 3D 2022375.22222222 2027581.55555556 9.04280615856759e-07 3861 0.00136246805749806 0.176220883655959
0.01 3D 3887313.28571429 3892134.85714286 9.29100534786184e-07 2872 0.00330206736768802 0.138717350964695
0.02 3D 6260453 6265164.5 9.66984062064026e-07 4242 0.00547167703677511 0.157143592414628
0.03 3D 7315562.44444444 7321227.22222222 9.82311913813044e-07 3669 0.00774999048242028 0.0965836006892741
0.04 3D 8486638.66666667 8492398.33333333 9.97454639068206e-07 1345 0.00666473435687732 0.0761452704377219
0.05 3D 9184669.66666667 9187061.66666667 1.00559875469108e-06 595 0 NA
0.07 3D 10642509 10644759 1.02121473377754e-06 250 0 Inf
0.08 3D 11652670 11657637.8571429 1.02725313556414e-06 2086 0.00993266500479386 0.0548826919374732
0.09 3D 12308079.6666667 12310890 1.03109305673509e-06 651 0.00119695852534562 0
0.1 3D 13305056 13309424.25 1.05369098999514e-06 1312 0.0167418245426829 0.0422279657629399
0.11 3D 13959738.4 13962525.8 1.063509898764e-06 709 0.0177799497884344 0.225597929504022
0.12 3D 14807879.6666667 14811824 1.07092788778626e-06 523 0.00135655956022945 0
0.13 3D 15563411.5 15567788.5 1.0799339963444e-06 410 0.0237053890243902 0.0703060048247751
0.14 3D 16389778.5 16394853 1.09360586477376e-06 2033 0.00581772119035908 0.246911630869157
0.15 3D 17070242 17083322.6666667 1.09632296177205e-06 299 0.00450885652173913 0.172806355622205
0.18 3D 19710143.5 19713794.5 1.10276107358593e-06 113 0.00749125690265487 0
0.19 3D 21004883 21005972 1.20693226838003e-06 80 0 NA
0.2 3D 22047120 22052398 1.26047788850451e-06 401 0 NA
0.21 3D 22283156.8333333 22288220.1666667 1.26693181912863e-06 1959 0.000366088973966309 1.18691734283292
0.22 3D 23112796 23116005 1.27428646512039e-06 693 0.00109462878787879 0.306091036811981
0.23 3D 23669446 23673272.5 1.26522617057576e-06 435 0.00577318 0.180818474393662
0.25 3D 25126814.5 25130889.5 1.18811242126333e-06 815 0.0276311116564417 0.0716689722388154
0.26 3D 26210773 26214769 1.08077119382157e-06 251 0 NA
0.27 3D 26449214 26453950 1.05144118125485e-06 226 0 Inf
0.3 3D 28941890.25 28945728.75 8.42534695265056e-07 1077 0.000461094298978644 0
0.31 3D 30091933.2857143 30098599.2857143 7.85516760383036e-07 3028 0.00575152800528402 0.112277558451126
0.32 3D 32265565 32272759 7.09662271125776e-07 234 0.0255659 0.15593857442922
0.33 3D 33033872 33040943.5 6.93481380837326e-07 2600 0.00108198402692308 0.163947786773633
0.34 3D 36664885.6 36668776.5 6.09270085889582e-07 2411 0.00098751596847781 0.287557770356684
0.35 3D 39626355.8888889 39630489.2222222 5.59427801053656e-07 2629 0.000598190604792697 0.438235098605653
0.36 3D 42319781.5833333 42323478.9166667 5.35561295039758e-07 3521 0.00844838844646407 0.0928804150408272
0.37 3D 44543085.6875 44547736.0625 5.52683604121828e-07 4544 0.000529378703785211 0.76288521236588
0.38 3D 46661911.625 46668674.875 5.33319016173305e-07 3641 0.000682852177973084 0.728776405705268
