poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.466 1 73890826.2 73900581.4 0.032 1888 0.0014087245286017 0.537098987897346 0.10728 157575.450626588
0.468 1 77509795.5 77515163.5 0.02 526 0.00613930876425855 0.136117180504843 0.1461 504255.339980169
0.469 1 79686964.5 79692562.25 0.02 2045 0.0018796655207824 0 0.095725 235633.180980818
0.47 1 81894415.5 81901555.5 0.03 824 0.0132453211650485 0.155740988970438 0.15305 1038509.33669116
0.471 1 85874336.4285714 85882736.4285714 0.04 4671 0.00120977682337829 0.166635614620464 0.116614285714286 124490.08105326
0.472 1 89658848 89669074.2857143 0.0371428571428571 3619 0.00549888257529704 0.155280342309181 0.139871428571429 471766.046701003
0.473 1 97411788.3636364 97418329.9090909 0.03 3456 0.00481695019386574 0.0806880901673087 0.126290909090909 457700.421530577
0.474 1 116913782.073171 116920896.04878 0.0124390243902439 15513 0.00442752438935087 0.255705369425859 0.118553658536585 448153.969502464
0.476 1 142426894 142446852 0 644 0.00126783 0 0.0763 199396.592398427
0.478 1 143351069 143358345 0 267 0 NA 0.0877 0
0.479 1 143837029 143854668 0 448 0 NA 0.0714 0
0.48 1 144464332 144470550 0 171 0.00444444 0 0.1712 311526.168224299
0.481 1 145560113 145565113 -0.01 423 0 Inf 0.1039 0
0.482 1 150166868.6 150178182.4 -0.01 1197 0 Inf 0.11616 0
0.483 1 192567779.36 192585867.16 -0.0084 19714 0.00267663448107944 0.300605283582436 0.108304 296569.044291561
0.484 1 268482132.777778 268496521.666667 0 14510 0.00366958058511371 0.14619790151359 0.111988888888889 393208.357170633
0.485 1 303489963.48 303498076.48 0 9616 0.00464922487624792 0.35411974695858 0.143332 389241.052346824
0.486 1 322517936.933333 322526652.633333 0 12614 0.0041644094672586 0.200999591203563 0.11992 416718.759232015
0.487 1 333120742.714286 333127019 0.00285714285714286 2159 0.00228229294117647 0.0930134201149529 0.1046 261830.930154088
0.488 1 345332468.5 345337351.25 0.01875 3183 0.00645336587244738 0.116282367591516 0.1489625 519865.002731349
0.489 1 354436363.625 354445100.25 0.03 3530 0.00394140766515581 0.129969776652735 0.10405 454559.269407686
0.49 1 359774920.181818 359781186.272727 0.0436363636363636 2669 0.0109841146983889 0.111454702441671 0.155854545454545 845720.450412585
0.491 1 363556027 363563388 0.05 806 0 NA 0.0706 0
0.492 1 368001252 368008061.7 0.06 4057 0.0113002375893517 0.0914762638164847 0.11229 1207612.88691977
0.493 1 372283944 372292526 0.07 182 0 NA 0.1881 0
0.494 1 372997065 373000302 0.07 107 0 Inf 0.0979 0
0.497 1 375059276 375075518 0.07 2367 0.000195867 1.13473428397841 0.083 28318.1204819277
0.498 1 375901460 375915071 0.07 793 0.00285657036569987 0.128539647739379 0.12175 281551.083272267
0.499 1 376377221.5 376381878 0.07 233 0.00339655905579399 0 0.25345 160815.579678548
0.5 1 376868924 376871410 0.07 134 0.0115385 0.149317502274992 0.1401 988308.35117773
0.501 1 377357105 377361928 0.07 740 0.0189930655 0.0608565887205346 0.10045 2268957.55102041
0.503 1 378882289 378884507 0.07 127 0.0128755 0.17069628363947 0.172 898290.697674419
0.504 1 379645200 379651249 0.08 645 0.0351312 0.0438769526802386 0.1719 2452439.79057592
0.505 1 380548737.375 380552276.625 0.08 1770 0.0225138325254237 0.115797512203494 0.1006875 2683212.81494808
0.507 1 382472796 382482399.5 0.08 1080 0 Inf 0.0907 0
0.51 1 385135252.333333 385141342.666667 0.08 1240 0.00061083164516129 0.29973547565849 0.150966666666667 48553.6304389632
0.511 1 385971166.5 385976103 0.09 1006 0.00654784073558648 0.0221806967892158 0.12855 611233.674267116
0.512 1 386658800 386662971 0.09 308 0 NA 0.119 0
0.513 1 387189286 387201622 0.09 149 0 Inf 0.0552 0
0.514 1 389010799.333333 389016772.333333 0.09 959 0.0101289480709072 0.0474468267433499 0.105433333333333 1152836.32801979
0.515 1 392660779 392669121.25 0.0966666666666667 6637 0.00369021965345789 0.216697343134072 0.111825 395999.426259733
0.517 1 397083651.333333 397090984.666667 0.11 1044 0.000468706120689655 0.766191452833623 0.0910666666666667 61762.1535315797
0.518 1 398276256 398284346 0.11 586 0.0132607 0.104812717277368 0.0868 1833276.49769585
0.521 1 401378276 401390595 0.115 2344 0.000974102667235495 0.0628602911383764 0.1115 104836.161496197
0.522 1 402018869.666667 402023801.666667 0.12 1149 0.00341311829416884 0.117237366139142 0.0703333333333333 582332.979099897
0.523 1 403065482.5 403070347.25 0.12 777 0.0047580655984556 0.141419380068466 0.093225 612462.184837406
0.526 1 405081116.5 405086013 0.1225 930 0.00390994019354839 0.0393662870370665 0.12295 381612.706975036
0.528 1 406378973 406382870 0.13 662 0.00883874938066465 0.103414119011235 0.135666666666667 781805.842024392
0.529 1 406733600.2 406739388.4 0.13 1841 0.00714825920912548 0.104090645421809 0.14546 589709.270655202
0.53 1 407342662 407538866 0.13 276 0 NA 0.0708 0
0.533 1 409442943.333333 409447907 0.14 847 0.00144125087367178 0.117410212558947 0.1229 140724.251294234
0.535 1 410438726 410442190 0.14 240 0 NA 0.0663 0
0.536 1 411145993 411149733 0.15 302 0.0212625 0 0.1209 2110421.83622829
0.537 1 411729782.666667 411734889.666667 0.15 744 0.00370712305107527 0.151482838971494 0.137966666666667 322436.409371127
0.541 1 414083259.333333 414086676.333333 0.14 895 0.0189442331284916 0.0485300251143187 0.179166666666667 1268823.05604781
0.542 1 414686971 414693032.5 0.14 368 0.0190932067934783 0.0409866495739344 0.10415 2199889.40491348
0.547 1 417252252 417258240.5 0.15 1335 0.00321868705617978 0.0541565409314011 0.1455 265458.726282868
0.549 1 418544529 418552924 0.16 490 0.0317018228571429 0.0443595672461557 0.1239 3070394.46558284
0.55 1 418988419 419013290 0.16 917 0.0205531 0.170699797110898 0.1179 2091918.57506361
0.551 1 419848819.333333 419853333.666667 0.16 1083 0 Inf 0.114833333333333 0
0.552 1 420574729 420581630 0.16 381 0.00201765 0 0.1227 197325.183374083
0.554 1 421688241 421708558 0.16 1300 0.00114329 0 0.1073 127860.950605778
0.555 1 422891831 422894245 0.16 209 0 NA 0.2842 0
0.556 1 423220050 423225008.333333 0.16 759 0.00170947848484848 0.112327834197513 0.106733333333333 192196.206916132
0.557 1 423924433 423926822 0.16 177 0 NA 0.13 0
0.558 1 424601544 424604152 0.16 254 0 Inf 0.1368 0
0.559 1 425494831 425505642 0.16 732 0 Inf 0.083 0
0.562 1 427243049 427248868 0.16 129 0 NA 0.1287 0
0.563 1 427811041 427818946.5 0.15 411 0.0152781185888078 0.0225369891708778 0.11735 1562312.93622236
0.564 1 428220464 428226049 0.14 1045 0.00626607 0.121918363503759 0.0907 829028.004410143
0.565 1 428958870 428965278.5 0.13 621 0.0369559745571659 0.127468262035531 0.0745 5952640.19712739
0.568 1 430856235 430868178 0.12 30 0 NA 0.1828 0
0.57 1 431879601.5 431906951 0.11 2423 0.00454452847709451 0.0851275258783119 0.0927 588288.475999289
0.571 1 432616064.5 432621300.5 0.115 423 0.00916075650118203 0.059534912 0.14065 781578.940733625
0.573 1 433602425 433609131.5 0.12 836 0.00052948533492823 0.854542876270525 0.0852 74575.3992856661
0.574 1 434445890 434449760 0.13 379 0.0163754 0.0944746387874495 0.14 1403605.71428571
0.575 1 435053717.25 435067777.5 0.14 2142 0.00148676690943044 0.190764497069246 0.113475 157225.846337654
0.576 1 435727827 435732677.25 0.1525 1953 0.000405060525345622 0.179063269104464 0.131175 37055.279619954
0.578 1 437279065.5 437312053 0.185 1702 0.000459386891891892 0.477999491965796 0.105 52501.3590733591
0.579 1 439169648 439175794 0.17 261 0.00195312 0.445945461620382 0.0937 250132.764140875
0.581 1 440951350 440958926.5 0.16 1066 0.000474759170731707 0.450091093484514 0.11105 51302.2066526834
0.582 1 441988698.5 441994632.5 0.16 474 0 NA 0.1969 0
0.584 1 443704140 443712055 0.16 999 0.00259818228228228 0 0.116533333333333 267547.374605727
0.585 1 444560419.666667 444566594 0.16 1361 0.00348783123438648 0.0784967032782021 0.1178 355296.899937502
0.586 1 444895249 444898943 0.16 204 0 Inf 0.103 0
0.588 1 446122024 446125170 0.17 353 0 NA 0.1255 0
0.589 1 446967003.333333 446974526 0.17 558 0 NA 0.125533333333333 0
0.59 1 447746706 447750206 0.18 213 0 Inf 0.1512 0
0.591 1 448240781 448266713 0.18 579 0.00131687 0 0.0721 219173.925104022
0.592 1 448753768 448758516 0.18 711 0.0022069 0.439482078934252 0.1161 228103.359173127
0.593 1 449337746 449350190 0.19 169 0.00284091 0 0.0869 392300.575373993
0.594 1 449984154 449989492.25 0.1975 1138 0.00975069471001757 0.0836815865000536 0.137375 851744.032904174
0.597 1 451230691.5 451236763 0.21 781 0.00856832355953905 0.0629899408993974 0.15405 667444.873187073
0.598 1 451722894.5 451731540 0.22 604 0.00289621562913907 0.428188421995582 0.13105 265200.97329011
0.6 1 452492328 452500046 0.23 388 0 Inf 0.1534 0
0.601 1 452999841 453013324 0.23 1403 0.00595809 0.0758192642272943 0.1119 638937.26541555
0.602 1 453437619 453444243 0.24 845 0.00301296 0.815025755403324 0.1139 317432.133450395
0.604 1 454083315 454093879 0.25 669 0.00333132 0.478720146968769 0.1251 319551.079136691
0.605 1 454529910 454536198 0.26 543 0 NA 0.095 0
0.61 1 456208061 456212488 0.29 311 0.00261438 0 0.0912 343997.368421053
0.612 1 456657755 456663644 0.295 1402 0.0113894514407989 0.0320955635343466 0.13555 1008287.84426106
0.616 1 457844667.5 457848997.5 0.32 840 0.00629444636904762 0.193968572011879 0.09585 788037.104106118
0.617 1 458152934.5 458156213 0.33 509 0.000768157956777996 0.88269787341135 0.16745 55048.6442599938
0.62 1 459029724 459034768 0.34 296 0.0134426 0.0724346480591552 0.1343 1201125.83767684
0.622 1 459668934.5 459679616.5 0.35 623 0.0132084678972713 0.0176491960535799 0.09455 1676378.79182713
0.623 1 459861794 459865828 0.35 128 0.0174545 0 0.228 918657.894736842
0.628 1 461458586.5 461463205 0.37 300 0 NA 0.1621 0
0.63 1 462120103 462126552 0.38 263 0 NA 0.0951 0
0.631 1 462186628 462193644 0.38 349 0 NA 0.0541 0
0.633 1 462954501.5 462960428.5 0.39 980 0 NA 0.1187 0
0.634 1 463315309 463320049 0.39 368 0 Inf 0.1023 0
0.635 1 463422671 463429793 0.395 263 0.00192357414448669 0.281443961257165 0.0794 290716.495388417
0.642 1 465323892 465328316 0.41 375 0.00238379 0 0.1265 226130.276679842
0.65 1 467283367 467285576 0.43 146 0.0106195 0 0.2918 436716.929403701
0.658 1 469199514 469203560 0.45 513 0 Inf 0.1559 0
0.659 1 469543041 469552480 0.45 770 0.0179181 0.0727861771058315 0.1379 1559225.52574329
0.666 1 471017693 471025244 0.46 305 0.00845528 0.266522220435042 0.2084 486868.330134357
0.668 1 471472632 471476335 0.46 70 0.0310811 0.106801239338376 0.1852 2013894.16846652
0.675 1 472921444 472927908 0.47 257 0.028935 0.0304607223086228 0.1425 2436631.57894737
0.677 1 473465420 473467310 0.48 109 0 Inf 0.424 0
0.678 1 473580718 473584260 0.48 310 0.0027972 0 0.1314 255452.054794521
0.679 1 473873354 473876719 0.48 528 0 Inf 0.1847 0
0.687 1 475304448.333333 475309531 0.49 1258 0.0164495449920509 0.213249228710527 0.1248 1581687.01846643
0.698 1 477270747 477276317 0.51 104 0.00988468 0 0.1659 714985.895117541
0.7 1 477523494 477534400 0.51 718 0 NA 0.1045 0
0.707 1 478707507 478710032 0.52 89 0.00879121 0 0.1962 537688.685015291
0.713 1 479735762 479740474 0.53 259 0 NA 0.181 0
0.721 1 480958935 480963017 0.54 252 0.0059761 0 0.2437 294268.362741075
0.725 1 481644427 481650694 0.54 383 0.0233113 0 0.1049 2666688.27454719
0.73 1 482427258.5 482431832 0.55 665 0.0263522228571429 0.0644546982103326 0.1251 2527791.16135663
0.732 1 482728251 482731435 0.55 336 0.0167164 0.0813207389150774 0.2258 888382.639503986
0.733 1 482863478 482872862 0.55 629 0 NA 0.0896 0
0.737 1 483521236 483525244 0.56 202 0 NA 0.1773 0
0.753 1 485985464 485992576 0.57 489 0 NA 0.1222 0
0.755 1 486166387 486169614 0.57 168 0.00293255 1.39778008900104 0.2125 165602.823529412
0.768 1 487995238 487999364 0.58 126 0 Inf 0.0868 0
0.77 1 488299757.666667 488303917.666667 0.58 1198 0 Inf 0.212966666666667 0
0.773 1 488761044 488765430 0.58 756 0.00408972148148148 0.224487957524591 0.20265 242174.477067741
0.774 1 488813450 488818290 0.58 562 0 NA 0.2048 0
0.777 1 489289900 489292529 0.59 337 0 NA 0.1459 0
0.78 1 489714895 489719543 0.59 420 0 Inf 0.1129 0
0.785 1 490472317 490475680 0.59 361 0 NA 0.1672 0
0.789 1 491085690 491097203 0.59 548 0.0175289 0.142745409010263 0.1693 1242450.08860012
0.794 1 491927123 491932052 0.6 177 0.00432432 0 0.0963 538856.074766355
0.795 1 492108076 492112377 0.6 356 0 NA 0.2496 0
0.796 1 492209466 492215197 0.6 538 0 Inf 0.125 0
0.798 1 492627220 492636539 0.6 291 0 Inf 0.2731 0
0.799 1 492785655 492791048 0.6 569 0.0112478 0 0.1371 984490.153172867
0.8 1 492944624 492953455 0.6 816 0.0179216 0.233426144987055 0.0864 2489111.11111111
0.802 1 493350264 493354821 0.6 706 0 Inf 0.1143 0
0.804 1 493622114 493624232 0.6 120 0.00425532 0 0.3625 140865.765517241
0.806 1 494029816 494035718 0.6 2327 0.00605409350666094 0.326386139672036 0.12115 599662.584233853
0.807 1 494246151 494250406 0.61 118 0.00693642 0.173416546287566 0.1956 425547.239263804
0.811 1 494892795.5 494899028.5 0.61 183 0 NA 0.1454 0
0.814 1 495404555 495410478 0.61 15 0 NA 0.1539 0
0.816 1 495888700 495891818 0.61 213 0.00735632 0 0.1163 759035.597592433
0.819 1 496434857 496442222 0.61 90 0.00824742 0 0.0776 1275374.22680412
0.82 1 496571922 496575026 0.61 181 0.0130081 0 0.1445 1080257.43944637
0.823 1 497144384 497153186 0.61 66 0 NA 0.1335 0
0.826 1 497889301 497943854 0.61 734 0.0136918 0 0.1185 1386511.39240506
0.828 1 498200229 498207010 0.61 204 0.00252525 0.275000099000099 0.1375 220385.454545455
0.829 1 498539811.5 498544079 0.62 549 0.0157393630601093 0.126355540859264 0.1585 1191623.70171174
0.83 1 498785705.8 498790097 0.62 1232 0.00554977167207792 0.107234316867517 0.14468 460307.299315282
0.838 1 500888949 500893295 0.63 320 0.014881 0 0.1803 990415.973377704
0.842 1 502158738 502162531.5 0.63 896 0.0120598205357143 0.0866618956216699 0.19245 751976.338937758
0.847 1 503498269 503505706 0.64 592 0 NA 0.1589 0
0.85 1 504458480 504461429 0.65 77 0 NA 0.167 0
0.852 1 504803233 504813389 0.65 436 0 Inf 0.1178 0
0.853 1 505146277 505151988 0.65 615 0 Inf 0.1721 0
0.862 1 506605805 506612052 0.67 25 0 NA 0.3248 0
0.863 1 506767745 506770889 0.67 319 0.0318367 0.09411308332836 0.2243 1703256.35309853
0.869 1 507662698 507666268 0.68 575 0.000848145913043478 0 0.20835 48849.2966475725
0.874 1 508268516 508270626 0.69 57 0.00806452 0 0.2137 452850.912494151
0.877 1 508562567 508569749 0.7 359 0.0289406 0.0900050448159333 0.1537 2259513.33767079
0.879 1 508769840 508778787 0.71 470 0.0224974 0.087236302861664 0.1676 1610792.3627685
0.884 1 509306584 509312327 0.72 319 0.00881459 0.0820231003370548 0.2309 458099.090515375
0.886 1 509540521 509545335.5 0.73 687 0.0195868321688501 0.113861305701346 0.27005 870364.695523795
0.887 1 509663089 509667186 0.73 453 0 NA 0.2638 0
0.888 1 509763075 509768157 0.73 165 0 NA 0.274 0
0.891 1 510048982 510050695 0.74 103 0 NA 0.5108 0
0.894 1 510268189 510270084 0.74 150 0.0522307 0.0880549178931165 0.1604 3907533.66583541
0.897 1 510593208 510606742 0.74 1488 0 Inf 0.097 0
0.903 1 511092008 511097072.333333 0.74 831 0.00325111287605295 0.141333284820216 0.176166666666667 221457.07386548
0.904 1 511187121 511192251 0.74 500 0 NA 0.1305 0
0.91 1 511720502 511726837 0.74 776 0 Inf 0.1539 0
0.926 1 513229270.666667 513236298.666667 0.83 1751 0.00254709860079954 0.0321133095603016 0.137533333333333 222238.365556916
0.932 1 513778616 513785966 0.85 569 0.0163652 0 0.1569 1251640.53537285
0.934 1 514008170 514016820 0.86 1214 0.000427533 0.708209658669623 0.1345 38144.2081784387
0.935 1 514097453 514100580 0.86 43 0.0728033 0 0.239 3655395.81589958
0.942 1 514774831 514778545 0.87 117 0 NA 0.1332 0
0.946 1 515217981 515224001 0.87 248 0 NA 0.2602 0
0.952 1 515944854 515949629 0.86 508 0 NA 0.22015 0
0.954 1 516143122.666667 516148544 0.85 750 0.0182878531733333 0.0376655648681834 0.1147 1913288.910898
0.957 1 516505200 516509409 0.84 104 0.0198675 0.274048068453504 0.1961 1215757.26670066
0.959 1 516783653 516787802 0.82 279 0 NA 0.2623 0
0.961 1 517055945 517062466 0.8 654 0 NA 0.0726 0
0.963 1 517244177 517252345 0.79 563 0 NA 0.1092 0
0.965 1 517542613.5 517550292 0.78 896 0 NA 0.27485 0
0.968 1 517975530 517979750 0.76 88 0.0208514 0 0.2186 1144633.11985361
0.969 1 518064149 518071401 0.75 527 0.000938967 0.463295302177819 0.1232 91457.8246753247
0.971 1 518250447.5 518254167 0.745 942 0.0115476390658174 0.0614592113386841 0.16135 858826.58066197
0.973 1 518539163.5 518543953 0.735 220 0.03697152 0 0.1112 3989732.37410072
0.974 1 518614904 518621086 0.73 470 0.0063762 0.238421003105298 0.2509 304959.744918294
0.975 1 518820575 518824592 0.73 222 0.0167131 0 0.122 1643911.47540984
0.976 1 518999681 519004914 0.72 573 0.00869493804537522 0 0.1416 736859.15638773
0.978 1 519265438.5 519274744.5 0.72 1421 0.00394069463406052 0.108570460284442 0.2205 214459.571921661
0.982 1 519771429 519774545 0.71 77 0.0550459 0 0.0837 7891885.3046595
0.984 1 519993456 520001858 0.71 496 0.02434 0.0814823336072309 0.1849 1579664.68361276
0.985 1 520160380 520164278.5 0.71 524 0.0259969809160305 0 0.1919 1625658.00412906
0.992 1 521283934 521292837 0.71 627 0.0248773 0.0436434018161135 0.1352 2208044.37869823
0.993 1 521550289 521570080 0.72 351 0 NA 0.1088 0
0.995 1 522260222 522266530 0.74 379 0.0573959 0 0.2193 3140678.52257182
0.996 1 522417077.2 522422409.8 0.75 1134 0.0170583465608466 0.0594896510136261 0.17742 1153760.3355324
0.998 1 522836456 522842828.5 0.77 238 0 NA 0.21565 0
0.999 1 523079483 523083778 0.78 188 0 NA 0.2275 0
1.001 1 523370174 523372384 0.79 106 0 NA 0.2677 0
1.005 1 523990397.5 523996393.5 0.835 864 0.0019956700462963 0.0838162681507253 0.09215 259881.069512269
1.008 1 524413456 524417311 0.865 512 0 NA 0.30275 0
1.009 1 524560520 524569468 0.88 578 0.0201117 0.243778994316741 0.1155 2089527.27272727
1.012 1 525019023 525023930 0.915 654 0.00595802589602447 0.0366491473212695 0.2018 354292.917503932
1.014 1 525278493 525282734 0.94 855 0.00221140573099415 0.231202476644344 0.1287 206191.676549571
1.015 1 525399085 525407552 0.95 115 0 NA 0.1318 0
1.016 1 525476773 525480502 0.96 310 0.00154004 0.485332199163658 0.2403 76905.8676654182
1.017 1 525567058 525571275 0.97 192 0.0123651 0.151454496930878 0.196 757046.93877551
1.022 1 526142472.5 526148069.5 1.03 973 0.00501006434737924 0.0464846735295268 0.22855 263053.039459859
1.027 1 526678143.5 526690809 1.06 1094 0.00144099991773309 0 0.14105 122594.817531351
1.028 1 526785895 526789746 1.07 317 0.0244282 0.115901703768595 0.132 2220745.45454545
1.033 1 527328014 527333252 1.07 52 0 NA 0.1398 0
1.034 1 527446416 527451361 1.07 500 0 NA 0.1532 0
1.039 1 527862261 527868015 1.06 621 0 Inf 0.1519 0
1.04 1 527951848 527954521 1.06 408 0.019027 0.122447574499396 0.1602 1425243.44569288
1.041 1 528031392 528035150 1.05 225 0 NA 0.1046 0
1.042 1 528134576.5 528138238 1.065 1075 0.0118508072372093 0.0340239554659543 0.159 894400.546204476
1.044 1 528355864 528364696 1.1 716 0.00667285 0.0479044186517006 0.1221 655808.353808354
1.046 1 528527521 528532375.5 1.12 280 0.00492469082142857 0 0.13045 453018.703389366
1.062 1 529697208 529701530 1.26 618 0.0113131 0.506914108422979 0.1044 1300356.32183908
1.063 1 529824426 529828532 1.28 14 0 Inf 0.108 0
1.064 1 529829043 529838367 1.28 179 0.038537 0.134219321690843 0.1291 3582060.4182804
1.066 1 529972127 529975563 1.29 410 0.00742962804878049 0.0761346586138721 0.25215 353581.346759333
1.069 1 530175208 530180789 1.31 478 0.00103627 0 0.1484 83795.4177897574
1.078 1 530744050 530752626 1.35 269 0 NA 0.1747 0
1.079 1 530847359.5 530851322 1.36 405 0.054524362962963 0.0308591601615896 0.1625 4026414.4957265
