poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.598 1 451722894.5 451731540 0.22 788 0 NA 0.13275 0
0.599 1 452221956 452229980 0.22 991 0 NA 0.0933 0
0.601 1 452999841 453013324 0.23 1412 0 NA 0.1161 0
0.602 1 453309992 453317383 0.24 36 0 NA 0.3618 0
0.605 1 454415450 454420680.5 0.255 1017 0.00230360085545723 0.197772357651326 0.13325 207453.735575885
0.607 1 455086504 455088816 0.27 119 0 NA 0.2667 0
0.609 1 455797122 455815108 0.28 456 0.00168008 0 0.1418 142178.843441467
0.61 1 456208061 456212488 0.29 314 0 Inf 0.108 0
0.611 1 456508667 456517380.333333 0.29 1323 0 Inf 0.133966666666667 0
0.612 1 456657755 456663644 0.295 1440 0.00391187645833333 0 0.13415 349925.587029445
0.616 1 457841129 457846914 0.32 739 0 Inf 0.0707 0
0.617 1 458109639 458113226 0.33 212 0 NA 0.1898 0
0.619 1 458912977 458916662 0.34 15 0 NA 0.1235 0
0.622 1 459681957 459699019 0.35 229 0.00382775 0 0.1696 270831.367924528
0.623 1 459861794 459865828 0.35 268 0 Inf 0.1435 0
0.628 1 461495124.333333 461500195 0.37 1060 0.000770331622641509 0 0.1254 73715.9447503837
0.63 1 462120103 462126552 0.38 458 0 NA 0.1373 0
0.633 1 463003274 463012035.5 0.39 1230 0.00125996262601626 0.297745446740345 0.154 98178.9059233449
0.634 1 463315309 463320049 0.39 374 0 NA 0.1047 0
0.635 1 463422671 463429793 0.395 634 0 Inf 0.1035 0
0.642 1 465323892 465328316 0.41 379 0 NA 0.1356 0
0.643 1 465575506.5 465581032.5 0.42 872 0 NA 0.14185 0
0.648 1 466843903 466853888 0.43 691 0 NA 0.1219 0
0.658 1 469199514 469203560 0.45 634 0 NA 0.1601 0
0.659 1 469547823 469554077.5 0.45 845 0 NA 0.16285 0
0.666 1 471017693 471025244 0.46 355 0 NA 0.2026 0
0.675 1 472921444 472927908 0.47 268 0 NA 0.1573 0
0.677 1 473465420 473467310 0.48 277 0 NA 0.5429 0
0.679 1 473873354 473876719 0.48 541 0.00309079 0.135031820343666 0.1948 190397.741273101
0.681 1 474180096 474216609 0.48 810 0.00204342 0.136792729835276 0.0755 324781.986754967
0.687 1 475304448.333333 475309531 0.49 1149 0.000659792924281984 0.306342175005537 0.1437 55097.5302114392
0.691 1 476056804 476062605 0.5 767 0 NA 0.1089 0
0.695 1 476739645 476753209 0.51 1167 0.00145963 0.263797674753191 0.1324 132292.749244713
0.699 1 477443467 477449042 0.51 164 0 NA 0.3896 0
0.7 1 477523494 477534400 0.51 738 0.00111085 0.553798442634019 0.1083 123085.872576177
0.701 1 477745183 477748022.5 0.51 466 0.00167372555793991 0.295224291530968 0.17955 111861.3572558
0.705 1 478406645 478420254 0.52 250 0 Inf 0.1566 0
0.711 1 479358547 479360848 0.53 94 0 NA 0.1947 0
0.713 1 479730003.5 479734491 0.53 472 0.00344601788135593 0 0.11835 349406.122317458
0.721 1 480958935 480963017 0.54 266 0 NA 0.2244 0
0.725 1 481644427 481650694 0.54 396 0 NA 0.0928 0
0.73 1 482413419 482418867 0.55 364 0 NA 0.1648 0
0.733 1 482863478 482872862 0.55 629 0.00121673 0.302577400080544 0.097 150523.298969072
0.737 1 483521236 483525244 0.56 430 0 NA 0.1433 0
0.753 1 485985464 485992576 0.57 603 0.00368098 0.105424914017463 0.1491 296255.935613682
0.755 1 486166387 486169614 0.57 184 0 NA 0.1505 0
0.77 1 488299757.666667 488303917.666667 0.58 1658 0.000949983811821472 0.144953326485482 0.187366666666667 60842.2295420263
0.773 1 488761044 488765430 0.58 1012 0.000750896679841897 0 0.1974 45647.2145800545
0.774 1 488813450 488818290 0.58 560 0.00142222 0 0.1921 88842.4778761062
0.777 1 489289900 489292529 0.59 343 0 NA 0.1483 0
0.78 1 489708007 489713264 0.59 432 0 NA 0.121 0
0.785 1 490462026.5 490465847.5 0.59 747 0 NA 0.1779 0
0.794 1 491927123 491932052 0.6 178 0 NA 0.1122 0
0.795 1 492108076 492112377 0.6 366 0 NA 0.2706 0
0.796 1 492203422.666667 492208069 0.6 786 0 Inf 0.2123 0
0.798 1 492627220 492636539 0.6 325 0 NA 0.2785 0
0.799 1 492785655 492791048 0.6 11 0 NA 0.2082 0
0.8 1 492944624 492953455 0.6 839 0 NA 0.1021 0
0.802 1 493350264 493354821 0.6 706 0 NA 0.1154 0
0.804 1 493611104 493619852 0.6 277 0 NA 0.1233 0
0.806 1 494029816 494035718 0.6 2373 0 NA 0.1219 0
0.809 1 494490814 494493876 0.61 697 0 NA 0.1022 0
0.813 1 495202861 495210811 0.61 1151 0 NA 0.1418 0
0.814 1 495404555 495410478 0.61 92 0 NA 0.1252 0
0.816 1 495886719.5 495889273.5 0.61 306 0 NA 0.06635 0
0.819 1 496434857 496442222 0.61 131 0 NA 0.0957 0
0.82 1 496571922 496575026 0.61 103 0 NA 0.1503 0
0.821 1 496810598 496812395 0.61 169 0 NA 0.5947 0
0.823 1 497144384 497153186 0.61 391 0 NA 0.1193 0
0.826 1 497889301 497943854 0.61 752 0 NA 0.1214 0
0.829 1 498539811.5 498544079 0.62 568 0 NA 0.15865 0
0.83 1 498816827.666667 498821255.666667 0.62 1044 0 NA 0.230233333333333 0
0.831 1 499108541 499157373 0.62 144 0 NA 0.4793 0
0.832 1 499561769 499564795 0.62 101 0 NA 0.1559 0
0.834 1 499895423 499898412 0.62 167 0 NA 0.1312 0
0.836 1 500387097 500392498 0.62 161 0 NA 0.1811 0
0.838 1 500888949 500893295 0.63 324 0 NA 0.2011 0
0.839 1 501358479 501363332 0.63 355 0.00229555 0 0.2415 114064.596273292
0.846 1 503410879 503413989 0.64 48 0 NA 3e-04 0
0.847 1 503498269 503505706 0.64 242 0 Inf 0.1661 0
0.85 1 504458480 504461429 0.65 338 0.00437158 0 0.1541 340421.544451655
0.852 1 504803233 504813389 0.65 452 0 NA 0.1418 0
0.853 1 505146277 505151988 0.65 644 0.00306719 0.117842715971296 0.1725 213369.739130435
0.862 1 506605805 506612052 0.67 111 0 NA 0.332 0
0.863 1 506767745 506770889 0.67 287 0 NA 0.2313 0
0.866 1 507207504 507208994 0.67 21 0 NA 0.0984 0
0.869 1 507686919 507690316 0.68 377 0 NA 0.1233 0
0.873 1 508112459 508115584 0.69 96 0 NA 0.3884 0
0.874 1 508268516 508270626 0.69 146 0 NA 0.2435 0
0.875 1 508312545 508320439 0.69 85 0 NA 0.1248 0
0.879 1 508769840 508778787 0.71 327 0 NA 0.0903 0
0.883 1 509273585 509276914 0.72 230 0 Inf 0.4581 0
0.886 1 509572191 509576703 0.73 426 0.0107865 0 0.2505 516718.562874251
0.887 1 509663089 509667186 0.73 452 0 NA 0.2957 0
0.888 1 509763075 509768157 0.73 156 0 NA 0.2679 0
0.889 1 509819769 509821594 0.73 69 0 NA 0.1954 0
0.891 1 510048982 510050695 0.74 101 0 NA 0.4545 0
0.894 1 510268189 510270084 0.74 217 0.0037296 0 0.2135 209626.229508197
0.897 1 510593208 510606742 0.74 1461 0.000552041 1.4137301396092 0.1073 61738.0428704567
0.903 1 511092008 511097072.333333 0.74 957 0.000856950282131662 0 0.1677 61320.234857364
0.904 1 511187121 511192251 0.74 496 0.00793651 0.0583333228333361 0.1434 664143.09623431
0.91 1 511720502 511726837 0.74 617 0.00125687 0 0.1488 101360.483870968
0.919 1 512562774 512566356 0.79 151 0.00518359 0 0.2033 305966.945400885
0.92 1 512691981 512698457 0.8 1038 0.000807809 1.88344026867737 0.1722 56293.3101045296
0.925 1 513138806 513141232 0.83 86 0 NA 0.0583 0
0.926 1 513229270.666667 513236298.666667 0.83 1807 0.000419788688433868 0 0.120333333333333 41862.583888142
0.931 1 513638876 513640474 0.85 46 0 NA 0.0243 0
0.932 1 513778616 513785966 0.85 519 0.00299532 0.0926685629582148 0.1861 193142.611499194
0.945 1 515128775 515132980.5 0.87 46 0 Inf 0.2267 0
0.946 1 515217981 515224001 0.87 284 0 NA 0.2675 0
0.952 1 515951461 515954833.5 0.86 496 0 NA 0.24265 0
0.954 1 516143122.666667 516148544 0.85 743 0 NA 0.108633333333333 0
0.955 1 516307649 516310887 0.84 113 0 Inf 0.1965 0
0.957 1 516505200 516509409 0.84 122 0.0133891 0 0.2022 794605.341246291
0.959 1 516783653 516787802 0.82 377 0.00222531 0 0.269 99270.3345724907
0.961 1 517042432.5 517047420 0.805 815 0.00274568368098159 0.20840605636367 0.12235 269294.680603017
0.963 1 517244177 517252345 0.79 555 0 NA 0.1019 0
0.965 1 517549911 517559380 0.78 752 0 Inf 0.1432 0
0.968 1 517975530 517979750 0.76 148 0 NA 0.3404 0
0.969 1 518064149 518071401 0.75 531 0 Inf 0.1186 0
0.971 1 518250447.5 518254167 0.745 1439 0.000602042710215427 0 0.1866 38716.5730042076
0.973 1 518539163.5 518543953 0.735 1092 0.00227938996336996 0.0899309252237754 0.1516 180426.646177042
0.975 1 518820575 518824592 0.73 232 0 NA 0.146 0
0.976 1 518999681 519004914 0.72 632 0.0025992565664557 0.138523137838555 0.1684 185220.182882829
0.978 1 519265438.5 519274744.5 0.72 1469 0.00104639696392103 0 0.18885 66490.6728464518
0.984 1 520036390 520041705.666667 0.71 1061 0.00787511466540999 0 0.2486 380134.255772003
0.985 1 520160380 520164278.5 0.71 538 0.00148585996282528 0.297821336012768 0.19455 91649.0339445045
0.995 1 522260222 522266530 0.74 378 0 NA 0.2348 0
0.996 1 522428787.833333 522435795.5 0.75 1545 0.00980186507443366 0.075729163687053 0.1638 718085.353438363
0.998 1 522838188 522847799 0.77 250 0.0303605 0.0305862222295417 0.172 2118174.41860465
0.999 1 523016577 523021580.5 0.775 346 0.00142372832369942 0 0.187 91362.2453710859
1.001 1 523370174 523372384 0.79 142 0 NA 0.2587 0
1.005 1 523990397.5 523996393.5 0.835 890 0.0060080197752809 0.13008536604706 0.10065 716306.38155361
1.006 1 524197273 524199981 0.85 46 0 NA 0.5326 0
1.008 1 524413456 524417311 0.865 505 0.00771303108910891 0 0.23345 396471.934329865
1.009 1 524594117.5 524600490 0.88 886 0 Inf 0.1598 0
1.012 1 525019023 525023930 0.915 598 0 Inf 0.20455 0
1.014 1 525281436 525284952 0.94 275 0 NA 0.067 0
1.015 1 525409238 525414276 0.95 463 0.00180451 0.540596062088877 0.0973 222550.051387461
1.016 1 525476773 525480502 0.96 334 0 NA 0.2342 0
1.022 1 526142472.5 526148069.5 1.03 977 0.000757419918116684 0 0.213 42671.5446826301
1.027 1 526671608 526675627 1.06 319 0 NA 0.1302 0
1.033 1 527328014 527333252 1.07 273 0 NA 0.1298 0
1.034 1 527455211 527459883 1.07 391 0 NA 0.2014 0
1.039 1 527862261 527868015 1.06 629 0.00496509 0.14741525329853 0.1604 371453.117206983
1.04 1 527951848 527954521 1.06 408 0 NA 0.1792 0
1.041 1 528037255 528039957 1.05 373 0 NA 0.235 0
1.042 1 528122024 528124172 1.06 127 0 NA 0.1574 0
1.044 1 528355864 528364696 1.1 721 0 NA 0.1097 0
1.046 1 528530989 528536363 1.12 475 0.00473511073684211 0 0.22905 248073.908937373
1.063 1 529824426 529828532 1.28 163 0 NA 0.0918 0
1.064 1 529829043 529838367 1.28 313 0 NA 0.1223 0
1.078 1 530744050 530752626 1.35 264 0 NA 0.161 0
1.079 1 530850187 530855317 1.36 335 0.00481686 0.423921392774546 0.1203 480484.788029925
1.092 1 531633435 531635758 1.4 116 0.00629921 0 0.284 266163.802816901
1.093 1 531725395 531727930 1.4 243 0 NA 0.1366 0
1.094 1 531740312 531743314 1.4 360 0 NA 0.1649 0
1.098 1 532013758 532018616 1.41 601 0 NA 0.1257 0
1.103 1 532346852 532350845.5 1.42 690 0 Inf 0.19785 0
1.107 1 532585748 532590162 1.42 217 0.0471299 0.0449156480281095 0.1565 3613794.24920128
1.114 1 533046342 533049290 1.42 210 0.00375587 0 0.1775 253917.971830986
1.115 1 533100612 533105041 1.42 197 0.00408163 0.283852284503985 0.0626 782421.086261981
1.117 1 533204388 533209206 1.42 87 0.0260398 0 0.0858 3641930.06993007
1.118 1 533223403 533226070 1.42 120 0 Inf 0.1426 0
1.12 1 533330934 533336528 1.41 363 0 NA 0.1374 0
1.125 1 533708299 533710925 1.41 294 0 NA 0.1181 0
1.129 1 533930744 533934050 1.4 329 0.00251441 0 0.3474 86853.5405872193
1.134 1 534268978 534271032 1.38 49 0 NA 0.032 0
1.137 1 534436983 534442745 1.38 331 0.0188328 0.147796397774096 0.0762 2965795.27559055
1.141 1 534685540.5 534691383.5 1.36 691 0 NA 0.0901 0
1.143 1 534801259 534804120 1.35 218 0.0525164 0.0202435810527759 0.486 1296701.2345679
1.148 1 535189594 535194099 1.33 279 0.00972644 0 0.202 577808.316831683
1.153 1 535610393 535616797 1.29 515 0 Inf 0.1186 0
1.157 1 535921908 535927648.5 1.26 1201 0.00139912552872606 0.134192759964449 0.1031 162846.812266855
1.158 1 536022574 536027011 1.25 170 0 NA 0.1053 0
1.159 1 536066480 536070763 1.25 167 0.0433048 0.132298729009255 0.4411 1178094.76309227
1.166 1 536783201 536787507 1.16 155 0.00506329 0 0.1693 358886.473715298
1.167 1 536888444 536893406 1.15 805 0.00282852 0.305876217951437 0.1336 254058.682634731
1.169 1 537081308 537085526 1.15 443 0 NA 0.167 0
