poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.68 1 473839623.333333 473853546 0.48 1628 0.00204378844594595 0.135907790585664 0.271066666666667 90477.5996729637
0.69 1 475492537.25 475497799.5 0.4925 1916 0.000395669138830898 0.306342175005537 0.135 35170.590118302
0.7 1 477439394.4 477446539.2 0.51 2535 0.00130301839053254 0.343193402971917 0.19788 79018.701669651
0.71 1 479306299.75 479312521 0.5275 816 0.00199328485294118 0.284195629290708 0.147 162717.130852341
0.72 1 481301681 481306855.5 0.54 662 0 NA 0.1586 0
0.73 1 482638448.5 482645864.5 0.55 993 0.000770718197381672 0.302577400080544 0.1309 70654.0746262801
0.74 1 483521236 483525244 0.56 430 0 NA 0.1433 0
0.75 1 486075925.5 486081095 0.57 787 0.00282036968233799 0.105424914017463 0.1498 225930.815674606
0.77 1 488539135.166667 488543483.833333 0.58 3230 0.000969481052631579 0.0729099951274561 0.1915 60750.7709220833
0.78 1 489498953.5 489502896.5 0.59 775 0 NA 0.13465 0
0.79 1 490950392 490954582.333333 0.593333333333333 925 0 NA 0.156 0
0.8 1 492670801.222222 492676922.111111 0.6 3310 0 Inf 0.192777777777778 0
0.81 1 494631572.4 494637320.2 0.606 4313 0 NA 0.1226 0
0.82 1 496455866.666667 496460229.333333 0.61 1100 0 NA 0.182116666666667 0
0.83 1 498887237.777778 498901817.666667 0.618888888888889 2776 0 NA 0.210644444444444 0
0.84 1 500878175 500883041.666667 0.626666666666667 840 0.000970143154761905 0 0.2079 55996.718889576
0.85 1 504263427.6 504269300.2 0.646 1724 0.00200282157772622 0.198340880111017 0.12696 189302.60659038
0.86 1 506686775 506691470.5 0.67 398 0 NA 0.28165 0
0.87 1 507917588.6 507921191.8 0.684 725 0 NA 0.19568 0
0.88 1 509021712.5 509027850.5 0.715 557 0 Inf 0.2742 0
0.89 1 509855882.5 509859069.833333 0.733333333333333 1421 0.00380321759324419 0 0.279583333333333 163237.953331494
0.9 1 511011270.6 511018042 0.74 2914 0.00190910853843514 0.246236395872615 0.15076 151958.758697411
0.91 1 511720502 511726837 0.74 617 0.00125687 0 0.1488 101360.483870968
0.92 1 512627377.5 512632406.5 0.795 1189 0.00136352214634146 0.974123099066066 0.18775 87149.2184079764
0.93 1 513374018.333333 513379428 0.836666666666667 2458 0.000941061529698942 0.0622792127257014 0.10495 107601.127740708
0.94 1 515128775 515132980.5 0.87 46 0 Inf 0.2267 0
0.95 1 515925045.166667 515929883.333333 0.856666666666667 1523 0 NA 0.179783333333333 0
0.96 1 516820924 516825880.5 0.816666666666667 1982 0.00237646027749748 0.149231784146603 0.16905 168692.83247542
0.97 1 518166973.142857 518172395.857143 0.75 3962 0.000846903912165573 0.342971275572666 0.182657142857143 55638.924309329
0.98 1 519508762.666667 519514573.222222 0.716666666666667 3493 0.00330242884340109 0.0403655679792089 0.197111111111111 201049.783025545
0.99 1 520201880 520206424 0.71 439 0.00182094 0 0.2214 98695.9349593496
1 1 522753828.666667 522760129.083333 0.765 3165 0.00902804238230648 0.0644784207553905 0.177791666666667 609345.255707585
1.01 1 524615690.888889 524620475.555556 0.883333333333333 2696 0.00144476287091988 0.297221394668408 0.209477777777778 82763.6928124687
1.02 1 525792739 525797729.25 0.9925 1774 0.000888098866967305 0.286680550962709 0.189375 56275.5717682253
1.03 1 527151611 527156254 1.06666666666667 983 0 NA 0.1538 0
1.04 1 528065850.4 528070272.2 1.066 2258 0.00138310080159433 0.14741525329853 0.16834 98593.3801778067
1.05 1 528530989 528536363 1.12 475 0.00473511073684211 0 0.22905 248073.908937373
1.06 1 529826734.5 529833449.5 1.28 476 0 NA 0.10705 0
1.08 1 530797118.5 530803971.5 1.355 599 0.00269390333889816 0.423921392774546 0.14065 229838.891338628
1.09 1 531709863.5 531712579 1.4 719 0.00101628422809458 0 0.1876 65007.5199207618
1.1 1 532235820.666667 532240102.333333 1.41666666666667 1291 0 Inf 0.1738 0
1.11 1 532816045 532819726 1.42 427 0.0257984098360656 0.0416997171639121 0.167 1853777.95229214
1.12 1 533214834.25 533219211.25 1.4175 767 0.00400201265971317 0.15072997934276 0.1071 448404.779799795
1.13 1 533969340.333333 533972002.333333 1.39666666666667 672 0.00123101322916667 0 0.165833333333333 89078.3442211055
1.14 1 534652330.75 534657408 1.3625 1240 0.014259864516129 0.0652107822134672 0.1856 921973.998887653
1.15 1 535399993.5 535405448 1.31 794 0.00341772891687657 0.172347230847052 0.1603 255849.950109288
1.16 1 535983217.5 535988267.75 1.255 1538 0.00579470179453836 0.132655836807547 0.18815 369579.705205742
1.17 1 537094256.8 537100034.2 1.156 3082 0.0012553022826087 0.180019641718935 0.13844 108809.790460159
1.18 1 538426316.333333 538431552 1.15 810 0.00301758716049383 0.281566158490783 0.097 373309.751813669
1.19 1 539265533.6 539272272.2 1.088 3170 0.00145399739148265 0 0.1738 100391.07421054
1.2 1 540842658.25 540847157 0.9675 1250 0.003840985456 0.146896041774546 0.189025 243839.838497553
1.21 1 541806736.2 541811406.6 0.92 1590 0.00320873735849057 0.249368127403079 0.18384 209447.608256564
1.22 1 542908491.333333 542913869.666667 0.893333333333333 1527 0.00103081367387033 0.292136109718527 0.1007 122837.776429434
1.23 1 544081994 544086842 0.893333333333333 1429 0.0124401133659902 0.0342598150568473 0.199766666666667 747278.627024274
1.24 1 545085967 545090227.333333 0.896666666666667 1970 0.0129123273096447 0.0635566167030532 0.280183333333333 553023.357500694
1.25 1 546120985.25 546165232.5 0.8825 1175 0.00260360077446809 0.227199883385069 0.185775 168177.68426116
1.26 1 547087739 547103675 0.866 1521 0.00652542958579882 0.0465702927818406 0.17244 454100.87583847
1.27 1 547982175 547987491.333333 0.853333333333333 893 0.00216043394176932 0 0.116733333333333 222089.154493705
1.28 1 548928179.428571 548934177.285714 0.834285714285714 3709 0.00680589888918846 0.080816982810074 0.132171428571429 617915.59305213
1.29 1 550405545 550412153.5 0.795 1749 0.000908479365351629 0 0.1502 72581.5737964018
1.3 1 551599670.25 551605053.75 0.7625 1649 0.011005794978775 0.0750345518399791 0.16795 786362.249153321
1.31 1 552808776.666667 552832736.777778 0.726666666666667 3515 0 Inf 0.139911111111111 0
1.32 1 554335129.571429 554341025.428571 0.677142857142857 3153 0.00870438832540438 0.0750453043771839 0.112728571428571 926585.501627129
1.33 1 556443814.636364 556450518.545455 0.617272727272727 7247 0.00835352467117428 0.0989195096559528 0.126518181818182 792315.338503273
1.34 1 558193343.666667 558200950 0.563333333333333 1384 0.00605156575144509 0.0276920555242534 0.194866666666667 372658.855716769
0 2 766021 832979 0.81 232 0 NA 0.5186 0
0.01 2 1552824.5 1565430.5 0.805 2430 0.000661483296296296 1.13462157914572 0.11505 68994.3464194312
0.02 2 3252295.33333333 3346521 0.8 1083 0.0191535609418283 0.099086625075901 0.151466666666667 1517447.60982794
0.03 2 4332309 4342474 0.8 572 0.0013289 0 0.1972 80866.1257606491
0.04 2 6297875.5 6345729.5 0.8 658 0.0236899978723404 0.0582389605308785 0.22275 1276228.84160757
0.05 2 7549642 7555019.66666667 0.81 1259 0.0130468667672756 0.0980455115841111 0.124133333333333 1261243.83357122
0.06 2 9500362 9517673 0.81 1695 0.011334321179941 0.0478161717127582 0.10315 1318583.17168485
0.07 2 11552496.3333333 11555993.3333333 0.81 804 0.00277394776119403 0.313009074302748 0.133033333333333 250218.289659196
0.08 2 12746308.8333333 12768989.5 0.81 2817 0.00495829855165069 0.032845967388721 0.157416666666667 377975.114577925
0.09 2 14590654 14600662 0.81 738 0.00867797 0.214098458510458 0.2576 404253.260869565
0.11 2 16960907 16967751 0.8 532 0.00156403 0 0.1212 154854.455445545
0.12 2 18761049.3333333 18770807.5 0.81 2533 0 NA 0.125483333333333 0
0.13 2 19672484 19679984.3333333 0.81 3472 0 Inf 0.124366666666667 0
0.14 2 21600994.6666667 21606716.3333333 0.806666666666667 3060 0.00210872435294118 0.280969149778022 0.241433333333333 104810.267438744
0.15 2 22870275 22906131 0.8 2159 0 Inf 0.186166666666667 0
0.16 2 23487783.75 23497246.75 0.8 2290 0 Inf 0.138775 0
0.17 2 24866053 24868251 0.79 103 0.008 0 0.1218 788177.339901478
0.18 2 25776379 25782473 0.79 255 0 NA 0.0974 0
0.19 2 27434976.5 27446066.5 0.77 1026 0 NA 0.1834 0
0.2 2 28695795 28699719.6666667 0.78 1383 0.00057363305856833 0 0.178766666666667 38506.0415969791
0.21 2 29572436.6666667 29591174.5 0.786666666666667 3328 0 NA 0.2049 0
0.22 2 30892369 30898664 0.79 484 0.00343716 0.135912497527028 0.2597 158821.409318444
0.23 2 31526253.25 31531906.5 0.79 1995 0.00120277288220551 0.253244368203648 0.147975 97538.6016993828
0.24 2 32441323.5 32467401.5 0.78 880 0.00348464531818182 0.0754774064197508 0.17425 239975.574279379
0.25 2 34192810 34201755 0.75 408 0 NA 0.132 0
0.26 2 34490417 34494150 0.75 107 0.0140969 0 0.2705 625370.794824399
0.27 2 36031447 36044411.6666667 0.756666666666667 2656 0.000296210421686747 0 0.122133333333333 29103.6440521913
0.28 2 37480982 37483961 0.77 430 0 NA 0.123 0
0.29 2 38278107.75 38285576.5 0.78 1583 0 NA 0.1233 0
0.3 2 39050126.5 39054545.75 0.785 2086 0.000784940306807287 0.275495199823074 0.13395 70319.4003858711
0.33 2 42014503.5 42016732 0.79 218 0 NA 0.59615 0
0.34 2 42963468 42967282 0.78 161 0 NA 0.3041 0
0.35 2 44657342 44666501.4 0.766 2936 0.00347293528814714 0.201626120040963 0.12288 339153.836733119
0.36 2 45685755 45696060 0.75 197 0 Inf 0.1471 0
0.37 2 47302675 47305128 0.725 537 0 Inf 0.18085 0
0.38 2 48473942 48476008 0.7 187 0 NA 0.1143 0
0.39 2 50730090.5 50735730.2 0.643 2723 0.00284651221814176 0.147337619790195 0.12235 279183.871006956
0.4 2 52482970.75 52487846.75 0.585 899 0 NA 0.14755 0
0.41 2 54193864 54198072.3333333 0.556666666666667 1014 0 NA 0.175466666666667 0
0.42 2 57402268.3333333 57413991.3333333 0.51 1241 0.00123148549556809 0.30114774482447 0.185933333333333 79479.1642890844
0.43 2 59094846 59098557.5 0.485 902 0.000828327272727273 0 0.12995 76490.3984049809
0.44 2 62598474.8333333 62653444.1666667 0.44 3663 0.00176306604968605 0.283604141368312 0.161466666666667 131028.855880879
0.45 2 65419843.6 65425340.4 0.405 5436 0.000862805126931567 0.292575628623364 0.14069 73592.0216303846
0.46 2 68040578.125 68046540 0.375 2783 0.00278620239310097 0.116787417184402 0.123125 271548.659632176
0.47 2 71445978.8 71454282.6 0.336 987 0.00146401090172239 0 0.16824 104423.03150659
0.48 2 74688058.25 74699072.5 0.3025 1873 0.000428273689268553 0 0.11765 43682.8242347865
0.49 2 78019818.1666667 78027451 0.273333333333333 8182 0.00510865974798338 0.136581484051727 0.1419 432021.966002823
0.5 2 82130785.5 82136057.6 0.236 2659 0.000300217946596465 0.860341991486892 0.14607 24663.622640909
0.51 2 88003071.625 88029057.25 0.1675 3135 0.000505979869218501 0.145337482742047 0.1052375 57695.768434465
0.52 2 93544866.9285714 93563427.8571429 0.124285714285714 4085 0.0038903391505508 0.114718687359483 0.178071428571429 262164.852504025
0.53 2 102905269.875 102910525 0.113125 7835 0.00150192304913848 0.175328297703379 0.15970625 112851.416833479
0.54 2 117019688 117025380.65 0.0945 9194 8.71767696323689e-05 0.579088604285333 0.133685 7825.27011697967
0.55 2 164449093.719101 164459438.337079 0.000561797752808989 38417 0.000202370013379493 0.295418281591658 0.130250561797753 18644.3737903004
0.56 2 312316414.02521 312341184.176471 0.000420168067226891 49914 0.000481650161798293 0.192205721370981 0.116119327731092 49774.6762275812
0.57 2 473121610.406977 473137279.569767 0.0133720930232558 34353 0.000282301222309551 0.132741512910078 0.125545348837209 26983.1953082326
0.58 2 528712154.222222 528723215.777778 0.0411111111111111 3037 0.000497948719130721 0.150587125875239 0.1205 49588.2541872917
0.59 2 543656105.208333 543662120.125 0.0558333333333333 9660 0.00033841947826087 0.0709429823112443 0.136704166666667 29706.7297811974
0.6 2 562931961.2 562940111.65 0.074 7902 0 NA 0.116205 0
0.61 2 578657327.785714 578686670.642857 0.0721428571428571 4461 0.000178283355749832 0.280199534264139 0.124492857142857 17184.923843004
0.62 2 589651476.045455 589656983.136364 0.085 7566 0 NA 0.136918181818182 0
0.63 2 599907891 599913726.166667 0.118333333333333 4917 0.00183566482814724 0.20198507805697 0.134733333333333 163493.156391145
0.64 2 607219159.833333 607231604 0.16 5642 0 Inf 0.240358333333333 0
0.65 2 612956150.8 612967868.8 0.201 3799 0 Inf 0.13748 0
0.66 2 617595969.142857 617602671.857143 0.24 2164 0.00249803396487985 0.128475504812426 0.1969 152241.785569112
0.67 2 620963632.615385 620969449.923077 0.276923076923077 3557 0.000597472729828507 0.175668697289045 0.162484615384615 44125.2406633751
0.68 2 625347961.375 625354118.625 0.3375 3514 0 NA 0.1274625 0
0.69 2 628140492.714286 628152837.571429 0.354285714285714 2876 0.000266240121696801 1.81294950589363 0.196585714285714 16251.8495912588
0.7 2 632014310.5 632020386.25 0.3675 3708 0.000653706868392665 0.248228236663984 0.1484875 52829.2443519621
0.71 2 635784905 635789118 0.408333333333333 1645 0.00236157313677812 0.290063327808887 0.170333333333333 166373.058559711
0.73 2 640525061.5 640538238.5 0.43 1165 0 Inf 0.14115 0
0.74 2 642084425 642094381.5 0.44 1450 0 NA 0.1842 0
0.76 2 645609679.75 645616183.75 0.4275 1306 0.000602399632465544 0 0.19405 37252.2318453312
0.77 2 647291181.666667 647296810.5 0.43 1831 0.000830667427635172 0.601535803830661 0.184116666666667 54139.6350047365
0.78 2 649590228.5 649593145.5 0.44 346 0.0209518800578035 0.162455629645718 0.2098 1198391.61436435
0.8 2 651774027 651778241.333333 0.44 1412 0.00172350926345609 0.183769076324727 0.126133333333333 163970.225910199
0.81 2 654550030.2 654562588.4 0.444 2054 0.000376435004868549 0.29857604299031 0.13208 34200.6364205223
0.82 2 657825229.5 657830326 0.4375 2203 0.00179233401724921 0.17367180795892 0.1615125 133166.214422973
0.83 2 663485778.5 663490385.25 0.4025 2420 0 Inf 0.1367625 0
0.84 2 666109605.5 666113289.5 0.4125 942 0 NA 0.115075 0
0.85 2 668749637.666667 668754313 0.45 782 0.000989508120204603 0 0.208533333333333 56941.0043595999
0.86 2 669976835 669987694 0.475 1461 0 NA 0.1571 0
0.87 2 672408814.4 672423432.4 0.548 2143 0.000378928119458703 0.281679112149436 0.10144 44825.8816394364
0.88 2 673663594.666667 673667918.666667 0.57 2586 0.00062038334996133 0.712528151089685 0.150883333333333 49340.1095738604
0.89 2 675753614 675755955 0.6 372 0 Inf 0.1695 0
0.9 2 676766781 676771605.666667 0.613333333333333 340 0.00289728352941176 0.373719672910649 0.1412 246228.061989668
0.91 2 677975280.666667 677979826.333333 0.623333333333333 753 0.00104832860557769 0 0.180466666666667 69707.8496505298
0.92 2 679249943 679253472 0.63 479 0 NA 0.08595 0
0.93 2 680611350.666667 680616429.666667 0.63 637 0 NA 0.126266666666667 0
0.94 2 682209605.333333 682216541.333333 0.626666666666667 1051 0 NA 0.1555 0
0.95 2 683770660 683774280 0.63 227 0.00336134 0 0.0896 450179.464285714
0.96 2 684451263.5 684456380 0.63 2196 0.00138007830601093 0.229930328258478 0.1399 118376.981216091
0.97 2 685723893.666667 685730632 0.63 923 0.00423889923076923 0.177864649794261 0.1305 389783.837312113
0.98 2 687452475.333333 687456945 0.64 621 0.00115320429951691 0 0.114933333333333 120404.161202461
0.99 2 688204149.6 688210019 0.64 2371 0 Inf 0.0996 0
1 2 689305308 689316868.666667 0.64 1450 0.00104405299310345 0 0.156033333333333 80294.6117319465
1.02 2 691249099.4 691254011.8 0.646 1535 0 NA 0.14364 0
1.03 2 692390744.75 692414779.5 0.65 2084 0 NA 0.158875 0
1.04 2 693928983 693934731 0.65 2594 0.00177976618350039 0.148855436443502 0.129671428571429 164702.390012154
1.05 2 695829755.625 695848361.125 0.6525 3950 0.00262451874177215 0.242438201687596 0.1338625 235272.947250095
1.06 2 698396911.333333 698400704 0.66 2340 0.00111102694017094 0.347170052159028 0.167266666666667 79706.9945120643
1.07 2 701722748.875 701732411.6875 0.66375 8668 0.00177241309736964 0.129802897409608 0.153475 138582.552001535
1.08 2 704935514.5 704940100.5 0.67 746 0 NA 0.1259 0
1.09 2 706744213.5 706750660 0.67 487 0.00159849219712526 0 0.1269 151157.654574492
1.1 2 707470869.5 707474190.5 0.67 630 0.0012017316031746 0.306876661615182 0.12705 113504.755907873
1.11 2 709032286.25 709036371.25 0.68 1287 0.000685903962703963 0.506509585182084 0.108625 75773.0499649947
1.12 2 709555529 709656861 0.69 1643 0 Inf 0.09315 0
1.13 2 710795159.666667 710802876 0.696666666666667 1188 0.00394892089225589 0.295649264042006 0.1455 325684.197299455
1.14 2 712127896.428571 712134052.857143 0.707142857142857 2899 0.000269019946188341 0 0.157342857142857 20517.2285090073
1.15 2 713460631.166667 713465656.166667 0.746666666666667 3120 0.000805138852564103 0.453490412041605 0.157916666666667 61182.055287193
1.16 2 714482051 714492080.666667 0.783333333333333 1673 0.00133603294082487 0.101595372201967 0.139433333333333 114982.514629919
1.17 2 716137477 716140892 0.82 460 0.023638952826087 0.0415232575363381 0.1649 1720239.13834471
1.18 2 717033251 717086934 0.826666666666667 574 0.00281161777003484 0.145386091531863 0.2015 167441.256776269
1.19 2 718680975 718711021 0.81 1236 0.000650101601941748 0 0.1608 48515.0449210259
1.2 2 720422314.5 720467355 0.76 688 0 Inf 0.1209 0
1.21 2 721824775.857143 721856045 0.76 3743 0 Inf 0.122185714285714 0
1.22 2 723013966 723018737.333333 0.75 831 0 NA 0.500466666666667 0
1.23 2 724537563 724542432 0.75 325 0 NA 0.1939 0
1.24 2 725922365.25 725926020 0.74 798 0.00192496165413534 0.150711917315802 0.201025 114908.791690705
1.25 2 726970528 727007334 0.74 182 0.0184438 0.13439204502326 0.2604 849944.700460829
1.26 2 728071090 728073996 0.735 787 0 NA 0.17575 0
1.27 2 729490688 729495437 0.73 1157 0 NA 0.1801 0
1.28 2 730651537.666667 730656770.666667 0.723333333333333 874 0.000983773638443936 0.260656369481659 0.112266666666667 105153.951852677
1.29 2 731632715 731636106 0.72 1208 0.000625990794701987 0.307351114699124 0.133933333333333 56086.7810086399
1.3 2 733026660.5 733032092 0.716666666666667 2711 0.000621027554407968 0.26954955070537 0.141933333333333 52505.852415892
1.31 2 734964606.375 734988768.75 0.7025 3815 0.00257085314023591 0.138981969515619 0.171925 179440.091219025
1.32 2 736954455 736960210.666667 0.693333333333333 1736 0.00179458089861751 0.297236703829197 0.247366666666667 87056.8822938019
1.33 2 738283881.25 738290195.25 0.685 1394 0.0005738881276901 0.64285743482141 0.18555 37114.8344504511
1.34 2 739038891 739324196 0.68 247 0.0221053 0.126515360569637 0.2302 1152317.98436143
1.35 2 741326905 741329569 0.67 482 0 NA 0.1745 0
1.36 2 742630041.222222 742633790.777778 0.665555555555556 2050 0.00418373631707317 0.107111677379239 0.184433333333333 272211.291188567
1.37 2 744249094.571429 744254889 0.66 2760 0.00719981222463768 0.081014094019946 0.251985714285714 342867.638114159
1.38 2 745576361.25 745580996.75 0.66 1190 0.0199086191596639 0.0682630254128181 0.134 1782861.41728333
1.39 2 747030285.4 747035028 0.656 2163 0.0035098673370319 0.367034133035719 0.12406 339500.306661154
1.4 2 748606764.333333 748615634.333333 0.65 1728 0.00846245360532407 0.0562250159034633 0.252066666666667 402867.402527991
1.41 2 750331212.333333 750343953.222222 0.635555555555556 3599 0.0109553005251459 0.0586079274835766 0.167344444444444 785586.91767861
1.42 2 751595276.5 751601323.75 0.625 822 0.00391291824817518 0.212881543908399 0.196425 239048.079308144
1.43 2 753788991 753829402 0.615 1128 0.0176332593085106 0 0.17105 1237059.99241232
1.44 2 754835510.6 754840245.2 0.61 2016 0.00190346019345238 0.359356007552818 0.18382 124260.267225702
1.45 2 756514760.5 756519825.5 0.6 1409 0 NA 0.1132 0
1.46 2 758052210.5 758119423.166667 0.591666666666667 3165 0.0173153871532385 0.0884207955728302 0.11255 1846154.11673801
1.47 2 759453344 759455902.5 0.585 419 0.0129977230310263 0.0856171163961626 0.7658 203672.860240683
1.48 2 761280426 761286094.666667 0.576666666666667 2254 0.0038148257054126 0.0270241209972049 0.219633333333333 208428.783419113
1.49 2 763729606 763738914.333333 0.56 2493 0.020283880866426 0.103606155824917 0.1387 1754913.98988545
1.5 2 767098449 767103044 0.5425 2059 0.0178042576493443 0.0939599407419192 0.1777 1202313.40344475
0 3 538526.5 544433.25 1.26 1661 0.000947703455749548 0 0.17415 65302.5637036726
0.01 3 1577193 1582789.33333333 1.26 2083 0 NA 0.271033333333333 0
0.02 3 2599475 2621964 1.26 620 0.00580987496774193 0.221837461229247 0.36755 189684.395627542
0.03 3 3840574.66666667 3845815.33333333 1.26 667 0.00225667637181409 0.154637406616093 0.1917 141262.996670679
0.05 3 7187668 7268427.5 1.24 652 0.0150295435582822 0.0469141138622842 0.1101 1638097.39054847
0.06 3 7625134.5 7631348.75 1.235 2327 0.0133887061452514 0 0.134725 1192536.45383572
0.07 3 8916546 8921174.5 1.225 439 0.0133033325740319 0.0402399727541851 0.4488 355704.079519569
0.08 3 10057865.5 10063847 1.21 821 0.00568810331303289 0.0493379898342949 0.1058 645153.494861953
0.09 3 11517104 11521893.4 1.194 2083 0.0110807578732597 0.201037778089763 0.14334 927648.210402656
0.1 3 12496736 12499940 1.18 31 0.0468293 0 0.6714 836984.807864164
0.11 3 13790763 13796275 1.16 616 0.00130399 0 0.2653 58981.8318884282
0.12 3 14158520 14161656.5 1.15 626 0.0169084650159744 0.150612478440696 0.16285 1245941.54247279
0.13 3 15293027 15297734.3333333 1.13666666666667 691 0.00110440382054993 0 0.1365 97090.445762631
0.15 3 17278649.6666667 17283040.3333333 1.13 773 0.0118938860284605 0.102810276631305 0.0856666666666667 1666069.63822794
