poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.6 1 452596015.466667 452603157.133333 0.229333333333333 7143 0.000963206803863923 0 0.145786666666667 79283.5305905918
0.61 1 455716015.5 455720757.5 0.28 2635 0.000381995381404175 0.566833832090899 0.221983333333333 20649.9492913136
0.62 1 458481120.333333 458485169.5 0.331666666666667 1875 0.0005171712 0.901409810909811 0.159283333333333 38962.3588992362
0.63 1 462416851.5 462423229.125 0.38125 3140 0.00127922546496815 0.142783786544643 0.0933125 164508.566157994
0.64 1 464455690.666667 464459550.833333 0.406666666666667 2147 0.000913695761527713 0.150775774214347 0.241766666666667 45350.9546601374
0.65 1 467319841 467325819.5 0.435 1104 0.00286141435688406 0.0683963076370224 0.2551 134602.008163891
0.66 1 469786029 469791447.333333 0.453333333333333 778 0.0416652859897172 0.15316962045349 0.154 3246645.66153641
0.67 1 471245162.5 471250789.5 0.46 456 0.00218929381578947 0 0.22945 114497.82431673
0.68 1 473774897 473786224.5 0.48 1684 0.00357632583135392 0.0939483954981266 0.22355 191974.546974936
0.69 1 475492537.25 475497799.5 0.4925 1738 0.000612868078250863 0.263626425779479 0.128775 57110.5955271625
0.7 1 477552900.666667 477559530 0.513333333333333 1110 0.000892928576576576 0 0.231833333333333 46219.1642800241
0.71 1 479606184.666667 479609943.333333 0.53 466 0.00429544197424893 0.142077506890776 0.137366666666667 375238.803865473
0.72 1 481301681 481306855.5 0.54 658 0.00305118978723404 0 0.1524 240251.164349137
0.73 1 482611561.5 482616990.25 0.55 1702 0.00170529840188014 0 0.140275 145881.880752534
0.74 1 483521236 483525244 0.56 424 0 NA 0.1445 0
0.75 1 486075925.5 486081095 0.57 779 0 NA 0.14805 0
0.77 1 488573631.6 488577971 0.58 1885 0.00106699151193634 0.496401021439591 0.21146 60549.9770322334
0.78 1 489498953.5 489502896.5 0.59 765 0 NA 0.1473 0
0.79 1 491054888.4 491059954 0.594 1640 0.000429938585365854 0.309541062075684 0.23058 22375.154065358
0.8 1 492724027.142857 492729403.428571 0.6 3026 0.00100877148380701 0.0918224617943159 0.183371428571429 66014.9615454881
0.81 1 494540721.285714 494546369.428571 0.607142857142857 4378 0.000395562042028323 0.164911209776731 0.141328571428571 33586.5880222169
0.82 1 496426519.25 496430365.25 0.61 474 0.00416134314345992 0.111387250135509 0.261875 190686.845714631
0.83 1 498762516.181818 498775838.363636 0.618181818181818 2907 0.00369877817337461 0.0875742461891917 0.187045454545455 237297.068717108
0.84 1 501823206 501827079.5 0.63 1329 0.00101726247554552 0.321161033977327 0.193475 63094.1967000712
0.85 1 504476564.75 504483128 0.6475 2013 0.00142163838052658 0.155278395546827 0.15085 113090.225829095
0.86 1 506686775 506691470.5 0.67 488 0.0013449219057377 1.24804382191184 0.2284 70661.3960983032
0.87 1 507686919 507690316 0.68 377 0.00265604 0 0.1304 244420.858895706
0.88 1 508868664 508875150 0.71 1012 0.0215889862055336 0.133233895095217 0.251266666666667 1031047.36455188
0.89 1 509863105.2 509866565 0.734 1520 0.00282852828947368 0 0.31618 107351.317204391
0.9 1 510982394.25 510989056.5 0.74 1445 0.00136062541176471 0.109068302866545 0.144225 113208.562601328
0.91 1 511720502 511726837 0.74 749 0 Inf 0.1421 0
0.92 1 512691981 512698457 0.8 321 0 NA 0.1935 0
0.93 1 513366607 513373715.5 0.835 2003 0 NA 0.147075 0
0.94 1 514689338 514694669 0.87 21 0 NA 0.4997 0
0.95 1 515924061.333333 515928976.833333 0.856666666666667 1223 0 NA 0.1841 0
0.96 1 516779324.8 516784581.8 0.818 1679 0.0144232753543776 0.0120274262689456 0.14104 1227164.66429758
0.97 1 518151391.75 518156544 0.75 1724 0.000460548306264501 0.528767362034722 0.16695 33103.2026066128
0.98 1 519351878.571429 519358271.428571 0.718571428571429 2978 0.00989882464069845 0.178476032161009 0.160728571428571 739046.546812435
0.99 1 520201880 520206424 0.71 451 0 NA 0.2311 0
1 1 522760372.461538 522766252.769231 0.766153846153846 2848 0.0167312992275281 0.0663006452311102 0.181630769230769 1105405.16665017
1.01 1 524757371.875 524761918.375 0.895 2707 0.0012589040672331 0.709944288359055 0.184725 81780.2073720243
1.02 1 525969127 525974311.5 1.0125 1369 0.0178871112052593 0.0587225952597596 0.1851 1159618.23048683
1.03 1 526851149.75 526859373 1.0625 1726 0.00724093229432213 0.0233086946991264 0.167925 517440.449795239
1.04 1 528072999.25 528077851 1.07 1829 0.0192621348277747 0.0620401600041119 0.1561 1480753.47811209
1.05 1 528529346 528533525.666667 1.12 500 0.0113640912 0.203305781284121 0.201866666666667 675540.428005284
1.06 1 529763125.5 529769948.5 1.27 864 0.0175995770833333 0.278113808842708 0.11425 1848533.26039387
1.07 1 530072478.5 530077640.5 1.3 576 0.00891932473958333 0.253349787540457 0.10965 976123.090515276
1.08 1 530812923 530818423.333333 1.35666666666667 581 0.0336419297762479 0.0326555772555202 0.1599 2524722.68489665
1.09 1 531666080.75 531669523 1.3975 652 0.0208236901380368 0.100349270600577 0.170925 1461952.79600083
1.1 1 532241454.5 532249244.75 1.415 1485 0.00629683542087542 0.113703704685992 0.151575 498512.452914432
1.11 1 532620538 532625023 1.42 109 0.00657895 0.302788438884624 0.1245 634115.662650602
1.12 1 533218316.333333 533222546.333333 1.41666666666667 643 0.0238256457231726 0.0560707595671932 0.1112 2571112.84782438
1.13 1 533819521.5 533822487.5 1.405 615 0.0448993492682927 0.0807612758492257 0.1989 2708859.68436155
1.14 1 534652330.75 534657408 1.3625 1182 0.0153225925803723 0.0637034187382383 0.189475 970424.124367157
1.15 1 535399993.5 535405448 1.31 761 0.014385491195795 0 0.1597 1080938.5995588
1.16 1 535952479 535956266 1.26 359 0.00586941 0.267307957699326 0.1123 627185.396260018
1.17 1 537171041.25 537176755.75 1.155 2387 0.0096743636908253 0.0864626531321126 0.12125 957462.798267246
1.18 1 538562567 538568370 1.1425 842 0.0281933705819477 0.108884640117021 0.279375 1210990.41425816
1.19 1 539285530.833333 539291597.166667 1.08666666666667 3611 0.034814983356411 0.107353418307071 0.279533333333333 1494561.65136036
1.2 1 540933210.666667 540938546.333333 0.963333333333333 865 0.0294225979190751 0.0252197426230584 0.254066666666667 1389679.25096655
1.21 1 541986545.666667 541991328.666667 0.913333333333333 1253 0.0319145482202714 0.101436654332876 0.140066666666667 2734230.68998041
1.22 1 542908491.333333 542913869.666667 0.893333333333333 1601 0.00495478221111805 0.108749856629719 0.106766666666667 556890.913519356
1.23 1 544025295 544029741.5 0.8925 1627 0.0312590438844499 0.0620018867498485 0.190275 1971402.05814426
1.24 1 545175462 545180147.25 0.895 1923 0.00701181315652626 0.0858039237801548 0.143125 587890.011376874
1.25 1 546069432 546073216.5 0.885 795 0.0167593245283019 0.0869685386068381 0.15565 1292077.70214984
1.26 1 547104283.6 547120388.8 0.866 1738 0.0331893542462601 0.0497551907826043 0.15892 2506117.86405186
1.27 1 548119433.25 548123825.5 0.85 997 0.0306886231695085 0.0094598640024118 0.15185 2425179.30875273
1.28 1 548991240.142857 548997285.142857 0.832857142857143 3800 0.0210423494394737 0.0535800840501177 0.131314285714286 1922930.10543493
1.29 1 550405545 550412153.5 0.795 1228 0.0276632889250814 0.100965583133808 0.13665 2429267.96268553
1.3 1 551555902.2 551561110.8 0.764 1755 0.0471111617094017 0.0496871544240528 0.19574 2888188.10929202
1.31 1 552898260.571429 552903894.142857 0.724285714285714 3027 0.0233579647637925 0.0735173120166709 0.119085714285714 2353729.65470078
1.32 1 554307740.444444 554319123.444444 0.678888888888889 3367 0.014819161021681 0.0823877075763908 0.157722222222222 1127488.12281899
1.33 1 556399831.222222 556406841.444444 0.618888888888889 5854 0.0166845995507345 0.0604969150403618 0.121577777777778 1646807.48627246
1.34 1 558180860 558188561 0.565 1219 0.0204648662018048 0.0652229698824074 0.20265 1211835.15628748
0 2 766021 832979 0.81 299 0.0125687 0 0.4298 350917.636109818
0.01 2 1342887 1353579 0.806666666666667 3309 0.0146285028105168 0.224714415027822 0.124933333333333 1405085.64882232
0.02 2 3372128.75 3443740.25 0.8 1245 0.0477357618473896 0.0672133300884512 0.17425 3287398.23339268
0.03 2 4746818 4753370.5 0.8 935 0.0252341843850267 0.0371873102586618 0.19915 1520513.24439026
0.04 2 6341564 6374660.66666667 0.803333333333333 709 0.0073640758674189 0.0408797642626693 0.224933333333333 392867.118001008
0.05 2 7650482.5 7655367.5 0.81 871 0.0124207648679679 0.126712975795079 0.1209 1232830.25984793
0.06 2 9382836.66666667 9423694.66666667 0.81 1326 0.014689885520362 0.162628824107241 0.200233333333333 880366.037511289
0.07 2 11614884.5 11618609.75 0.81 1036 0.0583132491312741 0.0396544081939987 0.158975 4401692.02437672
0.08 2 12656380.8571429 12676008.5714286 0.81 1635 0.0366111560244648 0.118582926347573 0.195042857142857 2252499.16212924
0.09 2 14413800 14424165.6666667 0.81 1056 0.03671564375 0.0607248136565766 0.170366666666667 2586114.6057523
0.11 2 17096208.5 17120205 0.8 587 0.0133486692333901 0.110313166323144 0.15635 1024522.10297846
0.12 2 18788765.75 18798060.75 0.81 1375 0.0138314725818182 0.0227110569461327 0.104625 1586405.45741284
0.13 2 19672484 19679984.3333333 0.81 3446 0.00775544191236216 0.0214218023171457 0.120233333333333 774039.115178924
0.14 2 21733650.3333333 21742865 0.803333333333333 2535 0.0103402919053254 0.07466625084285 0.1172 1058732.95958964
0.15 2 22307251.3333333 22312854 0.8 1018 0.0194685699607073 0.0572628840178934 0.0952 2454021.42361856
0.16 2 23520780.5 23533841 0.8 805 0.022234880621118 0.0688129220995836 0.1756 1519467.9239944
0.18 2 25986621.5 25993958.5 0.785 622 0.00880772762057878 0.131432738604808 0.1666 634410.152742769
0.19 2 27434976.5 27446066.5 0.77 1002 0.00538461115768463 0.170015000870059 0.18835 343059.909170245
0.2 2 28446499 28474012 0.776666666666667 1573 0.0108218707374444 0.0338928413366845 0.129 1006685.64999483
0.21 2 29470618.75 29475861 0.785 2390 0.0107151802175732 0.0908321922600253 0.1639 784515.940273818
0.22 2 30892369 30898664 0.79 712 0.00584795 0.0678571123214118 0.1635 429207.339449541
0.23 2 31702876.6666667 31707128 0.79 921 0.0328590454940282 0.0744880390283098 0.148233333333333 2660053.15445248
0.24 2 32441323.5 32467401.5 0.78 473 0.0287555050739958 0.0210590682446694 0.1808 1908551.22172538
0.25 2 34114807 34122151.5 0.755 852 0 NA 0.1666 0
0.27 2 36119260.6666667 36130588.6666667 0.76 1594 0.00668941702634881 0.026923898035185 0.130233333333333 616378.328509232
0.28 2 37480982 37483961 0.77 371 0 NA 0.1282 0
0.29 2 38175903.25 38182207 0.78 1299 0.0131582279907621 0.0501630928054046 0.28405 555883.597567842
0.3 2 39065162.25 39070123.75 0.785 1264 0.00556812792721519 0.232018265064402 0.120625 553927.752344724
0.31 2 40132887 40136339 0.79 475 0 Inf 0.15 0
0.33 2 42198279 42200868 0.79 52 0 NA 0.1621 0
0.34 2 42963468 42967282 0.78 149 0 NA 0.3363 0
0.35 2 44664239.1666667 44687441.3333333 0.766666666666667 3661 0.00449379007375034 0.122761439367128 0.151516666666667 355904.614794879
0.36 2 46048785 46050724 0.745 516 0.00205393023255814 0 0.1752 140680.152914941
0.37 2 47050650.5 47053052 0.73 403 0 Inf 0.25245 0
0.38 2 48302950.8 48307602.6 0.706 1651 0.00169365565112053 0 0.14534 139836.712628639
0.39 2 50699645.125 50705105 0.64375 2489 0.00306993266372037 0 0.1310125 281188.374885178
0.4 2 52242477.3333333 52246514.3333333 0.593333333333333 672 0 NA 0.137333333333333 0
0.41 2 54331150.5 54337680.5 0.555 1080 0 NA 0.1299 0
0.42 2 57402268.3333333 57413991.3333333 0.51 1199 0.00082355929941618 0 0.195666666666667 50507.8957052512
0.43 2 59518174.3333333 59522200.3333333 0.48 1280 0.003691240109375 0.243585026199296 0.115666666666667 382952.864373199
0.44 2 62194013.75 62273499.5 0.445 2313 0.00033457130566364 0.37013742205133 0.1113 36072.3779691256
0.45 2 65340845.6666667 65345262 0.405555555555556 2618 0.00145483285714286 0.456679958998228 0.120144444444444 145308.377482131
0.46 2 68151277.6 68158686.2 0.374 2431 0 Inf 0.10974 0
0.47 2 71334496.6666667 71345769.6666667 0.34 751 0.00120460234354194 0 0.165333333333333 87430.8152570766
0.48 2 74638363 74647527.75 0.3025 1995 0.00469272389974937 0 0.114475 491921.264878729
0.49 2 78225304.1666667 78230197.5833333 0.271666666666667 3419 0.00194811555425563 0.0424812304046015 0.161566666666667 144691.891795343
0.5 2 82240374.9 82244973 0.235 2631 0.000752418992778411 0.585178066776713 0.12642 71420.8820862279
0.51 2 87873495 87919060.5 0.1675 1637 0.00061360788637752 0.28162132397554 0.110825 66440.736625583
0.52 2 93860769.5333333 93878507.6 0.122 3573 0.00275567739154772 0.0292768541480308 0.16062 205878.02701141
0.53 2 103797649.538462 103802567.923077 0.113076923076923 4924 0.00105306117790414 0.11355169954361 0.128553846153846 98299.1525568731
0.54 2 116764373.066667 116770584.533333 0.0963333333333333 11488 0.000427274427228412 0.292358943401658 0.13704 37414.5733124704
0.55 2 165653877.78125 165663967.520833 1.62630325872826e-19 36594 0.000534770929114062 0.280676627060947 0.1326875 48363.6450258596
0.56 2 308739850.795082 308764144.336066 0.000983606557377049 51980 0.000674844398153136 0.271534460110747 0.108120491803279 74899.1485589234
0.57 2 469965877.466667 469978110.788889 0.0123333333333333 38848 7.47425113261944e-05 1.83669274078482 0.113943333333333 7871.54552772723
0.58 2 528744879.333333 528754564.25 0.0408333333333333 4213 0.000224496320911465 0.307114896019573 0.109383333333333 24628.5770312745
0.59 2 543850047 543854781.130435 0.0565217391304348 6707 0.00206789132249888 0.0609006689291091 0.12034347826087 206198.925181434
0.6 2 561157067.086957 561164380.391304 0.0704347826086957 10291 0 Inf 0.114208695652174 0
0.61 2 579776607.5625 579799398.5 0.070625 4387 0 Inf 0.14350625 0
0.62 2 589313904.947368 589319820.736842 0.0836842105263158 6865 0.00291704688128186 0.14690370413246 0.125952631578947 277918.469321075
0.63 2 600139578.727273 600145591.909091 0.120909090909091 3210 0.00153259909345794 0.115672976187384 0.137209090909091 134037.68656758
0.64 2 607675355.266667 607686700.733333 0.164 5115 0.000630739190615836 0.0878145593147491 0.21234 35645.0517443253
0.65 2 613069480.875 613081534.125 0.2025 1546 0.00127483583441138 0.332894596884402 0.1325125 115445.939159978
0.66 2 617607661 617613333.25 0.24 1623 0 Inf 0.1184 0
0.67 2 621228083.375 621232818.625 0.28125 2401 0.000868920753852561 0.268913061295506 0.1217875 85616.7426561079
0.68 2 625174721.125 625179420.25 0.33625 3697 0.000265067568298621 0 0.12505 25436.3120318548
0.69 2 627962508.333333 627975867.833333 0.353333333333333 2494 0.000775849498797113 0.147693555655282 0.1631 57082.7344301984
0.7 2 631922945.333333 631937735.916667 0.366666666666667 5819 0.00142092388898436 0.103503790186898 0.211125 80762.9919138536
0.71 2 635344951.75 635348216.75 0.405 750 0.00761394764 0.201796946776307 0.107 853900.669906542
0.73 2 640656978.5 640669702 0.43 1220 0.000761243409836066 0 0.12885 70895.7774003321
0.74 2 642084425 642094381.5 0.44 1314 0.0078074202587519 0.248856997572993 0.22185 422308.059973058
0.75 2 643987443 643992921 0.43 972 0 Inf 0.17195 0
0.76 2 645249813.5 645259246.5 0.43 587 0.00167362752981261 0 0.16465 121977.105118441
0.77 2 647263914.857143 647270034.571429 0.43 2430 0.00198901869958848 0.416410655374068 0.1677 142326.919469658
0.78 2 649733130 649736343 0.44 218 0.0500521 0.161720287460466 0.1774 3385711.38669673
0.8 2 651630696 651635773.2 0.44 1887 0 Inf 0.12992 0
0.81 2 654607925.428571 654626261 0.442857142857143 2562 0.00151474201014832 0.27902904595175 0.153114285714286 118714.619194308
0.82 2 657489975.727273 657505773.363636 0.436363636363636 5022 0.00157635779171645 0.17075956705308 0.1218 155306.186376005
0.83 2 663762984.142857 663767761.714286 0.401428571428571 2199 0 NA 0.123185714285714 0
0.84 2 666294247.666667 666299275.666667 0.413333333333333 908 0 NA 0.1708 0
0.85 2 668749637.666667 668754313 0.45 730 0 NA 0.198933333333333 0
0.86 2 669741373 669745253 0.47 500 0 NA 0.239 0
0.87 2 672462526.75 672468491.25 0.55 1502 0 NA 0.09535 0
0.88 2 673816484 673821666.166667 0.573333333333333 2988 0.000371494464524766 0.516865168119657 0.154416666666667 28869.5104649575
0.89 2 675753614 675755955 0.6 360 0 NA 0.1593 0
0.9 2 676738290.666667 676746001.666667 0.613333333333333 1324 0.00292872599697885 0.22083384152563 0.125766666666667 279443.773896737
0.91 2 678180616.333333 678184548.333333 0.626666666666667 869 0 NA 0.167266666666667 0
0.92 2 679249943 679253472 0.63 452 0 Inf 0.1381 0
0.93 2 680700127.5 680704373 0.63 468 0.00147619591880342 0 0.1607 110232.427041948
0.95 2 683901830 683905714.5 0.63 922 0.0033762478308026 0.0898826416070799 0.0735 551224.135641241
0.96 2 684514459.333333 684520126.666667 0.63 1850 0.00326850686486486 0.0466541004416315 0.1264 310301.284639069
0.97 2 685723893.666667 685730632 0.63 1554 0.00124914810810811 0.148599939533566 0.129266666666667 115960.113181774
0.98 2 687470520 687473913.333333 0.64 754 0.014395139071618 0.0530013379866553 0.137966666666667 1252053.65203733
0.99 2 688240031.333333 688246263.166667 0.64 2059 0.00337962797474502 0.163082499862761 0.128766666666667 314953.681311988
1 2 689305308 689316868.666667 0.64 1917 0 NA 0.136233333333333 0
1.02 2 691131144.75 691136431 0.645 1160 0 NA 0.124075 0
1.03 2 692273991.2 692292014.4 0.65 2534 0.00122479301499605 0.362367943555046 0.1727 85104.3206714108
1.04 2 694110187.833333 694114938.666667 0.65 2303 0.000445362440295267 0.836566705636327 0.1353 39499.99470468
1.05 2 695611996 695631830.714286 0.652857142857143 1888 0.0041110701536017 0.653016458526173 0.134871428571429 365776.816971234
1.06 2 698309204.75 698312633.25 0.66 2264 0.00224677521201413 0.168936684377248 0.2089625 129024.597926277
1.07 2 701567460.2 701573093.6 0.664 8353 0.00972668227942057 0.0956132926810426 0.124206666666667 939725.624118782
1.08 2 704919124.666667 704923938.666667 0.67 1392 0.0102866450431034 0.100430677123842 0.111366666666667 1108408.32550651
1.09 2 706965478 706967453 0.67 59 0.0526316 0.0911270035491986 0.0778 8117984.57583548
1.1 2 707793567.4 707800022.6 0.674 1889 0.003639303388036 0.249381405795247 0.11852 368474.862102869
1.11 2 708939118.333333 708942166.666667 0.68 711 0 Inf 0.100166666666667 0
1.12 2 709558335.5 709564212 0.69 1503 0 Inf 0.099 0
1.13 2 710827020.5 710832315.5 0.696666666666667 1955 0.0029013093657289 0.203771642880472 0.143916666666667 241915.778034141
1.14 2 712421262 712428950 0.71 697 0.019310143615495 0.0431858627747041 0.104 2228093.49409557
1.15 2 713439594.666667 713581271.666667 0.746666666666667 1263 0.00405852884402217 0.166860395199191 0.106733333333333 456299.307885066
1.16 2 714814518 714819753.333333 0.793333333333333 1397 0.00865031859699356 0.0474080894739377 0.083 1250648.47185449
1.17 2 716480145 716484046 0.82 419 0.00248756 0 0.1752 170380.821917808
1.18 2 716746405 716823436 0.83 553 0 NA 0.18065 0
1.19 2 718473662.333333 718480019 0.816666666666667 1459 0.0270565520904729 0.182785967588335 0.135466666666667 2396741.81903796
1.2 2 720381018 720405685.5 0.76 1125 0.00481329386666667 0.163333682736014 0.123775 466649.375075742
1.21 2 721748719.166667 721783489.166667 0.76 3337 0.00736396569373689 0.035143418199453 0.12845 687953.198324972
1.22 2 723107600.333333 723113184.333333 0.75 1660 0.00525191728313253 0.0656270326448045 0.136033333333333 463290.914464031
1.23 2 724706982 724710722 0.75 280 0.00360685 0 0.0726 596173.553719008
1.24 2 725955582 725959335 0.74 665 0 NA 0.1392 0
1.25 2 727014202 727029091 0.74 705 0.0462774696453901 0.00844827846791221 0.255666666666667 2172084.62481622
1.26 2 727968116 727972943.25 0.7325 1461 0.0032773265982204 0.119943256199353 0.144125 272873.680337518
1.27 2 729490688 729495437 0.73 1059 0.00734858606232295 0.17540073847742 0.1774 497085.86667348
1.28 2 730539874 730544480 0.725 599 0.0147321898163606 0.0651240602146615 0.20205 874963.018046658
1.29 2 731843302.4 731847258 0.72 1818 0.0229749106160616 0.0538811117618558 0.14424 1911390.23428133
1.3 2 733178409.833333 733183840.833333 0.715 2766 0.00683651664859002 0.04512645570611 0.15215 539192.900316006
1.31 2 734800451.6 734835112 0.704 1966 0.0240765126144456 0.0606605945417677 0.14836 1947412.72157823
1.32 2 736954455 736960210.666667 0.693333333333333 1685 0.00403946803560831 0.167038723569977 0.2489 194751.371744876
1.33 2 738245856.8 738273603.6 0.686 1344 0.00724220610119048 0.147469887836113 0.25996 334307.098070033
1.36 2 742744640.571429 742748938.285714 0.664285714285714 1429 0.0373250161651505 0.0640686144862637 0.162914285714286 2749299.68245584
1.37 2 744268929 744276194.5 0.66 1562 0.0240558021766965 0.0377051782849219 0.159425 1810692.33884496
1.38 2 745474881.2 745479328.6 0.66 1129 0.0113988180956599 0.0668615820621615 0.16596 824209.551385385
1.39 2 747001913.6 747006978.6 0.656 1717 0.0346545231916133 0.0536796309346679 0.13258 3136629.0413287
1.4 2 748263743.5 748310723 0.65 119 0.0336487966386555 0 0.2516 1604871.06384684
1.41 2 750228061.777778 750240512.333333 0.635555555555556 2639 0.0326179339712012 0.0830698024925211 0.162944444444444 2402139.01731315
1.42 2 751775871 751780303.333333 0.623333333333333 800 0.043464029625 0.0492875710899988 0.181866666666667 2867861.1922654
1.43 2 753566528 753594585.666667 0.616666666666667 1380 0.0346688756521739 0.0514732929099894 0.166966666666667 2491674.03369587
1.44 2 754892813.833333 754904804.166667 0.61 2062 0.0168780987972842 0.0393127186617901 0.141116666666667 1435246.38408464
1.45 2 756514760.5 756519825.5 0.6 1395 0.035685208530466 0.0231799589890219 0.1211 3536106.54306847
1.46 2 758112112.5 758178871.666667 0.591666666666667 2447 0.0283084341234164 0.0461221287286323 0.111833333333333 3037566.70176748
1.47 2 759279572 759283062 0.59 225 0.0428266 0.0599484899571762 0.2173 2365021.62908422
1.48 2 761743946 761748700.333333 0.573333333333333 1804 0.0118621516629712 0.0917922444793764 0.457533333333333 311115.736461433
1.49 2 763729606 763738914.333333 0.56 2439 0.0124753368634686 0.163116687288429 0.129233333333333 1158401.15317222
1.5 2 766941365.8 766946180.8 0.542 2014 0.0305594031777557 0.0560575181539567 0.18654 1965867.04263465
0 3 538526.5 544433.25 1.26 1502 0.0222766682423435 0.0728599800265728 0.1783 1499270.99780215
0.01 3 1636522 1641736.5 1.26 2326 0.0259880691659501 0.0902301107320348 0.22775 1369294.53344194
0.04 3 4977678 4988823 1.26 31 0 Inf 0.3322 0
0.05 3 6993270.5 7072289 1.24 539 0.0246877391465677 0.0164108373325619 0.15415 1921848.00362512
0.06 3 7810426.5 7818668.66666667 1.23333333333333 3365 0.0209075453194651 0.00817846609476747 0.248783333333333 1008470.06297413
0.07 3 8692069 8696391 1.23 296 0.0557302466216216 0.0522587029836593 0.11935 5603376.28369886
0.08 3 10387272.5 10393372.5 1.205 853 0.0093232747010551 0.0716254958603444 0.2458 455163.939839956
