poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.228 1 14369286 14375231 1.61 817 0 NA 0.1751 0
0.252 1 15687487 15695576 1.63 61 0 NA 0.1837 0
0.286 1 17902454 17909429.5 1.42 968 0.0162966577479339 0.0731195341497766 0.09755 2004714.43336962
0.292 1 18353003 18360045 1.34 637 0 Inf 0.1157 0
0.293 1 18408378 18414274 1.33 238 0.0254237 0.0471056533864072 0.1442 2115703.19001387
0.315 1 20234720 20239868 1.19 779 0.00124185 0 0.1113 133892.18328841
0.332 1 22166621 22176854 1.06 935 0.00215401 0.566329775627783 0.0581 444890.189328744
0.342 1 23812071 23816472 0.95 797 0.0146813 0.114033498395919 0.152 1159050
0.349 1 24655081 24658793 0.89 192 0 NA 0.1224 0
0.353 1 25045249 25052856 0.87 17 0 NA 0.1034 0
0.356 1 25330382.5 25336517.5 0.85 2112 0.00328486286458333 0.206687956769885 0.1213 324965.823371805
0.357 1 25397874 25405736 0.85 677 0.00438276 0.0965989467823928 0.0844 623141.232227488
0.371 1 27435356 27438060 0.72 191 0 NA 0.3084 0
0.375 1 28059407 28062129 0.69 21 0 NA 0.1752 0
0.387 1 30092809 30095436 0.58 335 0 Inf 0.1996 0
0.393 1 31214977 31217837 0.52 257 0 NA 0.2802 0
0.395 1 31684461 31688423 0.5 123 0.0165975 0 1.0815 184160.887656033
0.398 1 32173373 32186590 0.48 236 0.00414508 0.293938838333639 0.1332 373430.630630631
0.407 1 34083562 34088731 0.39 489 0.00188147 0.318453655917979 0.1662 135846.209386282
0.417 1 36438691 36461615 0.4 862 0 NA 0.0965 0
0.42 1 37114344 37117197 0.45 448 0 NA 0.1421 0
0.421 1 37374602 37382171 0.44 342 0 NA 0.1096 0
0.422 1 37693920 37828128 0.43 565 0 NA 0.0831 0
0.423 1 38111312 38113007 0.41 178 0 Inf 0.2861 0
0.424 1 38531416 38549552 0.4 1567 0.000629525 0 0.0978 77242.3312883436
0.425 1 38819098 38823047 0.39 276 0.0111801130434783 0.137795487795488 0.16985 789881.404308149
0.426 1 39011650 39025960 0.38 1561 0 Inf 0.1222 0
0.432 1 40513042 40543033 0.33 212 0.004561 0 0.083 659421.686746988
0.434 1 41229756 41235195 0.31 193 0 NA 0.1417 0
0.436 1 41877286 41878345 0.29 30 0 NA 0.1141 0
0.443 1 44151696 44156534.5 0.225 450 0 NA 0.17615 0
0.446 1 45642070 45647323.5 0.19 875 0 NA 0.1048 0
0.448 1 46520022.5 46524532 0.17 741 0.00140833944669366 0 0.11295 149624.376806763
0.453 1 52626000.75 52633844.125 0.06875 3937 0.000471684996189992 0.315650090499916 0.1200125 47163.5867453799
0.454 1 58930107.3333333 58934596.6666667 0.03 651 0 NA 0.3026 0
0.455 1 61124506 61129528 0.03 219 0 NA 0.0527 0
0.457 1 63226660 63235665 0.04 507 0 NA 0.0694 0
0.458 1 64110158 64114041 0.05 120 0 NA 0.0571 0
0.46 1 66306340.5 66313125 0.07 917 0 NA 0.1142 0
0.462 1 68265152 68269538.5 0.075 608 0 NA 0.0995 0
0.463 1 69874391.3333333 69880723.6666667 0.06 2019 0 Inf 0.1166 0
0.465 1 72535217.6666667 72543587.6666667 0.04 1862 0 Inf 0.1037 0
0.466 1 73768603 73774575.6666667 0.0333333333333333 1419 0.000700103009161381 0.858471104679985 0.105766666666667 79431.7942950196
0.468 1 77509795.5 77515163.5 0.02 555 0 Inf 0.1347 0
0.469 1 79562110.8 79566931 0.02 2147 0.000998381592920354 0.130789681659364 0.13416 89300.6791520889
0.47 1 81894415.5 81901555.5 0.03 900 0.00113054672222222 0.559571271343103 0.1373 98809.6188395241
0.471 1 86005051.4285714 86014325 0.04 4364 0.00152289211732356 0.216117136077798 0.111242857142857 164277.562418362
0.472 1 90003313.875 90013232.875 0.03625 4419 0.000455087897714415 0.143485965539051 0.13425 40678.2478403946
0.473 1 96777723.4166667 96786108.25 0.03 3900 0 Inf 0.137475 0
0.474 1 116886542.236842 116892499.736842 0.0128947368421053 13272 0.000290576598854732 0.677918497160281 0.13375 26070.4238224806
0.476 1 142426894 142446852 0 645 0 NA 0.0832 0
0.478 1 143351069 143358345 0 268 0 NA 0.094 0
0.48 1 144645320 144662246 0 464 0 NA 0.13685 0
0.481 1 145560113 145565113 -0.01 396 0 NA 0.1073 0
0.482 1 149659984.5 149673396.75 -0.01 1550 0.000617412522580645 0 0.11665 63514.3615170831
0.483 1 186160775.152174 186177090.413043 -0.00891304347826087 18733 0.000331660270645385 0 0.120436956521739 33045.6976221102
0.484 1 270886061.567568 270898454.405405 0 15207 0.000254959260866706 0.218780178296646 0.137621621621622 22231.3259671676
0.485 1 304865920.7 304875259.45 0 8699 0.000558290743763651 0.0592671832311125 0.144295 46429.1134492797
0.486 1 322765621.793103 322774863.482759 0 13657 0.000391304752873984 0.215132370763943 0.144872413793103 32412.3614119788
0.487 1 333193927.25 333202362.25 0.0025 1720 0 NA 0.073075 0
0.488 1 346115714 346132813.333333 0.0191666666666667 4220 0 NA 0.154358333333333 0
0.489 1 354568301.666667 354575543.444444 0.03 3408 0.000428496478873239 0.937028382897948 0.105144444444444 48903.7511553523
0.49 1 359695850.125 359701698.5 0.0425 2064 0.000480924418604651 0.576295598149559 0.114275 50501.7984970975
0.491 1 363556027 363563388 0.05 801 0.00128041 0 0.093 165214.193548387
0.492 1 368278102.230769 368284826.846154 0.06 4789 0.000612962173731468 0.195564582825643 0.128792307692308 57111.6879305435
0.493 1 372283944 372292526 0.07 226 0 NA 0.1972 0
0.496 1 374864089 374867984 0.07 30 0 NA 4e-04 0
0.497 1 375059276 375075518 0.07 2362 0 Inf 0.0901 0
0.498 1 375899671 375903804 0.07 200 0 NA 0.1634 0
0.499 1 376377221.5 376381878 0.07 255 0 NA 0.3369 0
0.5 1 376868924 376871410 0.07 131 0 NA 0.1436 0
0.501 1 377354906 377358430 0.07 221 0 NA 0.1351 0
0.503 1 378882289 378884507 0.07 72 0 NA 0.1115 0
0.504 1 379645200 379651249 0.08 602 0 Inf 0.1427 0
0.505 1 380503131 380506367.625 0.08 2063 0.00103702010664081 0.135996187068836 0.1177 105728.473064484
0.507 1 382472796 382482399.5 0.08 1090 0 NA 0.1082 0
0.508 1 383460565 383462205 0.08 55 0 NA 0.1529 0
0.51 1 385035504 385040863 0.08 404 0 NA 0.17845 0
0.511 1 385971166.5 385976103 0.09 1111 0 NA 0.13055 0
0.512 1 386658800 386662971 0.09 320 0 NA 0.1185 0
0.513 1 387189286 387201622 0.09 112 0 Inf 0.1652 0
0.514 1 389010799.333333 389016772.333333 0.09 1039 0.000941074879692012 0 0.115133333333333 98085.3956830122
0.515 1 392941765.166667 392948666 0.0975 5274 0.000182387540386803 0.592221018480645 0.1171 18690.439663891
0.516 1 396314737 396321894 0.1 76 0 NA 0.0731 0
0.517 1 397043231 397050481 0.11 731 0.00269008411764706 0.439412268440957 0.0912 353958.436532508
0.518 1 398276256 398284346 0.11 622 0 NA 0.0901 0
0.519 1 400083932 400088638 0.11 537 0.00137237 0.389660951492673 0.0971 169602.883625129
0.521 1 401460172 401479501.5 0.12 2380 0 Inf 0.17305 0
0.522 1 402154308 402159263.333333 0.12 1180 0.000810839152542373 0 0.142266666666667 68393.1806268168
0.523 1 403065482.5 403070347.25 0.12 1038 0 Inf 0.09575 0
0.526 1 405081116.5 405086013 0.1225 978 0.00201435411042945 0 0.132525 182397.655726492
0.527 1 405714931 405718563 0.13 279 0 NA 0.1464 0
0.528 1 406335325.75 406338862.5 0.13 787 0.00369448269377382 0 0.216225 205035.459938887
0.529 1 406785711.5 406791467.25 0.13 1494 0 NA 0.15825 0
0.533 1 409406215 409411747 0.14 678 0.00284715061946903 0 0.1077 317231.266793206
0.534 1 409820775 409823159 0.14 70 0 NA 0.145 0
0.535 1 410605339.5 410608859.5 0.145 577 0.00163455147313691 0 0.1099 178476.957940336
0.536 1 411145993 411149733 0.15 360 0.00541272 0 0.1207 538132.891466446
0.537 1 411747775.5 411753840.5 0.15 592 0.001595130625 0.313704716188995 0.16325 117253.093415008
0.538 1 412359982 412371785 0.15 2146 0.000897263 0.600161825462545 0.0851 126523.57226792
0.541 1 414083259.333333 414086676.333333 0.14 903 0.00204209405315615 0.31755887151927 0.168533333333333 145402.26644308
0.542 1 414864751 414869005 0.14 249 0 Inf 0.139 0
0.543 1 415009131 415017171 0.14 532 0 NA 0.1403 0
0.545 1 416315528 416322392 0.15 397 0 NA 0.0963 0
0.547 1 417252252 417258240.5 0.15 1429 0.00134547946885934 0 0.1216 132777.579163751
0.549 1 418514975 418519803 0.16 352 0.00555556 0 0.0922 723066.377440347
0.55 1 419183644.5 419199543 0.16 1154 0 NA 0.1014 0
0.551 1 419848819.333333 419853333.666667 0.16 1056 0 NA 0.1254 0
0.552 1 420574729 420581630 0.16 395 0.00242131 0 0.0998 291139.478957916
0.554 1 421688241 421708558 0.16 1243 0.000794281 0.290460177191699 0.1052 90602.3954372624
0.555 1 422891831 422894245 0.16 208 0 NA 0.3108 0
0.556 1 423220050 423225008.333333 0.16 1071 0 NA 0.119666666666667 0
0.557 1 423826084.5 423831974 0.16 632 0 NA 0.1174 0
0.558 1 424601544 424604152 0.16 240 0 Inf 0.1539 0
0.559 1 425494831 425505642 0.16 1043 0 Inf 0.0711 0
0.562 1 427243049 427248868 0.16 130 0 NA 0.1157 0
0.563 1 427972885 427982398 0.15 367 0 Inf 0.0804 0
0.564 1 428220464 428226049 0.14 1077 0 NA 0.0989 0
0.565 1 428958870 428965278.5 0.13 807 0 NA 0.07265 0
0.568 1 430856235 430868178 0.12 954 0 NA 0.0668 0
0.57 1 431956908 432006360 0.11 2385 0.00201939 0.0599770227643001 0.071 341305.352112676
0.571 1 432616064.5 432621300.5 0.115 274 0.00348418273722628 0 0.1001 417684.24422293
0.572 1 432921187 432923227 0.12 200 0.00469484 0 0.273 206366.593406593
0.573 1 433602425 433609131.5 0.12 850 0.00124047945882353 0.814930287770894 0.08815 168868.445897701
0.574 1 434601360 434605641 0.13 771 0 Inf 0.1504 0
0.575 1 435113728 435120111 0.14 1137 0.000674260861917326 0.932473019088885 0.1173 68978.0932907751
0.576 1 435727827 435732677.25 0.1525 1944 0.000506774736111111 0 0.132075 46044.2690390561
0.578 1 437198800.5 437258896 0.185 658 0.00747754630699088 0 0.09695 925534.354655911
0.579 1 439169648 439175794 0.17 263 0 Inf 0.0746 0
0.581 1 440951350 440958926.5 0.16 1056 0.00359098283143939 0.150387867166873 0.11525 373898.429303885
0.582 1 441911313 441920827 0.16 458 0 NA 0.1622 0
0.583 1 443091773 443131375 0.16 128 0 Inf 0.1634 0
0.584 1 443704140 443712055 0.16 1083 0.00179056708217913 0.739454063710246 0.1377 156040.704329336
0.585 1 444560419.666667 444566594 0.16 1474 0.033282115807327 0.00584534899210715 0.1337 2987175.68951327
0.586 1 444895249 444898943 0.16 192 0.00554017 0.264082149103728 0.1338 496876.233183856
0.587 1 445556868 445563658 0.17 285 0.00351494 0 0.0812 519449.261083744
0.588 1 446122024 446125170 0.17 340 0 NA 0.1146 0
0.589 1 446984363.25 446991665 0.17 879 0.00224572566552901 0 0.134175 200847.460304439
0.591 1 448240781 448266713 0.18 570 0 NA 0.0619 0
0.592 1 448786054 448790182 0.185 742 0.00131300943396226 0 0.1159 135945.756751917
0.594 1 450004740 450012435.5 0.2 694 0 Inf 0.10475 0
0.596 1 450955307 450959520 0.21 153 0 NA 0.1225 0
0.597 1 451191493.333333 451197738 0.21 1301 0.00153580745580323 0 0.138166666666667 133387.378549858
0.598 1 451722894.5 451731540 0.22 771 0 NA 0.1393 0
0.599 1 452221956 452229980 0.22 935 0 NA 0.0866 0
0.6 1 452492328 452500046 0.23 388 0 NA 0.1543 0
0.601 1 452999841 453013324 0.23 1413 0.00137694 0 0.1159 142564.969801553
0.602 1 453373805.5 453380813 0.24 957 0.00106478144200627 0 0.2278 56090.3305710063
0.603 1 453801263 453805857 0.25 112 0 NA 0.1686 0
0.604 1 454083315 454093879 0.25 732 0.00261952 0 0.133 236347.669172932
0.605 1 454382750.666667 454387676.333333 0.253333333333333 933 0 NA 0.121366666666667 0
0.607 1 455121306 455124285.5 0.27 380 0 NA 0.43395 0
0.61 1 456208061 456212488 0.29 307 0.00327869 0.283325352503591 0.1014 388010.650887574
0.612 1 456657755 456663644 0.295 1396 0 Inf 0.12785 0
0.616 1 457844667.5 457848997.5 0.32 853 0 Inf 0.086 0
0.617 1 458152934.5 458156213 0.33 491 0 NA 0.2507 0
0.62 1 459029724 459034768 0.34 296 0.003276 0.297297619047619 0.1333 294913.728432108
0.623 1 459861794 459865828 0.35 235 0 NA 0.149 0
0.628 1 461519717.333333 461525535.333333 0.37 1038 0.00194353865125241 0.141277602850157 0.0895666666666667 260392.227186776
0.631 1 462186628 462193644 0.38 317 0 NA 0.0467 0
0.633 1 462954501.5 462960428.5 0.39 1048 0.000957594503816794 0.287493673516209 0.113 101691.451732757
0.634 1 463315309 463320049 0.39 380 0 NA 0.1109 0
0.635 1 463445243.333333 463450987.666667 0.396666666666667 992 0.00203398548387097 0 0.165266666666667 147687.530091478
0.636 1 463802135 463803519 0.4 22 0 NA 0.273 0
0.641 1 465039785 465043386 0.41 242 0.0038835 0 0.5273 88378.5321448891
0.642 1 465323892 465328316 0.41 380 0 Inf 0.1385 0
0.643 1 465597322 465603798 0.42 868 0 NA 0.1102 0
0.648 1 466760561 466767367 0.43 473 0.00667865 0.0683963076370225 0.306 261907.843137255
0.652 1 467879121 467884272 0.44 631 0 NA 0.2042 0
0.658 1 469199514 469203560 0.45 83 0 NA 0.0946 0
0.659 1 469543041 469552480 0.45 675 0.0480231 0.15316962045349 0.1253 4599179.56903432
0.664 1 470615532 470618302 0.46 20 0 NA 0.2421 0
0.666 1 471017693 471025244 0.46 297 0.00336134 0 0.2325 173488.516129032
0.668 1 471472632 471476335 0.46 159 0 NA 0.2264 0
0.677 1 473465420 473467310 0.48 51 0 NA 0.4825 0
0.678 1 473580718 473584260 0.48 310 0.00348432 0 0.1391 300588.353702372
0.679 1 473873354 473876719 0.48 489 0.00216216 0 0.2044 126936.98630137
0.681 1 474180096 474216609 0.48 834 0.00465839 0.14563529459749 0.0682 819658.064516129
0.687 1 475304448.333333 475309531 0.49 1170 0 NA 0.1364 0
0.691 1 476056804 476062605 0.5 568 0.00187529 0.263626425779479 0.1059 212497.450424929
0.695 1 476739645 476753209 0.51 985 0 NA 0.1209 0
0.701 1 477741633 477743706 0.51 112 0.00884956 0 0.1416 749962.711864407
0.704 1 478177424 478181675 0.52 13 0 NA 0.433 0
0.711 1 479358547 479360848 0.53 23 0 NA 0.1865 0
0.713 1 479730003.5 479734491 0.53 443 0.00451845589164786 0.142077506890776 0.1128 480686.796983814
0.721 1 480958935 480963017 0.54 266 0 NA 0.209 0
0.725 1 481644427 481650694 0.54 392 0.00512164 0 0.0958 641541.544885178
0.73 1 482427258.5 482431832 0.55 740 0.00133321951351351 0 0.13845 115555.320781236
0.732 1 482728251 482731435 0.55 336 0 NA 0.1812 0
0.733 1 482863478 482872862 0.55 626 0.00306044 0 0.103 356556.116504854
0.737 1 483521236 483525244 0.56 424 0 NA 0.1445 0
0.753 1 485985464 485992576 0.57 595 0 NA 0.1456 0
0.755 1 486166387 486169614 0.57 184 0 NA 0.1505 0
0.77 1 488303799 488308601.5 0.58 762 0 NA 0.18935 0
0.773 1 488723555 488727181 0.58 588 0 NA 0.241 0
0.774 1 488813450 488818290 0.58 535 0.0037594 0.496401021439591 0.1966 229464.90335707
0.777 1 489289900 489292529 0.59 336 0 NA 0.1706 0
0.78 1 489708007 489713264 0.59 429 0 NA 0.124 0
0.785 1 490462026.5 490465847.5 0.59 728 0 NA 0.16815 0
0.789 1 491085690 491097203 0.59 629 0 NA 0.1707 0
0.791 1 491337576 491338820 0.6 106 0.00665188 0.309541062075684 0.5686 140384.382694337
0.794 1 491927123 491932052 0.6 177 0 NA 0.0773 0
0.795 1 492108076 492112377 0.6 355 0.00218659 0 0.2727 96219.5819581958
0.796 1 492207946 492212200 0.6 710 0.00113305690140845 0.3484180002148 0.11895 114305.866472479
0.798 1 492627220 492636539 0.6 264 0.0028463 0 0.2771 123260.916636593
0.8 1 492944624 492953455 0.6 818 0 NA 0.1075 0
0.802 1 493350264 493354821 0.6 706 0.00102041 0 0.1215 100781.234567901
0.804 1 493622114 493624232 0.6 173 0 NA 0.2669 0
0.806 1 494029816 494035718 0.6 2406 0.000312203046550291 0.380196211853677 0.12375 30274.2348169979
0.807 1 494246151 494250406 0.61 141 0 NA 0.1506 0
0.809 1 494490814 494493876 0.61 277 0 NA 0.1052 0
0.811 1 494892795.5 494899028.5 0.61 400 0.002451525225 0 0.1705 172541.364809384
0.813 1 495202861 495210811 0.61 1154 0 NA 0.145 0
0.816 1 495888700 495891818 0.61 215 0.00917431 0 0.1046 1052502.10325048
0.819 1 496434857 496442222 0.61 57 0 NA 0.1026 0
0.82 1 496571922 496575026 0.61 123 0 Inf 0.1738 0
0.821 1 496810598 496812395 0.61 79 0 NA 0.6665 0
0.826 1 497889301 497943854 0.61 752 0.00329164 0.0868166020585483 0.1216 324832.894736842
0.828 1 498200229 498207010 0.61 210 0.0182704 0 0.1465 1496551.53583618
0.829 1 498539811.5 498544079 0.62 569 0.00250550242530756 0.354368808285073 0.15005 200373.402890308
0.83 1 498808444 498813373 0.62 1209 0.00249348220843672 0.0734856733965995 0.135225 221274.072850735
0.831 1 499211490 499238456.5 0.62 74 0 NA 0.40535 0
0.832 1 499561769 499564795 0.62 93 0 NA 0.1377 0
0.839 1 501358479 501363332 0.63 318 0 NA 0.2343 0
0.84 1 501616869 501619923 0.63 133 0.00496689 0 0.1629 365885.082872928
0.842 1 502158738 502162531.5 0.63 878 0.000787409407744875 0.628037733841487 0.18835 50166.7793625617
0.847 1 503498269 503505706 0.64 593 0.00129758 0 0.1511 103050.694904037
0.85 1 504458480 504461429 0.65 338 0.00409836 0 0.1577 311859.987317692
0.852 1 504803233 504813389 0.65 440 0 Inf 0.145 0
0.853 1 505146277 505151988 0.65 642 0.00110132 0 0.1496 88341.1764705882
0.862 1 506605805 506612052 0.67 199 0 NA 0.2176 0
0.863 1 506767745 506770889 0.67 289 0.00227101 1.24804382191184 0.2392 113930.267558528
0.869 1 507686919 507690316 0.68 377 0.00265604 0 0.1304 244420.858895706
0.877 1 508562567 508569749 0.7 370 0.0100503 0.0785315861218073 0.1504 801885.638297872
0.879 1 508769840 508778787 0.71 414 0.0386144 0.163819196983509 0.1588 2917964.73551637
0.883 1 509273585 509276914 0.72 228 0.00939948 0 0.4446 253697.165991903
0.886 1 509572191 509576703 0.73 450 0.00955414 0 0.2363 485186.96572154
0.887 1 509663089 509667186 0.73 455 0 NA 0.2974 0
0.888 1 509763075 509768157 0.73 180 0 NA 0.344 0
0.891 1 510048982 510050695 0.74 168 0 NA 0.4612 0
0.894 1 510268189 510270084 0.74 267 0 NA 0.242 0
0.897 1 510593208 510606742 0.74 497 0 Inf 0.1048 0
0.903 1 511074624 511078616.5 0.74 455 0 NA 0.1582 0
0.904 1 511187121 511192251 0.74 493 0.00398804 0 0.1557 307363.391136802
0.91 1 511720502 511726837 0.74 749 0 Inf 0.1421 0
0.92 1 512691981 512698457 0.8 321 0 NA 0.1935 0
0.926 1 513229270.666667 513236298.666667 0.83 1811 0 NA 0.133466666666667 0
0.932 1 513778616 513785966 0.85 192 0 NA 0.1879 0
0.941 1 514689338 514694669 0.87 21 0 NA 0.4997 0
0.946 1 515217981 515224001 0.87 115 0 NA 0.2814 0
0.952 1 515948509.5 515952114 0.86 317 0 NA 0.25175 0
0.954 1 516143122.666667 516148544 0.85 791 0 NA 0.106566666666667 0
0.955 1 516307649 516310887 0.84 89 0 NA 0.1213 0
0.957 1 516505200 516509409 0.84 114 0.00913242 0 0.1597 686218.159048215
0.959 1 516783653 516787802 0.82 248 0.07173 0 0.2694 3195100.22271715
0.961 1 517055945 517062466 0.8 671 0.00558854 0.0776723437606244 0.0577 1162261.35181976
0.963 1 517244177 517252345 0.79 557 0.0029383 0 0.0971 363126.673532441
0.965 1 517549911 517559380 0.78 751 0 NA 0.1522 0
0.971 1 518250447.5 518254167 0.745 837 0.000948608458781362 0.528767362034722 0.19985 56959.226947092
0.973 1 518554761 518558462 0.73 136 0 NA 0.1159 0
0.975 1 518820575 518824592 0.73 228 0.00460829 0 0.1398 395561.373390558
0.976 1 518999681 519004914 0.72 605 0.0114996727272727 0.246803250742889 0.1573 877279.546899382
0.978 1 519265438.5 519274744.5 0.72 1518 0.00469309101449275 0.314634142424844 0.1891 297816.457820799
0.984 1 519993456 520001858 0.71 505 0.0284091 0.0907997789440707 0.1442 2364141.47018031
0.985 1 520160380 520164278.5 0.71 573 0 NA 0.1897 0
0.995 1 522260222 522266530 0.74 380 0.015894 0 0.2004 951736.526946108
0.996 1 522426564.166667 522433078 0.75 1354 0.0074263358197932 0.135112895504121 0.167416666666667 532300.82531121
0.998 1 522836456 522842828.5 0.77 376 0.0329457880319149 0.0347829552163317 0.2384 1658345.0351635
0.999 1 523016577 523021580.5 0.775 256 0.0181095859375 0.0466631751916608 0.1739 1249655.15382404
1.001 1 523387690 523390568 0.8 86 0 NA 0.1973 0
1.005 1 523990397.5 523996393.5 0.835 775 0.0187510854193548 0.0793739031860741 0.1081 2081526.59604309
1.008 1 524413456 524417311 0.865 488 0.00534456608606557 0.263527715497001 0.2696 237888.69819283
1.009 1 524627715 524631512 0.88 267 0 Inf 0.2043 0
1.012 1 525019023 525023930 0.915 712 0.00112318126404494 0.620650747164211 0.21585 62442.321837106
1.014 1 525278493 525282734 0.94 861 0 Inf 0.1104 0
1.016 1 525476773 525480502 0.96 319 0.0449438 0.0201951548378197 0.2373 2272758.5335019
1.021 1 526114790 526120605 1.03 54 0 NA 0.1008 0
1.022 1 526142472.5 526148069.5 1.03 996 0.0101911476305221 0.113141299739561 0.20115 607973.013006538
1.026 1 526601896 526604513 1.06 92 0.019774 0 0.2635 900523.719165085
1.027 1 526678143.5 526690809 1.06 1136 0.00940021227112676 0.0272795523494855 0.12625 893485.522800167
1.034 1 527446416 527451361 1.07 498 0 NA 0.1557 0
1.039 1 527862261 527868015 1.06 574 0.0387205 0.0649224570963701 0.1625 2859360
1.04 1 527951848 527954521 1.06 408 0.0318747 0.0571142630362011 0.1884 2030235.66878981
1.042 1 528122024 528124172 1.06 120 0 NA 0.1571 0
1.044 1 528355864 528364696 1.1 727 0 NA 0.1164 0
1.046 1 528529346 528533525.666667 1.12 500 0.0113640912 0.203305781284121 0.201866666666667 675540.428005284
1.062 1 529697208 529701530 1.26 603 0.0133167 0.426517080057372 0.1096 1458032.84671533
1.064 1 529829043 529838367 1.28 261 0.0274945 0.112051501209333 0.1189 2774886.45920942
1.066 1 529969749 529974492 1.29 71 0.0381558 0.0816035832036021 0.0979 4676911.13381001
1.069 1 530175208 530180789 1.31 505 0.00480885 0.444940058433929 0.1214 475339.373970346
1.078 1 530744050 530752626 1.35 222 0.0223167 0 0.1452 1844355.37190083
1.079 1 530847359.5 530851322 1.36 359 0.0406452752089136 0.0437431325296383 0.16725 2916252.92978753
1.09 1 531491320 531495831 1.39 159 0.0297806 0.166082617542964 0.1797 1988687.8130217
1.093 1 531720741 531724018 1.4 393 0.0224985510687023 0.0651471186569157 0.15255 1769797.5275282
1.094 1 531731521 531734225 1.4 100 0 NA 0.1989 0
1.098 1 532013758 532018616 1.41 575 0.00309392 0.47957607177949 0.1176 315706.12244898
1.102 1 532258356 532276672 1.41 358 0.0135237 0.0433860555912953 0.0901 1801158.71254162
1.103 1 532346852 532350845.5 1.42 552 0.00494621739130435 0 0.1993 297815.397369053
1.107 1 532620538 532625023 1.42 109 0.00657895 0.302788438884624 0.1245 634115.662650602
1.115 1 533100612 533105041 1.42 200 0.00753769 0 0.061 1482824.26229508
1.118 1 533223403 533226070 1.42 111 0.0699894 0.0561593612747073 0.1324 6343450.1510574
1.12 1 533330934 533336528 1.41 332 0.0182034 0.0699435270334113 0.1402 1558065.62054208
1.125 1 533708299 533710925 1.41 296 0.045045 0.145946053946054 0.073 7404657.53424658
1.129 1 533930744 533934050 1.4 319 0.0447642 0.0198969265618508 0.3248 1653849.75369458
1.137 1 534436983 534442745 1.38 303 0.00323363 0.880007916799387 0.1095 354370.410958904
1.141 1 534685540.5 534691383.5 1.36 614 0.0111552590228013 0 0.1024 1307256.91673453
1.143 1 534801259 534804120 1.35 265 0.0388007 0.0283528389951728 0.4436 1049613.16501353
1.148 1 535189594 535194099 1.33 252 0.0434419 0 0.1999 2607817.90895448
1.153 1 535610393 535616797 1.29 509 0 NA 0.1195 0
1.157 1 535952479 535956266 1.26 359 0.00586941 0.267307957699326 0.1123 627185.396260018
1.167 1 536884526 536887765 1.15 324 0 NA 0.1057 0
1.169 1 537081308 537085526 1.15 443 0.00217391 0 0.1525 171061.770491803
1.172 1 537359165.5 537366866 1.16 1620 0.0136602864197531 0.0902253482023044 0.1134 1445532.95447123
1.182 1 538451092.5 538458292 1.15 586 0.0343194110921502 0.0992642582010462 0.1134 3631683.71345504
1.184 1 538674041.5 538678448 1.135 256 0.0141704809765625 0.162218768195095 0.44535 381825.01789323
1.186 1 538876759 538890933 1.12 1567 0.0286032 0.216981316775745 0.1625 2112236.30769231
1.188 1 539089529 539095171.5 1.105 1172 0.0451721771331058 0.0520852031384597 0.31705 1709718.10628377
