poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.556 1 423220050 423225008.333333 0.16 1003 0.000268514775672981 2.06571178884683 0.102966666666667 31293.4021502989
0.557 1 423932483.666667 423937710 0.16 838 0.0021912292124105 0.125178047643707 0.1215 216417.699991161
0.56 1 425801911 425807445 0.16 272 0 Inf 0.1352 0
0.562 1 427243049 427248868 0.16 130 0 Inf 0.10485 0
0.563 1 427811041 427818946.5 0.15 512 0 Inf 0.0957 0
0.565 1 428958870 428965278.5 0.13 761 0.000633705492772668 0.469456042166356 0.0791 96137.3693207587
0.568 1 430856235 430868178 0.12 946 0.00101734 0.0464260719130281 0.0739 165197.293640054
0.57 1 431879601.5 431906951 0.11 2603 0.00270134700729927 0.152438359084116 0.10365 312746.39737184
0.571 1 432616064.5 432621300.5 0.115 393 0.000750730865139949 1.37995196741781 0.1605 56129.4104777532
0.572 1 432907306 432911187 0.12 386 0.00298356349740933 0 0.2546 140623.574111987
0.573 1 433708995.333333 433714007 0.12 650 0.00349697272307692 0.137640647750241 0.1306 321314.492166333
0.574 1 434601360 434605641 0.13 659 0.00116483531107739 0.220680988241586 0.1384 100997.281307288
0.575 1 435053717.25 435067777.5 0.14 1359 0.00104003384841795 0.316703448266103 0.12205 102256.502916964
0.576 1 435727827 435732677.25 0.1525 1903 0.000793310614818707 0.346843798522604 0.13705 69461.710162893
0.578 1 437224287.666667 437265889.666667 0.186666666666667 418 0.00409068265789474 0.0895975148041981 0.0935666666666667 524633.329833311
0.579 1 439169648 439175794 0.17 181 0.00283299 0.36797164832915 0.1095 310464.657534247
0.581 1 440951350 440958926.5 0.16 780 0.0003883204 1.70125502892285 0.11105 41961.6821251688
0.582 1 442269956 442273466 0.16 103 0 NA 0.24385 0
0.583 1 442913281 442937403.5 0.16 1172 0.00161663344709898 0.46792829492714 0.16705 116130.508022674
0.584 1 443704140 443712055 0.16 782 0 Inf 0.158366666666667 0
0.585 1 444560419.666667 444566594 0.16 1038 0.0133954301541426 0.0356015209943661 0.120666666666667 1332142.22527385
0.586 1 444895249 444898943 0.16 202 0.00840101 0.0260656754366439 0.1024 984493.359375
0.588 1 446122024 446125170 0.17 347 0 Inf 0.1188 0
0.589 1 446877669 446885871.5 0.17 142 0.0183818746478873 0 0.12375 1782484.81434059
0.591 1 448240781 448266713 0.18 342 0.00112624 0.302582042903822 0.0826 163618.401937046
0.592 1 448786054 448790182 0.185 457 0.00215649717724289 0.0461778751121452 0.11815 219026.37432852
0.593 1 449337746 449350190 0.19 264 0 NA 0.0695 0
0.594 1 449958928 449965068.333333 0.196666666666667 813 0.00281841922509225 0.234492071687809 0.112566666666667 300453.337587566
0.595 1 450208347 450211340 0.2 134 0 Inf 0.122 0
0.596 1 450955307 450959520 0.21 149 0 Inf 0.1448 0
0.597 1 451191493.333333 451197738 0.21 614 0 Inf 0.1321 0
0.598 1 451722894.5 451731540 0.22 593 0.00199402023608769 0.340144090171795 0.13365 179036.609300803
0.599 1 452221956 452229980 0.22 210 0 NA 0.0858 0
0.6 1 452492328 452500046 0.23 386 0 NA 0.157 0
0.601 1 452999841 453013324 0.23 887 0.000801809 0 0.112 85908.1071428571
0.602 1 453373805.5 453380813 0.24 849 0.000940567632508834 0.186537202705651 0.18975 59482.5380242741
0.603 1 453739887 453742379 0.24 20 0 NA 0.4176 0
0.604 1 454083315 454093879 0.25 688 0 Inf 0.1249 0
0.605 1 454379024.666667 454385026.666667 0.253333333333333 1058 0.00384338981096408 0.298842277114965 0.145966666666667 315967.191584168
0.606 1 454711788 454712640 0.26 47 0 NA 0.1265 0
0.61 1 456204553 456209026 0.29 283 0.00099513554770318 0 0.13255 90091.4867781076
0.611 1 456555473 456570754 0.29 620 0.000261176 1.07576883021411 0.1239 25295.4963680387
0.612 1 456722669.666667 456727433 0.296666666666667 1234 0.00210148653727715 0.0496784712734877 0.201633333333333 125067.805161146
0.616 1 457841129 457846914 0.32 605 0.00128389 0.165289861280951 0.0706 218224.92917847
0.617 1 458152934.5 458156213 0.33 501 0.00260282255489022 0.344233785508914 0.23355 133735.262935914
0.619 1 458912977 458916662 0.34 21 0 NA 0.1156 0
0.62 1 459029724 459034768 0.34 280 0 NA 0.0983 0
0.622 1 459668934.5 459679616.5 0.35 569 0.0013170339543058 0 0.1284 123087.28544914
0.623 1 459861794 459865828 0.35 139 0 NA 0.1474 0
0.628 1 461519717.333333 461525535.333333 0.37 1015 0.00122588039408867 0.0343030100574747 0.0984666666666667 149396.391967475
0.63 1 462113616.5 462123225.5 0.38 351 0.00174223555555556 0.331084200886218 0.13485 155037.646768014
0.631 1 462186628 462193644 0.38 238 0 Inf 0.06 0
0.633 1 462954501.5 462960428.5 0.39 1018 0.000704427465618861 2.2321291841515 0.12365 68363.3609981911
0.634 1 463315309 463320049 0.39 224 0.00322379 0.159069914603619 0.1174 329518.568994889
0.635 1 463485505 463489143 0.4 523 0.00716682940726577 0.0118548114182447 0.18255 471114.504996929
0.636 1 463729792 463731572 0.4 133 0.00940160526315789 0.108796090253344 0.21875 515745.203007519
0.641 1 465039785 465043386 0.41 276 0 NA 0.4121 0
0.642 1 465323892 465328316 0.41 301 0 NA 0.129 0
0.643 1 465575506.5 465581032.5 0.42 727 0.000780750866574966 0.360406726230532 0.1123 83428.4096072982
0.648 1 466802232 466810627.5 0.43 727 0.00295316024759285 0.270784427658338 0.2254 157222.373429965
0.652 1 467879121 467884272 0.44 603 0 Inf 0.1941 0
0.655 1 468425129 468426059 0.44 32 0 NA 0.8186 0
0.659 1 469462416.5 469470197.5 0.45 454 0.000326905268722467 1.09761992238628 0.09115 43037.4462388327
0.664 1 470615532 470618302 0.46 20 0 Inf 0.2484 0
0.668 1 471472632 471476335 0.46 95 0 NA 0.3307 0
0.67 1 471968196 471970846 0.46 73 0 NA 0.5907 0
0.675 1 472948820 472951168 0.47 28 0 Inf 0.3633 0
0.677 1 473465420 473467310 0.48 190 0 Inf 0.3839 0
0.679 1 473873354 473876719 0.48 286 0 NA 0.218 0
0.681 1 474180096 474216609 0.48 793 0.00095756 0.0589112953757467 0.0752 152802.127659574
0.687 1 475304448.333333 475309531 0.49 851 0.00169110787309048 0.094767459264357 0.1492 136014.038050173
0.691 1 476056804 476062605 0.5 268 0 Inf 0.0991 0
0.695 1 476739645 476753209 0.51 1147 0.00194529 0.145916033085041 0.1163 200717.798796217
0.7 1 477523494 477534400 0.51 668 0.00163639 0.490057382408839 0.1005 195389.850746269
0.701 1 477746768 477749860.5 0.51 351 0.000387411367521368 1.98755138478876 0.1779 26132.3013505138
0.711 1 479358547 479360848 0.53 75 0 NA 0.2696 0
0.713 1 479735762 479740474 0.53 246 0.00514914 0 0.1501 411656.762158561
0.721 1 480958935 480963017 0.54 266 0.00160707 0 0.2305 83665.2494577006
0.725 1 481644427 481650694 0.54 379 0.00223322 0.30017866578304 0.084 319031.428571429
0.73 1 482427258.5 482431832 0.55 511 0.00145015471819961 0.222253388791185 0.11435 152180.643798822
0.732 1 482728251 482731435 0.55 174 0.00161943 0 0.2446 79448.7326246934
0.733 1 482899667 482909148 0.55 534 0.00133703357677903 0 0.12835 125005.087038164
0.737 1 483521236 483525244 0.56 319 0.00292398 0 0.1429 245540.657802659
0.744 1 484593509 484601144 0.56 38 0 NA 0.7495 0
0.753 1 485985464 485992576 0.57 536 0.000258431 0.850625505454067 0.1596 19430.9022556391
0.755 1 486166387 486169614 0.57 145 0.00105634 0 0.1784 71054.2600896861
0.761 1 487103964 487106996 0.58 131 0 NA 0.0452 0
0.77 1 488299757.666667 488303917.666667 0.58 905 0.0046269919558011 0.0277159391780499 0.216233333333333 256777.725310374
0.773 1 488735202.333333 488738885.666667 0.58 1031 0.00068315570514064 0.17313906616617 0.2453 33419.7654369657
0.774 1 488813450 488818290 0.58 309 0 NA 0.1996 0
0.776 1 489151928 489153445 0.59 92 0 NA 0.1743 0
0.777 1 489289900 489292529 0.59 243 0.00295937 0 0.1834 193633.805888768
0.78 1 489708007 489713264 0.59 276 0 Inf 0.1257 0
0.785 1 490462026.5 490465847.5 0.59 394 0 Inf 0.1623 0
0.789 1 491085690 491097203 0.59 580 0.00149163 0 0.1736 103108.064516129
0.794 1 491927123 491932052 0.6 159 0 NA 0.0955 0
0.795 1 492108076 492112377 0.6 352 0.000837144 0 0.2924 34356.1149110807
0.796 1 492203422.666667 492208069 0.6 601 0.00062799281031614 0.321870001166514 0.220766666666667 34135.1972993825
0.798 1 492627220 492636539 0.6 67 0 NA 0.2554 0
0.8 1 492944624 492953455 0.6 721 0.00104031 0.30881179648374 0.0991 125970.938446014
0.802 1 493350264 493354821 0.6 705 0 Inf 0.1291 0
0.804 1 493616609 493622042 0.6 181 0.00442535718232044 0 0.22345 237656.237135132
0.806 1 494029816 494035718 0.6 2203 0.000865095713572401 0.407422285249069 0.12475 83215.6197424354
0.807 1 494246151 494250406 0.61 145 0 NA 0.1097 0
0.809 1 494490814 494493876 0.61 65 0 NA 0.1025 0
0.811 1 494910477 494913834 0.61 201 0.00445202 0 0.1881 284020.414673046
0.813 1 495202861 495210811 0.61 899 0.000822415 0.0575007751560952 0.141 69992.7659574468
0.814 1 495402131 495405745 0.61 147 0.00459259285714286 0 0.2796 197106.989576947
0.816 1 495888700 495891818 0.61 159 0.00362052 0 0.292 148788.493150685
0.819 1 496434857 496442222 0.61 44 0 Inf 0.1055 0
0.82 1 496571922 496575026 0.61 91 0 NA 0.1824 0
0.823 1 497175564.5 497181880 0.61 99 0 Inf 0.2702 0
0.824 1 497468826 497476505 0.61 20 0 NA 4e-04 0
0.825 1 497659687 497669017 0.61 7 NA NA 0.1347 NA
0.826 1 497825921 497854533.5 0.61 1121 0.000163169357716325 0 0.22775 8597.28778307748
0.829 1 498539811.5 498544079 0.62 473 0.000328804646934461 1.84512754696206 0.1441 27381.3724025922
0.83 1 498808444 498813373 0.62 1050 0.00255416084761905 0.074850289195159 0.13005 235678.048223211
0.831 1 499314439 499319540 0.62 193 0 NA 0.3137 0
0.834 1 499895423 499898412 0.62 53 0 NA 0.1106 0
0.836 1 500387097 500392498 0.62 76 0 NA 0.1787 0
0.838 1 500888949 500893295 0.63 325 0 Inf 0.1547 0
0.839 1 501358479 501363332 0.63 251 0 Inf 0.235 0
0.842 1 502158738 502162531.5 0.63 809 0.000996265883807169 0.269798385590892 0.1894 63121.3865136538
0.845 1 503056222 503058634 0.64 12 0 NA 0.4722 0
0.846 1 503410879 503413989 0.64 93 0.00208333 0 2e-04 124999800
0.847 1 503498269 503505706 0.64 585 0.00104018 0.21297179334346 0.1569 79554.8757170172
0.85 1 504444163.5 504450494.5 0.65 299 0.00352961745819398 0 0.1717 246682.641224972
0.852 1 504865599 504873800 0.65 503 0 NA 0.16245 0
0.853 1 505146277 505151988 0.65 626 0.000891686 0.311420163600191 0.1545 69257.1650485437
0.862 1 506605805 506612052 0.67 77 0 Inf 0.2776 0
0.863 1 506761360.5 506764385 0.67 381 0 NA 0.2063 0
0.869 1 507662698 507666268 0.68 477 0.00626335890985325 0 0.2245 334789.785827345
0.874 1 508268516 508270626 0.69 243 0.00261648 0.588309484498257 0.3042 103214.201183432
0.877 1 508562567 508569749 0.7 347 0.000401177 1.19306440797952 0.1323 36387.9365079365
0.879 1 508779842 508786488.5 0.71 496 0.00391366493951613 0.392246241471305 0.2106 223000.85125448
0.883 1 509273585 509276914 0.72 192 0.00393743 0.418785857780329 0.5153 91692.5286241025
0.887 1 509663089 509667186 0.73 396 0.00197584 0.0553956798121305 0.2835 83633.4391534392
0.888 1 509763075 509768157 0.73 129 0 Inf 0.3229 0
0.889 1 509819769 509821594 0.73 73 0.0106838 0 0.2099 610793.711291091
0.89 1 509976502 509979975 0.74 153 0 NA 0.3595 0
0.894 1 510268189 510270084 0.74 247 0.00507334 0 0.2415 252091.428571429
0.897 1 510593208 510606742 0.74 1339 0.0016535 0.252535228303598 0.1081 183552.266419982
0.903 1 511101680.5 511107526 0.74 790 0.00309620042025317 0.0180064528351444 0.1404 264632.514551553
0.904 1 511187121 511192251 0.74 412 0 NA 0.1554 0
0.91 1 511720502 511726837 0.74 493 0 NA 0.1517 0
0.919 1 512562774 512566356 0.79 79 0 NA 0.166 0
0.923 1 512964952 512967415 0.82 89 0 NA 0.5936 0
0.926 1 513240329.5 513247248 0.83 1110 0.00408377392792793 0.0874648684901084 0.07975 614486.359061256
0.931 1 513638876 513640474 0.85 145 0.00327044 0.113880395298492 0.1772 221474.492099323
0.932 1 513778616 513785966 0.85 670 0.00161588 0 0.1887 102758.6645469
0.935 1 514097453 514100580 0.86 68 0 Inf 0.2228 0
0.942 1 514774831 514778545 0.87 35 0 NA 0.1067 0
0.946 1 515217981 515224001 0.87 76 0 NA 0.2802 0
0.952 1 515948509.5 515952114 0.86 205 0 Inf 0.3336 0
0.954 1 516143122.666667 516148544 0.85 540 0.00397730766666667 0.181213162371229 0.1192 400400.100671141
0.959 1 516783653 516787802 0.82 218 0.0015025 0 0.3017 59761.3523367584
0.96 1 516958434 516962852 0.81 257 0.00308863 0 0.0927 399822.653721683
0.961 1 517055945 517062466 0.8 578 0.00174734 0 0.0715 293259.86013986
0.963 1 517244177 517252345 0.79 563 0.00152355 0 0.1017 179769.911504425
0.968 1 517975530 517979750 0.76 29 0 NA 0.3125 0
0.969 1 518064149 518071401 0.75 514 0.00102036 0.373116351091771 0.115 106472.347826087
0.971 1 518228534 518231920 0.75 475 0 Inf 0.1895 0
0.973 1 518539163.5 518543953 0.735 224 0 Inf 0.16615 0
0.975 1 518820575 518824592 0.73 141 0 NA 0.1498 0
0.976 1 518999681 519004914 0.72 399 0.00038796679197995 0 0.1519 30649.1211570731
0.978 1 519265438.5 519274744.5 0.72 1374 0.00110311836244541 0.0903697598358572 0.2205 60033.6523779818
0.982 1 519771429 519774545 0.71 54 0 NA 0.0746 0
0.984 1 520051670 520056549 0.71 776 0.00223289703608247 0.128173954701837 0.2825 94848.7236566007
0.985 1 520160380 520164278.5 0.71 543 0.00124691863720074 0 0.19105 78319.9353384394
0.992 1 521283934 521292837 0.71 380 0.00579917 0.313294833571011 0.135 515481.777777778
0.993 1 521550289 521570080 0.72 325 0 NA 0.1309 0
0.995 1 522260222 522266530 0.74 358 0.00528546 0 0.1962 323269.724770642
0.996 1 522412695.25 522418394.5 0.75 824 0.000659676516990291 0.697255454621634 0.13605 58185.3598227379
0.998 1 522838188 522847799 0.77 257 0.000580495 0.307518583278064 0.1881 37033.1738437002
0.999 1 523079483 523083778 0.78 186 0 NA 0.2113 0
1.001 1 523370174 523372384 0.79 57 0.0134454 0 0.2402 671710.241465445
