poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.44 1 42490639 42497130 0.27 31 0 NA 0.1705 0
0.45 1 52116266.4666667 52123007.8 0.0926666666666667 2402 0.00309827079963126 0.0613913773945039 0.110506666666667 336443.498994707
0.46 1 68785860.375 68791224.375 0.0625 1267 0.00438752936069455 0.147159126128393 0.1028 512162.96039236
0.47 1 99613646.38 99622176.2 0.0246 8220 0.000850626423357664 0.220854850322702 0.110744 92172.190640504
0.48 1 222884417.556962 222898852.772152 -0.00481012658227848 12180 0.000896470159390671 0.166577464095786 0.105636708860759 101836.208536824
0.49 1 334301353.15 334309988.816667 0.0166666666666667 9546 0.0011354750716424 0.22784755538442 0.109775 124123.897606092
0.5 1 378199477.3 378206524.5 0.075 1658 0.00077029135504624 0.249176316068514 0.12433 74346.4671483543
0.51 1 384577416.666667 384583124.25 0.0841666666666667 1251 0.000718320143884892 0.724955338667076 0.117758333333333 73199.4202246299
0.52 1 396788507.529412 396798877.352941 0.105882352941176 3890 0.00079123413033419 0.448021324074091 0.139464705882353 68080.3756329558
0.53 1 406810773.181818 406815991.181818 0.13 914 0.0033098612205203 0 0.131109090909091 302941.118505533
0.54 1 412915615 412919893.25 0.145 371 0.00521019094339623 0.127624337962915 0.133725 467543.775066403
0.55 1 419197963.222222 419207574.111111 0.157777777777778 1434 0.000668793318514644 0.268383358345399 0.1074 74725.5104485636
0.56 1 425984847.111111 425990797.777778 0.152222222222222 951 0.00145729171135647 0.194269950726248 0.129244444444444 135305.626570236
0.57 1 433128849 433141981.142857 0.121428571428571 1494 0.000891276923694779 0 0.106728571428571 100210.496038497
0.58 1 438430482.416667 438444665.75 0.160833333333333 1154 0.0051766448440208 0.0290704865003976 0.132391666666667 469211.844614461
0.59 1 446809551.75 446816756.625 0.17375 1083 0.0015157821421976 0.122002344480151 0.1209625 150372.104630536
0.6 1 452573947.545455 452581550.363636 0.229090909090909 2166 0.000834405701754386 0.333161395771729 0.129527272727273 77303.1672035225
0.61 1 456507857 456513258.666667 0.293333333333333 653 0.000694034747320061 1.0705523292356 0.1325 62855.9771157791
0.62 1 458765391 458771130.166667 0.335 620 0 Inf 0.151616666666667 0
0.63 1 462727949.666667 462734633.333333 0.385 785 0.000914399082802548 0 0.0978833333333333 112100.687828679
0.64 1 464988881.75 464993822.5 0.4125 246 0.00152439024390244 0 0.13355 136972.541571166
0.66 1 469543041 469552480 0.45 41 0 NA 0.1408 0
0.67 1 471245162.5 471250789.5 0.46 68 0.00503705264705882 0 0.1976 305893.885448916
0.68 1 474180096 474216609 0.48 77 0 NA 0.071 0
0.69 1 475552257.333333 475557701.666667 0.493333333333333 119 0.00591134285714286 0.337348834273604 0.102066666666667 694997.853877018
0.7 1 477335980.666667 477344997 0.51 648 0.00452269728395062 0.0855349754003456 0.114066666666667 475795.15552958
0.71 1 479735762 479740474 0.53 26 0.0380952 0 0.1363 3353942.7732942
0.72 1 481301681 481306855.5 0.54 323 0.00104145990712074 0 0.1631 76624.8858703183
0.73 1 482677609 482683031.333333 0.55 291 0.00109845697594502 0.294655376936432 0.1285 102579.639776967
0.74 1 483521236 483525244 0.56 176 0 NA 0.1396 0
0.75 1 485985464 485992576 0.57 63 0.0157895 0 0.166 1141409.63855422
0.77 1 488625377.666667 488630642.333333 0.58 590 0.00245157345762712 0.0748662626452687 0.150633333333333 195301.2712427
0.78 1 489498953.5 489502896.5 0.59 27 0.057445162962963 0 0.1381 4991614.45007643
0.79 1 491161710 491168311.666667 0.593333333333333 248 0.0124345524193548 0.136538346419592 0.142733333333333 1045408.42385982
0.8 1 492653107.5 492658962.5 0.6 449 0.000815503897550111 0.700206698551526 0.16155 60575.962677817
0.81 1 494029816 494035718 0.6 755 0 Inf 0.1256 0
0.82 1 496115120.333333 496117857.666667 0.61 342 0 NA 0.1336 0
0.83 1 498453872 498467074 0.616666666666667 983 0.00117085695829095 0.149351208176387 0.1272 110458.203612353
0.84 1 502158738 502162531.5 0.63 365 0 NA 0.19255 0
0.85 1 504367675.333333 504373041 0.646666666666667 365 0 Inf 0.166333333333333 0
0.87 1 507662698 507666268 0.68 331 0.00888307069486405 0.0701883320334644 0.26595 400815.372582698
0.88 1 508666203.5 508674268 0.705 96 0 NA 0.15975 0
0.89 1 509778916.5 509782331.5 0.735 76 0.0188494263157895 0 0.32495 696085.90795345
0.9 1 510995922.5 511003511.25 0.74 1330 0.00200429902932331 0.137938473664542 0.143325 167811.535683793
0.91 1 511720502 511726837 0.74 101 0.00895522 0 0.1275 842844.235294118
0.92 1 512555352 512561365 0.79 29 0 NA 0.159 0
0.93 1 513514283 513522223.5 0.84 820 0.00449005380487805 0 0.12495 431217.652329224
0.95 1 516086087 516090616.333333 0.853333333333333 151 0.00521650860927152 0 0.1633 383331.924747448
0.96 1 517150061 517157405.5 0.795 365 0.00179565668493151 0 0.0875 246261.488219178
0.97 1 517947531.333333 517954233.666667 0.76 369 0.00534131869918699 0 0.132066666666667 485329.311384987
0.98 1 519271023.5 519279289.75 0.72 771 0.00546598067444877 0.146548730336784 0.134375 488124.785811239
0.99 1 520876084.5 520888252 0.715 396 0.01580085 0.0637606137606138 0.16535 1146720.29029332
1 1 522726253.875 522731868.875 0.765 813 0.00885937140045686 0.0492441531193485 0.1583125 671535.455541934
1.01 1 524759476.833333 524765284 0.896666666666667 1370 0.0100329802189781 0.146242046659124 0.128433333333333 937418.343844307
1.02 1 525799103.5 525802828.5 0.995 90 0.0275443466666667 0 0.26815 1232639.04531046
1.03 1 527065547.5 527078676 1.065 439 0.0057008583143508 0.135409030842496 0.1272 537816.822108566
1.04 1 528061206.5 528069214.75 1.0725 827 0.00294075701330109 0 0.1853 190442.979814426
1.05 1 528532996 528535826 1.12 109 0.0251397 0 0.3183 947773.798303487
1.06 1 529763125.5 529769948.5 1.27 237 0 Inf 0.12355 0
1.07 1 530175208 530180789 1.31 246 0.00791667 0 0.1604 592269.576059851
1.08 1 530847359.5 530851322 1.36 48 0.0242395208333333 0 0.17195 1691621.11078802
1.09 1 531730195 531733479.666667 1.4 189 0.0019430253968254 0.530469501824188 0.162166666666667 143779.885479372
1.1 1 532235820.666667 532240102.333333 1.41666666666667 491 0.010319149694501 0.0586768494893868 0.223133333333333 554958.752617324
1.11 1 532664801.5 532668919 1.42 418 0.00574111590909091 0 0.13315 517411.873143754
1.12 1 533223403 533226070 1.42 22 0 NA 0.1236 0
1.13 1 533819521.5 533822487.5 1.405 95 0.0272841726315789 0.10040185240998 0.1664 1967608.60323887
1.14 1 534599553.75 534604756.5 1.365 240 0.00174292 0 0.153175 136543.430716501
1.15 1 535610393 535616797 1.29 96 0 NA 0.1406 0
1.16 1 535921908 535927648.5 1.26 187 0.00481283422459893 0 0.0844 684289.226246294
1.17 1 537207725.25 537213379.75 1.155 557 0.00180017055655296 0.763702920628905 0.12245 176415.244415153
1.18 1 538530550.333333 538537156.666667 1.14333333333333 653 0.0137978052679939 0.0476590051467936 0.0983666666666667 1683229.37867767
1.19 1 538990055 539001908.5 1.11 1004 0.00285709338645418 0.139458285998848 0.13655 251081.073873674
1.2 1 540846029.25 540852369 0.9675 628 0.00408820566878981 0.0883552833022271 0.1796 273154.053593974
1.21 1 541748623.333333 541753247.333333 0.923333333333333 158 0 NA 0.169 0
1.22 1 542657139 542660410 0.9 103 0 NA 0.1558 0
1.23 1 543858569 543863416 0.89 169 0.00249169 0 0.2351 127181.114419396
1.24 1 545171918.666667 545178065.333333 0.896666666666667 181 0.00286069983425414 0 0.1483 231479.420168913
1.25 1 546069432 546073216.5 0.885 433 0.031778747113164 0.00629093906537315 0.14775 2581014.99396256
1.26 1 547113643.4 547130224.6 0.866 781 0.0102711423815621 0.119256536550036 0.16006 770046.911025523
1.27 1 548087673 548093351.5 0.85 255 0.0146986152941176 0.0378812927529601 0.09595 1838284.35153113
1.28 1 548965195.166667 548971315.5 0.833333333333333 1481 0.00448057414044564 0.235206447364141 0.139283333333333 386025.293899828
1.29 1 550405545 550412153.5 0.795 403 0.00339083523573201 0.350757669227503 0.12985 313361.7468524
1.3 1 551641417.5 551646336.5 0.7625 296 0.00466370158783784 0 0.1418 394671.502496855
1.31 1 552981755.833333 552987435.5 0.721666666666667 1209 0.00224987416873449 0.124331327093021 0.144566666666667 186754.600125528
1.32 1 554242815.666667 554250445.333333 0.68 128 0.0053571375 0 0.136766666666667 470038.873994638
1.33 1 556140057 556147555 0.625714285714286 2284 0.00247526798598949 0.0846961812806456 0.132757142857143 223740.999486837
1.34 1 558193343.666667 558200950 0.563333333333333 868 0.00304610889400922 0.468649888806545 0.197766666666667 184830.473932803
0.01 2 2084530 2097842 0.8 480 0.00338505 0.304187530464838 0.1029 394758.017492711
0.02 2 3388489.33333333 3413935 0.8 548 0.00577218343978102 0.054762415211179 0.129366666666667 535425.415697286
0.03 2 4332309 4342474 0.8 182 0 NA 0.213 0
0.04 2 6297875.5 6345729.5 0.8 237 0.00329846523206751 0 0.2518 157194.5305195
0.05 2 7266680 7273365 0.81 294 0.00545653 0 0.1051 623010.085632731
0.06 2 9164984 9182015 0.81 104 0.0202703 0 0.1169 2080783.57570573
0.07 2 11853417 11857653.5 0.81 75 0 NA 0.14995 0
0.08 2 12752581.8 12781427.2 0.81 537 0.0180990013035382 0 0.15164 1432260.72040661
0.09 2 14019238 14030803 0.81 38 0.0166667 0 0.1174 1703580.91993186
0.1 2 16406629 16411125 0.8 116 0.00258398 0 0.18 172265.333333333
0.12 2 18793626.3333333 18808258 0.81 642 0.00336566523364486 0.352681273176714 0.0573 704851.357831384
0.13 2 19716180.5 19725854 0.81 2689 0.00703196278914094 0.0789362608504807 0.11015 766078.560777951
0.14 2 21829668.5 21837221 0.8 901 0.00245973735849057 0.312733910538692 0.1034 285462.749534688
0.15 2 22534275.25 22561962.5 0.8 271 0.0120659162361624 0.12971058453728 0.083325 1737665.70457784
0.16 2 23520780.5 23533841 0.8 167 0.00484248958083832 0 0.19295 301165.457217206
0.17 2 25206123 25209713 0.79 66 0 Inf 0.1782 0
0.18 2 25776379 25782473 0.79 131 0.0251479 0 0.0791 3815104.93046776
0.19 2 27419324.3333333 27431781 0.77 574 0.00430581742160279 0.034439693289105 0.187866666666667 275034.469797197
0.2 2 28684526 28689746 0.78 293 0.0201621 0.0318719280233706 0.142 1703839.43661972
0.21 2 29626559.5 29653498.25 0.7875 387 0.00374503607235142 0.544011164311517 0.1607 279654.218221637
0.22 2 30892369 30898664 0.79 370 0.00776322 0 0.1744 534166.513761468
0.23 2 31633498.3333333 31637981.6666667 0.79 255 0.00819005854901961 0 0.157066666666667 625726.035154299
0.24 2 32347378 32389420 0.78 303 0.0113744 0 0.0762 1791244.09448819
0.25 2 34192810 34201755 0.75 313 0.00130605 0.607471383178286 0.146 107346.575342466
0.26 2 34351990 34355573 0.75 38 0 NA 0.1505 0
0.27 2 36112868.3333333 36122873.3333333 0.76 225 0.00226468666666667 0 0.150533333333333 180533.038086802
0.29 2 38247397 38252320.6666667 0.78 242 0.0113636454545455 0 0.1542 884330.38556774
0.3 2 38633561 38639213 0.78 105 0 NA 0.1213 0
0.31 2 40284521 40288387 0.79 164 0.00202634 0.645380340910212 0.1429 170161.511546536
0.33 2 42155216 42169436 0.79 229 0 NA 0.2648 0
0.34 2 43736987 43739127 0.78 123 0 NA 0.165 0
0.35 2 44509813.25 44541095.25 0.77 584 0.00493564534246575 0.0898368975690983 0.1284 461275.265651005
0.36 2 46418009 46420906 0.74 349 0.004769 0 0.2531 226108.257605689
0.38 2 48333285 48339559 0.705 401 0.00075851183042394 0.561411128295304 0.10515 86563.4043279818
0.39 2 50848300.5 50854199.3333333 0.64 712 0.00271646153932584 0.382996874275601 0.12755 255566.746153744
0.4 2 52242477.3333333 52246514.3333333 0.593333333333333 254 0 NA 0.1705 0
0.41 2 54307052 54313061.3333333 0.556666666666667 465 0 NA 0.142233333333333 0
0.42 2 57279627 57296277.5 0.51 236 0.0286400008474576 0.0350890589465646 0.18255 1882662.34001365
0.43 2 59695221 59699887 0.48 273 0.0198513622710623 0 0.12385 1923426.29998181
0.44 2 62194013.75 62273499.5 0.445 1055 0.0017856225971564 0.357209016596726 0.10955 195595.355233928
0.45 2 65092598 65098086.4444444 0.408888888888889 662 0.00125857679003021 1.94340678181867 0.1301 116087.021370965
0.46 2 67666399.6666667 67675608.3333333 0.38 660 0.00193011187878788 0 0.0885333333333333 261611.549835706
0.47 2 70281455.3333333 70288178.3333333 0.35 422 0.00707128843601896 0.100231608783416 0.125433333333333 676498.495074894
0.48 2 74595064 74600241 0.3 0 NA NA 0.0943 NA
0.49 2 78086160.5 78096200.8333333 0.273333333333333 3260 0.00273194179141104 0.0640799791403006 0.133883333333333 244864.694362748
0.5 2 82230925.8571429 82235939.4285714 0.235714285714286 1259 0.00143176289118348 0.271183128174031 0.1542 111421.236667975
0.51 2 87311716.6 87341233.2 0.174 503 0.00352145067097415 0 0.09614 439540.337546181
0.52 2 93594736 93601247.5 0.12375 624 0.00300933834935897 0.321647333958797 0.1612625 223933.401704102
0.53 2 103794301.583333 103799194.166667 0.114166666666667 1731 0.000689433264009243 0.168246178271593 0.159991666666667 51710.1880396536
0.54 2 117266085.7 117273111.35 0.092 2661 0.00169811698016179 0 0.123905 164459.8988091
0.55 2 167045312.451613 167057935.774194 -0.00290322580645161 8367 0.00180405682752865 0.114482400649337 0.119785483870968 180728.759702333
0.56 2 312515107 312543262.565789 0.000394736842105263 10619 0.000630297552089067 0.238951949822705 0.101739473684211 74342.5373768435
0.57 2 474751126.727273 474764706.075758 0.0142424242424242 10751 0.00103055972569993 0.118268066680724 0.115818181818182 106776.988848031
0.58 2 528773372.222222 528785222.555556 0.0411111111111111 890 0.000447015168539326 0.529924254135106 0.145111111111111 36966.032314125
0.59 2 542063837.8125 542068946.25 0.055 1896 0.00155158727988748 0.0308388010399288 0.13553125 137378.260428129
0.6 2 562503363.933333 562509887.466667 0.0726666666666667 1968 0.00127428861788618 0.183031956296355 0.13454 113657.376353755
0.61 2 578927142.166667 578969243.916667 0.0708333333333333 866 0.00401037060046189 0 0.131775 365201.648306149
0.62 2 589937049.384615 589942293.153846 0.0846153846153846 1239 0.0015039614850686 0.533852676666222 0.1415 127544.436896277
0.63 2 600651562.777778 600659369.555556 0.122222222222222 1609 0.00301249099129894 0.114089627325371 0.114644444444444 315321.794010744
0.64 2 608076656.9 608089302.3 0.166 1508 0.00174024692307692 0.223165466213528 0.0937 222870.470404729
0.65 2 613056990 613065401.4 0.202 261 0 NA 0.10896 0
0.66 2 618276291.333333 618282221.333333 0.246666666666667 292 0 Inf 0.101533333333333 0
0.67 2 620811428.666667 620816489.166667 0.275 1213 0.00238586591920857 0.0887520748739236 0.137916666666667 207591.959133556
0.68 2 625245860.75 625253822.75 0.3375 160 0.0040716625 0 0.12815 381271.556769411
0.69 2 628114050.6 628129602.8 0.354 849 0.00298492043580683 0.0344386093514537 0.1162 308253.401288141
0.7 2 631876122.875 631889438.875 0.36625 942 0.00105148817409766 0.296721785055507 0.1027125 122846.373023458
0.71 2 635782638.4 635786995.4 0.408 778 0.001881 0.218493008832746 0.17272 130685.502547476
0.72 2 637248158 637249412 0.42 61 0 NA 0.3555 0
0.73 2 640279471 640300176 0.43 109 0.00678119 0 0.1088 747925.367647059
0.74 2 642572906.5 642581730 0.435 131 0.0102413129770992 0.0901964204255776 0.11825 1039287.57484305
0.76 2 646656287 646661459 0.42 25 0 NA 0.164 0
0.77 2 647536425.75 647543535.25 0.43 264 0.00596672161616162 0 0.118825 602572.349202099
0.78 2 649689087 649692950.5 0.44 20 0 NA 0.2224 0
0.79 2 650897742 651060215 0.44 77 0.00916031 0 0.1463 751358.304853042
0.8 2 651693637 651698292 0.44 1014 0.00135418293688363 0.174800457454385 0.14832 109561.726285083
0.81 2 654830329 654845856.4 0.444 577 0.000765455025996534 0.529099341801316 0.1347 68191.9844985776
0.82 2 656862524 656868076 0.44 492 0 NA 0.136533333333333 0
0.83 2 663831295 663837330.666667 0.4 244 0.00354920868852459 0 0.149533333333333 284822.810492388
0.84 2 666008094 666015438 0.41 76 0 Inf 0.1225 0
0.85 2 668265548.666667 668270261 0.44 162 0 NA 0.178466666666667 0
0.88 2 673597894.5 673605569.5 0.57 62 0 NA 0.09865 0
0.9 2 677114564.5 677129830.5 0.615 480 0.00155640827083333 0 0.0952 196185.916491597
0.91 2 678192055 678196991 0.63 27 0 NA 0.1848 0
0.93 2 680332013 680337386 0.63 32 0 NA 0.1396 0
0.94 2 681981780.5 681986890.5 0.63 43 0 Inf 0.18065 0
0.95 2 683770660 683774280 0.63 6 NA NA 0.1145 NA
0.96 2 684514459.333333 684520126.666667 0.63 551 0.001839517676951 0 0.129 171117.923437302
0.97 2 685695338 685703706 0.63 482 0.00699519174273859 0 0.133 631145.119645587
0.98 2 687376791 687380840.5 0.64 395 0.00534778835443038 0 0.1338 479622.273939944
0.99 2 688528917.666667 688535121 0.64 414 0.0127281701690821 0 0.135066666666667 1130834.46714451
1 2 689311719 689326894.5 0.64 212 0 NA 0.14505 0
1.02 2 691180713.5 691185939 0.645 44 0 NA 0.15185 0
1.03 2 692367458 692397094 0.65 1136 0.00591430680457746 0.0126896873471741 0.143 496305.466118389
1.04 2 693942096.6 693948397 0.65 626 0.00073330892571885 1.35475113339027 0.15318 57446.8410277203
1.05 2 695634684.25 695641340 0.6525 135 0 Inf 0.0975 0
1.06 2 698226266.571429 698230371.285714 0.66 694 0.00299736449567723 0 0.170271428571429 211241.394107633
1.07 2 701315783 701320966.272727 0.663636363636364 2097 0.00950659742680019 0.11501879464798 0.135363636363636 842760.819568587
1.08 2 704875529 704885840 0.67 24 0 NA 0.0904 0
1.1 2 707811008.4 707817049.8 0.674 251 0.00119616290836653 0.285424712466213 0.12132 118314.827731606
1.12 2 709597536 709601129 0.69 49 0.0174927 0 0.1073 1956313.14072693
1.13 2 710896424.25 710928901.5 0.695 401 0.00696041197007481 0.0631425670192079 0.131375 635775.022956405
1.14 2 712189163 712195396 0.71 543 0.00682290703499079 0.153377858962663 0.123366666666667 663671.043662979
1.15 2 713431570 713435235 0.745 515 0.0188065957281553 0.0218972040464052 0.23075 978024.47990407
1.16 2 715153411 715164148 0.8 220 0.00855513 0.194914630169267 0.1253 819326.097366321
1.17 2 716480145 716484046 0.82 280 0.00594796 0 0.1291 552870.0232378
1.19 2 718626209.6 718646254.4 0.812 1029 0.00254926851311953 0.0759843417039198 0.16066 190409.698477744
1.2 2 720381018 720405685.5 0.76 358 0.00193410234636872 0.124180408840652 0.12105 191732.574609042
1.21 2 721609249.5 721618471.5 0.76 1099 0.015930201455869 0.0694849124405389 0.146375 1305977.23293204
1.22 2 723005240.25 723009204.75 0.75 436 0.0101617254587156 0.0526731615212986 0.17415 700205.027301678
1.23 2 724706982 724710722 0.75 114 0.0100382 0 0.0825 1460101.81818182
1.24 2 725773696 725778133 0.74 99 0.00612245 0.282014552997575 0.1095 670953.424657534
1.25 2 727206601 727211591 0.74 166 0.00895522 0 0.1879 571913.996806812
1.26 2 727570768.5 727577657 0.735 183 0.0354681240437158 0 0.16645 2557029.06893716
1.27 2 729840759 729846918 0.73 20 0 NA 0.1046 0
1.28 2 731053054 731058752 0.72 18 0.0387097 0.236641203625965 0.2181 2129832.18707015
1.29 2 732061613.75 732067837 0.72 730 0.00403981123287671 0.0899798858091227 0.13645 355278.37885321
1.3 2 733267480.142857 733272440.428571 0.714285714285714 644 0.00592826315217391 0.099672393389277 0.159285714285714 446613.546890232
1.31 2 734996143 735037469.75 0.7025 244 0.0057152 0 0.172125 398445.315904139
1.32 2 736959971.5 736967936.5 0.695 331 0 Inf 0.127 0
1.33 2 737638031 737640845 0.69 90 0 NA 0.1475 0
1.35 2 740889705 740894825 0.67 112 0.00489297 0 0.0743 790250.874831763
1.36 2 742689752.25 742694114.75 0.665 232 0.00714496224137931 0 0.1364 628589.053493781
1.37 2 744111800.5 744117936.5 0.66 55 0.0396694327272727 0 0.1764 2698600.86580087
1.38 2 745829936.5 745834703.5 0.66 30 0 NA 0.12985 0
1.39 2 747034944 747043975 0.653333333333333 490 0.00461155741836735 0.170941816289798 0.114866666666667 481764.559086548
1.4 2 748454316 748490900 0.65 230 0.0374181 0.0568465528714713 0.136 3301597.05882353
1.41 2 750283807.857143 750288561 0.635714285714286 293 0.00680598651877133 0 0.168542857142857 484576.087113741
1.42 2 751551435 751555216 0.63 37 0.00995025 0 0.2281 523467.777290662
1.43 2 753788991 753829402 0.615 97 0.0110766391752577 0 0.1642 809498.599897033
1.44 2 754893596.5 754899084 0.61 398 0.00581848603015075 0.359557657299376 0.152375 458223.674236647
1.45 2 756514760.5 756519825.5 0.6 128 0.006806205 0 0.1183 690401.183431953
1.46 2 758500378 758621232 0.59 120 0 Inf 0.1199 0
1.49 2 763729606 763738914.333333 0.56 418 0.0112539259330144 0 0.1418 952377.370917999
1.5 2 767417339.666667 767422248.666667 0.54 270 0.00603919555555556 0 0.191033333333333 379359.692898273
0 3 487687.333333333 494300.666666667 NA 492 0.00586920778455284 0.112058398430062 0.1876 375429.069374382
0.01 3 1433669.875 1444747.75 1.26 1406 0.0082204883560252 0.0169638960383065 0.2203625 447652.664461069
0.02 3 2487325 2526868 1.26 61 0 NA 0.5332 0
0.03 3 3868828.5 3874165 1.26 48 0 NA 0.18405 0
0.04 3 4992532 5000834 1.26 794 0.00361953 0.357643119410531 0.0849 511594.346289753
0.05 3 7058074 7213677 1.24 241 0.0155251 0 0.1066 1747666.0412758
0.06 3 7767423.5 7777868.25 1.2325 342 0.0032590818128655 0 0.154 253954.426976532
0.08 3 10173748 10181915 1.21 178 0.0306818 0 0.1208 3047860.92715232
0.09 3 11561670.3333333 11567480 1.19333333333333 899 0.00274192040044494 0.174079502035719 0.123333333333333 266781.444367616
0.12 3 14730253 14734545 1.14 76 0 NA 0.1278 0
0.13 3 15487099.5 15490141 1.13 124 0.062127689516129 0.0321804501615981 0.2126 3506736.94352563
0.16 3 17608750 17614286 1.13 88 0.0179641 0 0.187 1152776.47058824
0.17 3 18618116 18621675 1.12 26 0 NA 0.1711 0
0.18 3 19885742 19888789 1.1 89 0.0156346 0 0.5596 335266.619013581
0.21 3 22513178 22520195 1.06 197 0 NA 0.1007 0
0.23 3 23653661 23657574 1.04 158 0.0039604 0 0.2044 232508.806262231
0.24 3 24612746 24617933 1.02 140 0.0216642 0.0815894424903758 0.1392 1867603.44827586
0.25 3 24938037 24942947 1.01 71 0 NA 0.1049 0
0.26 3 25768311 25865479 0.99 54 0 NA 0.2092 0
0.27 3 26398468 26404973 0.97 12 0 NA 0.089 0
0.28 3 26934253 26955710 0.96 464 0.0167029 0.0217583174179334 0.0963 2081358.25545171
0.29 3 27908508.5 27916358 0.985 627 0.0164770909090909 0.0230387535310734 0.1101 1795868.21897449
0.3 3 28687190 28708130 1 1364 0.00280062 0.233841078047004 0.1075 312627.348837209
0.31 3 28878247 28888559 1 117 0.00535714 0.405307682830764 0.1323 485908.390022676
0.33 3 30538741.6 30545183.6 1.016 467 0.00652622715203426 0.106258615049312 0.12016 651753.710256418
0.34 3 31376497 31381204 1.01 78 0 NA 0.1165 0
0.36 3 32621434.5 32627997.5 0.98 203 0.00521119344827586 0.139858623952776 0.22545 277375.566109161
0.37 3 34156548 34159235.5 0.92 151 0.0232665039735099 0 0.172 1623244.46326814
0.38 3 35315116.6666667 35321163.6666667 0.853333333333333 519 0.0270675011560694 0.0162854337238143 0.157166666666667 2066659.68529904
0.39 3 37421442 37431420 0.74 57 0 Inf 0.0654 0
0.4 3 38062010.5 38070086 0.725 48 0 NA 0.0971 0
0.41 3 39715678.5 39719575 0.685 116 0 Inf 0.12775 0
0.42 3 43434741.25 43439699 0.585 93 0 NA 0.164925 0
0.43 3 45578735.5 45582756.25 0.5225 387 0.0089306157622739 0.0251692041108305 0.11845 904747.903311835
0.44 3 49577985.75 49583025.5 0.395 252 0 NA 0.0882 0
0.45 3 51458235 51466926.6666667 0.336666666666667 192 0 NA 0.1206 0
0.46 3 57203083.6666667 57210002.1666667 0.18 1738 0.00118574413693901 0.212649490072004 0.102283333333333 139112.885546047
0.47 3 79440704.08 79452854.28 -0.004 4069 0.000747066343337839 0.537028621716871 0.128412 69812.7598671002
0.48 3 105339054.846154 105343921.230769 0.0376923076923077 1465 0.0114459569726962 0.00548246045109645 0.158976923076923 863971.204209907
0.49 3 130156634.888889 130183385.444444 0.06 1119 0.00263680291331546 0.127998624380083 0.109122222222222 289965.089744496
0.5 3 157819191.5 157830440.777778 0.0388888888888889 1670 0.00104308282185629 0 0.141405555555556 88518.4023576624
0.51 3 193492059.851852 193498807.444444 0.00185185185185185 3579 0.00100710815913341 0.0439455337880694 0.106196296296296 113801.500909993
0.52 3 329086572.754386 329102287.087719 0.00315789473684211 15150 0.000623884560559542 0.34329830155772 0.106534210526316 70274.2779969743
0.53 3 453587554.972222 453598767.722222 0.0172222222222222 4175 0.000434295648608665 0.634361007763681 0.101833333333333 51177.2286412829
0.54 3 481245906.1 481251151.3 0.087 656 0.00403137662601626 0.0426031112755619 0.11543 419098.32376501
0.55 3 488949532.714286 488957085.428571 0.121428571428571 905 0.0125424851049724 0.016608766339081 0.135885714285714 1107620.63584701
0.56 3 495781023.8 495790747.6 0.158 861 0 NA 0.1189 0
0.57 3 501055879.75 501060850.75 0.18 602 0.00105233895348837 0 0.1046 120727.222197519
0.58 3 506544118.142857 506549524.857143 0.18 1156 0 NA 0.140042857142857 0
